X[m],Y[m],Z[m],TotalPressure[Pa],TotalSurfaceCorrosionRate[kgs^-1m^-2],TotalTemperature[K],WallShear[Pa],corrosionrate(mm/year),DENSITY,Cp,Viscosity,MolecularWeight,ThermalConductivity,case,corrosionratemm/year,CorrosionRateMmYear,radius_xyz,theta,phi,sin_theta,cos_theta,sin_phi,cos_phi,radial_distance,pressure_temp_ratio,shear_density,thermal_response,flow_resistance,mw_viscosity,log_TotalPressure[Pa],log_WallShear[Pa],log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
2.46808243,6.13374424,2.24233699,-6.69684839,2.30391506e-09,378.23999,0.111822158,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904810335,6.981570343391962,1.1882418159542258,1.2438216567572913,0.9277140862360839,0.373291540486987,0.947018349735465,0.3211794595927899,6.61167522516101,-0.01770528914677411,92.61455175502849,219.61126251701796,0.5184724605176001,0.08320987981820001,2.04081094507353,0.10600025318213238,0.0006258041437330862,0.00904810335,0.009426783,-0.00037867948900022555,0.00037867948900022555,4.1851808529394585
2.46240187,6.13374424,2.28294778,-6.43540335,2.30391506e-09,378.23999,0.113751478,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904810242,6.992717064011643,1.1890391365962494,1.2382244396508226,0.9280114243719922,0.37255173632002586,0.9452058135025367,0.32647506814611077,6.609556821082082,-0.017014074450006883,94.21247393957452,219.61126251701796,0.5184724605176001,0.08320987981820001,2.006252828608755,0.10773402685026187,0.0006258041437330862,0.00904810242,0.00934905,-0.0003009475803099435,0.0003009475803099435,3.3260850320556234
2.49696875,6.13374424,2.27846098,-6.91921377,2.30391461e-09,378.23999,0.0851672739,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904809963,7.003503107559267,1.1841952672700369,1.2394339266591787,0.9261959525236325,0.3770425142193398,0.9455999894084913,0.3253316154797457,6.622512464330267,-0.018293184096734638,70.53815663659645,219.61126251701796,0.5184724605176001,0.08320987981820001,2.06929192943395,0.08173414460261544,0.0006258041437330862,0.00904809963,0.00946418,-0.0004160804669839091,0.0004160804669839091,4.5985398476201755
1.63736522,6.28895378,2.72952151,-6.16312122,2.30391972e-09,378.23999,0.367470324,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904812105,7.04855958222633,1.3160950817204822,1.1731544443614506,0.9677386120615862,0.25195630320576373,0.9219767265063108,0.3872452914893963,6.498607890205559,-0.016294208393557375,304.35022851674074,219.61126251701796,0.5184724605176001,0.08320987981820001,1.9689458105660436,0.31296255416445423,0.0006258041437330862,0.00904812105,0.00935091,-0.00030278880149145135,0.00030278880149145135,3.346427393983495
1.65101385,6.30174446,2.71541262,24.076746,2.30391972e-09,378.23999,0.70226115,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904812012,7.05771178703748,1.314562236332659,1.1758658150368095,0.9673512652491765,0.25343940029288553,0.9230233017792119,0.3847440504707019,6.514432436677237,0.06365468124976276,581.6342913201588,219.61126251701796,0.5184724605176001,0.08320987981820001,3.2219409625305464,0.5319574555136944,0.0006258041437330862,0.00904812012,0.009034884,1.3235957752818356e-05,1.3235957752818356e-05,0.14628406316245407
1.64021778,6.30174446,2.7267952,32.3633423,2.30391994e-09,378.23999,0.494174302,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904812198,7.059582825331243,1.3161660554543113,1.174228907148168,0.9677564919037908,0.25188761854856667,0.9223922748839752,0.38625443846558594,6.511704661988965,0.08556298422899274,409.29036147365423,219.61126251701796,0.5184724605176001,0.08320987981820001,3.5074577613208993,0.40157374791079786,0.0006258041437330862,0.00904812198,0.009071506,-2.338364852621025e-05,2.338364852621025e-05,0.25843648632625843
2.42392874,6.13374424,2.26585627,-6.68816757,2.30391528e-09,378.23999,0.0942425057,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904810335,6.973690097403919,1.194452623328181,1.2398745140995748,0.9300146203595443,0.367522524367545,0.9457432346489446,0.32491496443800677,6.595320230157985,-0.01768233858567725,78.05454283645838,219.61126251701796,0.5184724605176001,0.08320987981820001,2.0396824677363865,0.09006234826486621,0.0006258041437330862,0.00904810335,0.009361265,-0.00031316187719860125,0.00031316187719860125,3.461077587757554
2.18969727,6.13374424,2.20630026,-6.6547513,2.3039155e-09,378.23999,0.0980411991,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904810522,6.876434641095246,1.2279062357719817,1.2441701103293021,0.941786921582931,0.33621034239794906,0.9471302083697196,0.3208494481739552,6.51287897446119,-0.017593991845822703,81.20073758701744,219.61126251701796,0.5184724605176001,0.08320987981820001,2.0353265400123197,0.09352786433240635,0.0006258041437330862,0.00904810522,0.009353454,-0.0003053490047653009,0.0003053490047653009,3.374728711781643
2.19016409,6.13374424,2.17022657,-6.62934685,2.30391728e-09,378.23999,0.121269777,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811081,6.865094355359777,1.2278387334619707,1.2491543076928677,0.9417642244625316,0.3362739144246641,0.9487176143364939,0.3161247985332241,6.513035939011753,-0.017526826948744186,100.43936049139083,219.61126251701796,0.5184724605176001,0.08320987981820001,2.0320022387488748,0.1144617725853707,0.0006258041437330862,0.00904811081,0.009344511,-0.0002963999240812691,0.0002963999240812691,3.275821110865804
2.14952779,6.13374424,2.1983161,-6.83444595,2.30391439e-09,378.23999,0.074349761,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904809963,6.861186617286741,1.233726898825814,1.2446458540988696,0.9437279237697267,0.33072285360597775,0.9472827433069008,0.3203988205860819,6.499483681163871,-0.01806907289157688,61.57875962390655,219.61126251701796,0.5184724605176001,0.08320987981820001,2.0585301585660347,0.07171560508148334,0.0006258041437330862,0.00904809963,0.009442207,-0.0003941077734810061,0.0003941077734810061,4.3556966606638605
2.15321684,6.13374424,2.24604392,-7.05273485,2.30391106e-09,378.23999,0.0214141067,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904808752,6.877781215796395,1.2331913477060232,1.2381290932688656,0.9435506694459443,0.3312282207000336,0.9451746809896359,0.32656518861651507,6.5007046665567545,-0.018646190345482875,17.735822029609306,219.61126251701796,0.5184724605176001,0.08320987981820001,2.0860117666535656,0.021188046277603942,0.0006258041437330862,0.00904808752,0.009485496,-0.0004374086880717092,0.0004374086880717092,4.834266766943989
2.20045018,6.13374424,2.26526642,-6.8640027,2.30390995e-09,378.23999,0.0383959338,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904808287,6.899002199591969,1.2263521882240274,1.2362433507523722,0.9412632976975239,0.3376735174803946,0.9445571829622091,0.328346963004831,6.516502082896561,-0.018147215739452955,31.800693723892785,219.61126251701796,0.5184724605176001,0.08320987981820001,2.0622957261815307,0.0376771511279723,0.0006258041437330862,0.00904808287,0.009457979,-0.00040989648128211993,0.00040989648128211993,4.530202553691
2.14128923,6.13374424,2.07877326,-6.61066437,2.30391772e-09,378.23999,0.159577742,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811267,6.821234216381828,1.23492364252688,1.2611200661203825,0.9441230383657476,0.32959321659741264,0.9524322794555005,0.3047503126351135,6.496763653408301,-0.01747743375793032,132.16719574853477,219.61126251701796,0.5184724605176001,0.08320987981820001,2.029550470296879,0.14805592333130088,0.0006258041437330862,0.00904811267,0.009344074,-0.0002959612737937732,0.0002959612737937732,3.2709724619406564
2.13749528,6.13374424,2.03421021,-6.0061574,2.3039175e-09,378.23999,0.177249759,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811267,6.806593542457469,1.2354750932178054,1.2672997766613083,0.9443046492106565,0.32907252920767927,0.9542973501125351,0.2988587752905935,6.495514180860162,-0.01587922366389976,146.803703953485,219.61126251701796,0.5184724605176001,0.08320987981820001,1.9467893909802503,0.16318100542712924,0.0006258041437330862,0.00904811267,0.009315839,-0.00026772636729915575,0.00026772636729915575,2.95891946789348
2.09721088,6.13374424,2.06612611,-6.59871912,2.30391772e-09,378.23999,0.170197636,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811267,6.8036746673652235,1.241343466759909,1.2622457629496822,0.9462194988061321,0.3235253623428496,0.9527747323858464,0.30367796977568,6.482369310439166,-0.017445852618136814,140.9629187079854,219.61126251701796,0.5184724605176001,0.08320987981820001,2.0279796962462506,0.15717265420246543,0.0006258041437330862,0.00904811267,0.009343744,-0.00029563158560235933,0.00029563158560235933,3.2673287386206478
2.09897804,6.13374424,2.10543513,-6.99977303,2.30391728e-09,378.23999,0.154963419,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811081,6.816258819966679,1.2410855404261198,1.2567766128984168,0.9461360216223644,0.32376940650500746,0.9510996308077881,0.3088842700386167,6.482941247160538,-0.018506168609551146,128.3454714682904,219.61126251701796,0.5184724605176001,0.08320987981820001,2.0794131700273644,0.144068671610721,0.0006258041437330862,0.00904811081,0.009446927,-0.00039881653628915867,0.00039881653628915867,4.4077326706068645
2.14584017,6.13374424,2.11703968,-6.67573977,2.30391728e-09,378.23999,0.156038806,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811267,6.834420637011839,1.2342624433311586,1.2558542512092314,0.943904905233984,0.3302173978990565,0.9508143232566164,0.3097613963844794,6.498265032831364,-0.017649481668565784,129.2361400687675,219.61126251701796,0.5184724605176001,0.08320987981820001,2.0380646757990193,0.14499933889090486,0.0006258041437330862,0.00904811267,0.009344074,-0.0002959612737937732,0.0002959612737937732,3.2709724619406564
3.22058129,5.61774445,2.17818117,-6.5875473,2.30391706e-09,378.23999,0.117699303,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904810987,6.831959437844054,1.050250173637338,1.246309619363394,0.8675476776069606,0.4973540258998304,0.9478145003960395,0.3188223217389366,6.475430221306061,-0.01741631629121457,97.48218406967499,219.61126251701796,0.5184724605176001,0.08320987981820001,2.0265083903035825,0.11127237880719444,0.0006258041437330862,0.00904810987,0.009393941,-0.00034583080972898535,0.00034583080972898535,3.8221331820627418
3.20430207,5.61774445,2.14216423,-6.67860746,2.30391684e-09,378.23999,0.109252274,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904810987,6.812890139258344,1.0524339139144046,1.250942168890624,0.8686317002162162,0.4954583427287158,0.9492812850336451,0.3144281187884945,6.467349106188106,-0.017657063336490225,90.48609475706553,219.61126251701796,0.5184724605176001,0.08320987981820001,2.0384382104065657,0.10368616130858713,0.0006258041437330862,0.00904810987,0.009394586,-0.0003464762162731939,0.0003464762162731939,3.8292662358541985
3.25273418,5.61774445,2.14216137,-6.8292985,2.30391684e-09,378.23999,0.104372077,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904810894,6.8358019051437084,1.0459531189825502,1.2520525911547766,0.8654025172696315,0.5010773224796601,0.9496298476957705,0.3133738220804471,6.491481522059974,-0.018055463939229285,86.44416544971631,219.61126251701796,0.5184724605176001,0.08320987981820001,2.057872914673717,0.09927691734242414,0.0006258041437330862,0.00904810894,0.009471722,-0.00042361300719314515,0.00042361300719314515,4.681785000107738
3.18251991,5.61774445,2.19964194,-6.30401373,2.30391706e-09,378.23999,0.141306221,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811081,6.820990422750875,1.0553643644085826,1.2424466503092644,0.8700798845813371,0.492910736794125,0.9465758308101709,0.3224813119019996,6.456584676363519,-0.016666703406568232,117.03415988548525,219.61126251701796,0.5184724605176001,0.08320987981820001,1.9884240230827954,0.13217341436427907,0.0006258041437330862,0.00904811081,0.009361173,-0.00031306221626371464,0.00031306221626371464,3.459973278434185
3.16038609,5.61774445,2.14573908,-6.41807318,2.30391728e-09,378.23999,0.128250316,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811081,6.793474011344308,1.0583521252259267,1.2494407948502357,0.8715486983015588,0.490308950039522,0.9488081410972131,0.3158529901515117,6.445703448295716,-0.016968256528957497,106.22085766562257,219.61126251701796,0.5184724605176001,0.08320987981820001,2.003919344211513,0.12066803980470385,0.0006258041437330862,0.00904811081,0.009391955,-0.00034384428999990543,0.00034384428999990543,3.8001777076147865
3.40714192,5.61774445,2.04374814,-6.97903776,2.30391595e-09,378.23999,0.110101841,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904810522,6.880739439063257,1.0256137316388627,1.2692213288471423,0.8550326158935347,0.5185742239624518,0.9548698606865695,0.29702449251267354,6.5702107095988245,-0.018451348203069397,91.18973228560316,219.61126251701796,0.5184724605176001,0.08320987981820001,2.0768178227375556,0.10445175976424159,0.0006258041437330862,0.00904810522,0.0094974395,-0.0004493342687685777,0.0004493342687685777,4.966059277534763
3.40966964,5.61774445,2.0875268,-6.94195986,2.30391684e-09,378.23999,0.103556782,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904810801,6.895119136038316,1.0252848454046275,1.2632150912771891,0.854862017730124,0.5188554043684821,0.9530686483859938,0.3027542757149681,6.5715218754443425,-0.018353320757586913,85.76891304604587,219.61126251701796,0.5184724605176001,0.08320987981820001,2.072160078553754,0.09853840166631239,0.0006258041437330862,0.00904810801,0.0094974395,-0.0004493314787685776,0.0004493314787685776,4.966026911065989
3.37532377,5.61774445,2.09841084,-6.96218729,2.30391639e-09,378.23999,0.103839502,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904810708,6.881510830570734,1.0297648761224567,1.2609265554752627,0.8571779192895251,0.5150204022002238,0.9523732891937045,0.3049346127128972,6.553767104332653,-0.018406798524439293,86.00307044866175,219.61126251701796,0.5184724605176001,0.08320987981820001,2.074703747285639,0.09879455866321882,0.0006258041437330862,0.00904810708,0.0094974395,-0.0004493324087685782,0.0004493324087685782,4.966037699886702
2.88579941,5.61774445,2.22508812,-5.26840544,2.30391772e-09,378.23999,0.198421761,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811267,6.6961114149950705,1.0962539411089283,1.232059923947096,0.8895019131218745,0.4569314462285619,0.9431753061185273,0.3322955641115637,6.315606933641623,-0.013928737254515879,164.33900742157374,219.61126251701796,0.5184724605176001,0.08320987981820001,1.8355220065116116,0.18100549199379373,0.0006258041437330862,0.00904811267,0.010130383,-0.0010822704042835994,0.0010822704042835994,11.961283459172337
2.85916448,5.61774445,2.26884389,-5.28443384,2.30391772e-09,378.23999,0.193604842,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811267,6.699367643769806,1.1000124796880235,1.2252982318792436,0.8912130207301198,0.4535849994004377,0.9409068818283278,0.3386653801735471,6.303481119920918,-0.013971113524670644,160.34948690073674,219.61126251701796,0.5184724605176001,0.08320987981820001,1.838075756839076,0.17697800709451997,0.0006258041437330862,0.00904811267,0.010130383,-0.0010822704042835994,0.0010822704042835994,11.961283459172337
2.83351135,5.61774445,2.22971344,-5.14104652,2.30391772e-09,378.23999,0.209000334,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.0090481136,6.6752873571555895,1.1036461200539627,1.2302256065572266,0.8928552983776296,0.45034366450411417,0.942564184168422,0.3340250869664088,6.291886781887022,-0.0135920226728646,173.1005070574764,219.61126251701796,0.5184724605176001,0.08320987981820001,1.8149951706320364,0.1897938478939905,0.0006258041437330862,0.0090481136,0.010130383,-0.0010822694742836005,0.0010822694742836005,11.961271951359981
2.64849496,5.61774445,2.27799392,-3.10673761,2.30391861e-09,378.23999,0.241717562,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811639,6.615348407922909,1.1302470940682714,1.2192501824321513,0.9045175868758031,0.4264363200202042,0.9388414207323025,0.34434980284203986,6.210763097933394,-0.008213667756066363,200.1979219176606,219.61126251701796,0.5184724605176001,0.08320987981820001,1.4126289444503877,0.21649555185356664,0.0006258041437330862,0.00904811639,0.010122543,-0.0010744268108504873,0.0010744268108504873,11.874590958171146
2.61884856,5.61774445,2.25274277,-1.88440502,2.30391861e-09,378.23999,0.295412272,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811639,6.5948669792124806,1.1345734897226407,1.2221878389936243,0.9063540481312045,0.4225190403238395,0.9398489497189296,0.3415903273106907,6.1981788039487755,-0.004982035400197054,244.66953279701997,219.61126251701796,0.5184724605176001,0.08320987981820001,1.0593186464555693,0.25882900124349817,0.0006258041437330862,0.00904811639,0.008965579,8.253752846540396e-05,8.253752846540396e-05,0.9122067499872412
2.66464567,5.61774445,2.24112821,-2.46876669,2.30391839e-09,378.23999,0.278857559,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811639,6.609239359095217,1.1278975611196036,1.2248467086300487,0.9035131650078648,0.42856033490918277,0.9407538706278101,0.33909018696918,6.21766750897437,-0.006526984864648315,230.95841014163227,219.61126251701796,0.5184724605176001,0.08320987981820001,1.2437991100325636,0.24596714735640263,0.0006258041437330862,0.00904811639,0.008938849,0.00010926741767944281,0.00010926741767944281,1.2076261285512326
2.61849833,5.61774445,2.21395707,-1.7713629,2.30391839e-09,378.23999,0.263943464,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811546,6.581579758501873,1.134624704759635,1.2277187815604433,0.9063756862708017,0.42247262081362535,0.9417238809918913,0.33638687841467624,6.198030833233939,-0.0046831719193762885,218.606097791723,219.61126251701796,0.5184724605176001,0.08320987981820001,1.0193392208569287,0.2342365668762444,0.0006258041437330862,0.00904811546,0.008965579,8.253659846540508e-05,8.253659846540508e-05,0.9121965653639338
3.23804903,5.61774445,2.52340221,-6.03415489,2.30391728e-09,378.23999,0.17053622,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811174,6.957842549211834,1.0479130678076747,1.1996647408023597,0.8663829403725362,0.4993802164998515,0.9319175498194734,0.36267020878267525,6.48413558049103,-0.015953244102614502,141.24334439420247,219.61126251701796,0.5184724605176001,0.08320987981820001,1.9507775539970098,0.15746195151107956,0.0006258041437330862,0.00904811174,0.009360816,-0.0003127045897176363,0.0003127045897176363,3.4560204235837175
3.25551081,5.61774445,2.56543922,-5.76279116,2.30391772e-09,378.23999,0.165743575,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811267,6.981323780705695,1.0455830358860017,1.1945072252158235,0.8652170177633389,0.5013975590015513,0.9300346863967589,0.3674717432659038,6.4928732730227114,-0.015235806134215586,137.27392834701817,219.61126251701796,0.5184724605176001,0.08320987981820001,1.9114356983289358,0.15335914521780453,0.0006258041437330862,0.00904811267,0.009360978,-0.00031286570984561876,0.00031286570984561876,3.4578007726227917
3.20887399,5.61774445,2.56205869,-5.7537818,2.30391772e-09,378.23999,0.163096935,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811267,6.958453112596854,1.051820072971403,1.1937308231926438,0.8683274039684844,0.4959914510526895,0.929749100308002,0.368193713249508,6.469615520972195,-0.01521198697114993,135.0818996682573,219.61126251701796,0.5184724605176001,0.08320987981820001,1.910102614660334,0.15108621916034687,0.0006258041437330862,0.00904811267,0.009360925,-0.0003128126244588657,0.0003128126244588657,3.457214071410248
3.19715476,5.61774445,2.51931548,-5.5546217,2.3039175e-09,378.23999,0.162645534,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811174,6.9374203961316985,1.0533943969938575,1.1991511978604164,0.8691071788294208,0.49462380826964364,0.9317311802160806,0.3631487406189778,6.463810893342755,-0.014685442699628735,134.7080354715319,219.61126251701796,0.5184724605176001,0.08320987981820001,1.8801704038798002,0.15069804118132735,0.0006258041437330862,0.00904811174,0.009353717,-0.0003056051177313425,0.0003056051177313425,3.3775568480939975
2.57398081,5.61774445,2.23962879,-1.39368951,2.30391817e-09,378.23999,0.306697011,,828.2307676,818.7975202,0.000626,132.9231307,0.2682119292,ICE_161_P_24.xlsx,,0.00904811639,6.572698611130052,1.1411544936426319,1.2230847580669968,0.9091150006702626,0.4165452143000905,0.9401549505204809,0.3407472215761003,6.179355137532885,-0.003684669910136031,254.01590084115568,219.61126251701796,0.5184724605176001,0.08320987981820001,0.8728359036536376,0.2675025875687003,0.0006258041437330862,0.00904811639,0.008954425,9.369104761899893e-05,9.369104761899893e-05,1.0354757119635614
