X [ m ],Y [ m ],Z [ m ],Corrosion Rate Mm Year,Total Pressure [ Pa ],Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Total Temperature [ K ],Wall Shear [ Pa ],DENSITY,API,Sulphur,VR%,Cp,Viscosity,Molecular Weight,Thermal Conductivity,case,api_sulphur_ratio,flow_resistance,log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
-7.9116559,-0.0604248755,0.109049924,0.00146953738,26.9789524,3.62777053e-09,371.510498,0.436107993,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.00146953738,0.0016639319,-0.00019439449828361995,0.00019439449828361995,13.228278558748684
-7.91246748,-0.0606517158,0.0532069169,0.00146953727,27.127985,3.62777053e-09,371.510315,0.408849806,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.00146953727,0.0016631952,-0.0001936579321270991,0.0001936579321270991,13.17815723008628
-7.86447573,-0.0406366214,1.10002923,0.00146953878,20.1915627,3.6277743e-09,371.509613,0.400158495,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.00146953878,0.0016631952,-0.00019365642212709907,0.00019365642212709907,13.178040935763441
-7.85197449,-0.0366479792,1.06047368,0.0014695389,18.5526047,3.62777453e-09,371.509399,0.386728764,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.0014695389,0.0016625619,-0.0001930230027763606,0.0001930230027763606,13.134936587592968
-7.89783764,-0.0565634109,1.0596453,0.00146953855,22.376997,3.62777364e-09,371.510406,0.42395255,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.00146953855,0.0016631952,-0.00019365665212709902,0.00019365665212709902,13.178058649452812
-7.90719938,-0.363822699,0.290062934,0.00146953703,42.6486855,3.62776986e-09,371.514496,0.541871727,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.00146953703,0.0016639319,-0.00019439484828361986,0.00019439484828361986,13.22830552635593
-7.86675406,-0.381913811,0.252296805,0.0014695368,40.1211929,3.62776942e-09,371.513763,0.524442613,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.0014695368,0.0016639319,-0.0001943950782836198,0.0001943950782836198,13.228323247933401
-7.86149168,-0.382929027,0.308839381,0.0014695368,39.724926,3.62776986e-09,371.513214,0.515444577,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.0014695368,0.0016639319,-0.0001943950782836198,0.0001943950782836198,13.228323247933401
-7.91327953,-0.0608785525,-0.00263387454,0.00146953715,23.5310364,3.62777008e-09,371.509216,0.409785062,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.00146953715,0.0016631952,-0.00019365805212709906,0.00019365805212709906,13.178166472029467
-7.8923378,-0.371297866,0.333210707,0.00146953692,41.3592644,3.62776964e-09,371.513885,0.528516889,835.927183,36.57,1.23845,12.850000000000001,817.4532392,0.000664,142.2744463,0.2655380825,I126to113P_20.2.xlsx,29.318156365713946,0.555055649512,0.0006637796495364098,0.00146953692,0.0016639319,-0.00019439495828361985,0.00019439495828361985,13.228314001892292
