X,Y,Z,Predicted_Corrosion_Rate
-4.06502008,6.08477545,0.00470166514,0.023961812
-4.05919838,6.15539074,-0.0364040248,0.022906248
-4.05698061,6.22521877,0.00414675847,0.017436882
-4.0565443,6.08508205,-0.0779064149,0.023961812
-4.05460119,6.15556288,0.04457983,0.02291971
-4.04882717,6.22521877,-0.0756688118,0.016751338
-4.04749584,6.08524704,0.0849457383,0.023996636
-4.03991032,6.22521877,0.0823247284,0.020714771
-4.03836679,6.15572691,-0.114660963,0.023300575
-4.02509642,6.15520477,0.120006122,0.02303015
-4.02318525,6.0851016,-0.152928203,0.023961753
-4.01644468,6.22521877,-0.148561448,0.018317565
-4.00321722,6.07801247,0.160136521,0.023994628
-3.9993875,6.22521877,0.151285455,0.01843733
-3.99439263,6.15570545,-0.182405218,0.022884639
-3.96824694,6.08481026,-0.213976517,0.023961753
-3.96301675,6.22521877,-0.207846537,0.022502135
-3.94797921,6.05828094,0.211039349,0.023994628
-3.94445467,6.14238024,0.205644578,0.022476297
-3.94231415,6.22521877,0.20236814,0.01573764
-3.93154263,6.15545273,-0.233198464,0.022498868
-3.89660192,6.08505869,-0.255168408,0.02396299
-3.89379597,6.22521877,-0.247639194,0.017557334
-3.87761688,6.07844019,0.241603181,0.024018113
-3.8694346,6.22521877,0.234990597,0.014474071
-3.85619068,6.1556263,-0.261919141,0.020202752
-3.83807302,6.15248823,0.244686052,0.021195581
-3.81647038,6.08485556,-0.27199772,0.023982702
-3.81601715,6.22521877,-0.263958752,0.01648352
-3.79025984,6.22521877,0.24338758,0.019580286
-3.78993702,6.08525181,0.25140065,0.023982514
-3.76832199,6.15232086,-0.265188754,0.02088835
-3.7499547,6.15548992,0.241247401,0.022124741
-3.73698521,6.22521877,-0.255438775,0.01540516
-3.72876692,6.07797146,-0.262072802,0.02393037
-3.71226048,6.22521877,0.226816565,0.01666499
-3.70928597,6.08491516,0.234293818,0.023982732
-3.67460585,6.15559387,0.212278977,0.021442574
-3.66446638,6.22521877,-0.222913757,0.0139991585
-3.66231704,6.14211893,-0.22620371,0.02199617
-3.65877485,6.05775404,-0.231625319,0.023912126
-3.64323878,6.22521877,0.186875656,0.016761908
-3.63844562,6.08522177,0.19331643,0.02398424
-3.61189032,6.15517473,0.161351338,0.023208514
-3.60761809,6.22521877,-0.172103852,0.01585256
-3.60410404,6.0776,-0.181367457,0.023922374
-3.58994007,6.22521877,0.127404332,0.01740546
-3.5831399,6.08387375,0.131865054,0.02391788
-3.58187079,6.15510321,-0.140880391,0.022661068
-3.56803536,6.15506935,0.0933528021,0.02251723
-3.56701374,6.22521877,-0.103236072,0.01930333
-3.5594604,6.08408451,-0.106202208,0.023932891
-3.55770993,6.22521877,0.0542030632,0.021150822
-3.55224371,6.15509939,-0.0655420944,0.022427399
-3.54983139,6.08459854,0.0559842549,0.023932891
-3.54982519,6.22521877,-0.0251299366,0.020709787
-3.54751515,6.15545607,0.0151579631,0.022357868
-3.54176879,6.08480787,-0.0253503546,0.023932891
