x-coordinate,y-coordinate,z-coordinate
11.71118993,-2.563987951,-0.4312375056
15.28672018,0.9568,-0.4273633921
15.62952761,0.9568,-0.4253760229
12.52547182,-2.65,-0.4234653879
12.52519584,-2.565345607,-0.4230862034
12.61498164,0.9568,-0.4222985142
12.68014391,-2.566590877,-0.4154651237
16.53996006,-2.111069533,-0.4146107315
3.317728875,0.9568,-0.4135410559
11.72430685,-2.65,-0.413319167
1.609599254,0.9568,-0.4000127086
-0.8574967394,0.9568,-0.3991985807
17.62726679,0.3430817647,-0.3920801158
8.753647693,0.9568,-0.3903469549
11.57083565,-2.570599258,-0.3898967236
11.17570295,-2.571098386,-0.3865916338
12.92781939,0.9568,-0.3847571579
14.88162773,0.9568,-0.3752765228
11.39059062,-2.573097828,-0.3730516985
-2.229769369,-1.287092793,-0.3626578314
1.288730615,0.9568,-0.3545998719
13.20452991,0.9568,-0.3506815161
14.76195482,0.9568,-0.3504116026
13.97652118,-2.577081071,-0.3444606681
13.63771555,0.9568,-0.3413442987
15.67207373,-2.509071651,-0.3376509223
13.45031738,0.9568,-0.3372575814
0.2055191354,0.9568,-0.3307187992
13.80922909,0.9568,-0.3306350949
14.62806788,1.01,-0.3304355209
1.024365224,1.01,-0.3303623357
1.174304138,0.9568,-0.3294499184
0.08736711423,0.9568,-0.3266878871
0.213133426,1.01,-0.3201427751
13.81683248,1.01,-0.3200782726
14.62040604,0.9568,-0.3198104793
1.016736669,0.9568,-0.3197861205
11.82023355,-2.580455287,-0.3181988748
11.81934166,0.9568,-0.3179835081
-0.1123015694,0.9568,-0.3163188671
12.41510809,-2.65,-0.3131219366
12.41386302,-2.581185563,-0.3122196705
11.83749766,-2.65,-0.3057591313
15.03612017,0.9568,-0.3032081649
1.404555768,0.9568,-0.2987952122
-0.6006083871,0.9568,-0.2856789259
13.57912301,-2.584348978,-0.2848514722
11.66696747,-2.584735097,-0.2813262837
13.24658474,-2.586187199,-0.2676485938
-0.7099213302,-2.486906813,-0.2670322274
12.99796159,-2.58633036,-0.2662616586
0.7134692396,-2.586948199,-0.260190344
12.78074279,-2.58734968,-0.256167203
14.87446724,0.9568,-0.2552687864
2.057012502,0.9568,-0.253901704
12.57707001,-2.587659088,-0.2530226132
11.9598233,-2.588499835,-0.2442716312
12.27587723,-2.65,-0.242105957
12.27279356,-2.588795959,-0.2411130872
11.97859705,-2.65,-0.2382843943
9.558126906,0.9568,-0.2381795572
16.33271519,0.9568,-0.2346034984
13.73720558,0.9568,-0.2313594141
11.49729998,-2.5899545,-0.2283324116
15.49175018,0.9568,-0.2266968511
10.60967877,-2.590354036,-0.2237542629
0.3147139351,0.9568,-0.2178121871
13.9184274,0.9568,-0.2177654978
12.11606307,-2.590880601,-0.217572395
14.51873167,1.01,-0.2175569793
12.12110074,-2.65,-0.2175470544
0.9149706924,1.01,-0.2174747515
0.3252183264,1.01,-0.2101312022
13.92893621,1.01,-0.2100838518
14.5081857,0.9568,-0.2098600358
0.9044067429,0.9568,-0.2097694399
0.1908612318,0.9568,-0.1990816827
1.799650319,0.9568,-0.1972017663
-2.482292946,-0.7482711157,-0.195734685
12.72502613,0.9568,-0.194642711
-2.554818485,0.4424068809,-0.1928176859
7.88184433,-2.592883612,-0.1922357264
-0.3584735311,0.9568,-0.1915302074
1.282536228,0.9568,-0.1884872566
11.28332928,-2.593349186,-0.1858493999
13.56814689,0.9568,-0.18209387
11.77677894,-2.593652919,-0.1815613815
0.03800008556,0.9568,-0.181422561
9.602617674,-2.593771173,-0.1798641262
11.00259744,-2.593868925,-0.1784488732
12.33278179,0.9568,-0.1783102026
4.662693249,0.9568,-0.1765526147
1.109476232,0.9568,-0.1722359143
10.12734843,-2.594647478,-0.1667467031
5.778297215,-2.595173388,-0.158351144
15.23431695,0.9568,-0.1553881427
14.73521307,0.9568,-0.1553507106
9.06029663,-2.595377384,-0.1549717218
12.40542762,-2.595393308,-0.1547048114
10.53664864,0.9568,-0.1505910727
0.4535429998,0.9568,-0.144355805
14.05728108,0.9568,-0.1443261972
14.37985013,1.01,-0.1442220299
0.7760549504,1.01,-0.1441730811
0.465891045,1.01,-0.1403191229
14.06963722,1.01,-0.1402894814
14.36739803,0.9568,-0.1401642103
0.7636510752,0.9568,-0.1401344358
15.85089647,0.9568,-0.1332678858
-1.216484405,0.9568,-0.1297940476
1.498166747,0.9568,-0.1193761587
0.6082804397,0.9568,-0.1175931155
14.21201735,0.9568,-0.1175919609
14.22506296,1.01,-0.117587309
0.6212794038,1.01,-0.1175856483
11.60819961,-2.597360714,-0.1171209778
-0.8685100615,0.9568,-0.1136913226
13.34221794,0.9568,-0.1063212572
11.8737659,-2.597845387,-0.1058269517
13.73128972,0.9568,-0.1022150878
13.12159418,-2.598029769,-0.10119941
17.16015781,-1.556549129,-0.1004903008
14.97828678,0.9568,-0.09800841382
12.01472278,-2.598227713,-0.09598306559
12.26946032,-2.598235173,-0.09578093512
0.3112653796,0.9568,-0.09132240712
2.293693977,0.9568,-0.08626870998
12.68799221,-2.598780568,-0.07962134313
12.90084026,-2.598883163,-0.07619911894
0.9407397373,0.9568,-0.07617084437
12.54207743,-2.599082462,-0.06906775585
1.514752747,-2.599083776,-0.06901830343
14.4676669,0.9568,-0.06351525315
15.08,-2.59928503,-0.06096995147
2.736183197,0.9568,-0.06011894657
13.01637208,0.9568,-0.05666552832
12.15349874,-2.599410175,-0.05537815712
-0.1104297139,0.9568,-0.04590637917
17.66131219,-0.3080406789,-0.04402634193
11.41908092,-2.599692627,-0.03997804402
7.758877881,0.9568,-0.0389915971
0.1363878049,0.9568,-0.03891553356
0.4427996883,0.9568,-0.0333602466
13.93162008,0.9568,-0.03250555244
-1.3822096,-2.201994694,-0.02675801349
14.32952406,-2.599913748,-0.02117783336
1.073598729,0.9568,-0.01730649615
14.61824953,0.9568,-0.01457298555
14.32591937,0.9568,-0.01025499631
2.33501402,-2.599983618,-0.00922954791
4.880076598,-2.599993318,-0.005894424669
-0.6103729941,0.9568,-0.005050174892
11.74649988,-2.599995871,-0.004633470831
1.257146543,0.9568,-0.00301879368
14.13543382,0.9568,0.0001991458509
7.100193706,-2.599990316,0.007096279484
13.392175,-2.59997434,0.01155116899
13.8325023,-2.599958173,0.01474777158
13.52973426,0.9568,0.01522020998
12.40448006,-2.599934043,0.01851951417
0.741248278,0.9568,0.03198204322
3.963142841,-2.599754587,0.03572233619
15.46412845,0.9568,0.04143776242
11.91046558,-2.599642448,0.04311775223
16.88056238,0.9568,0.04315691813
11.1640367,-2.599590271,0.04615651536
1.68968558,0.9568,0.05207691694
-0.3524940456,0.9568,0.05660285423
17.49677459,0.9568,0.06110934807
3.83913852,0.9568,0.07372085713
12.06487802,-2.598823503,0.0782074257
0.5417710187,0.9568,0.08162708736
11.55951118,-2.598648786,0.08381220924
12.24438259,-2.598520908,0.08768745227
1.992554332,0.9568,0.08844219406
14.8542164,0.9568,0.08859702186
14.48164135,0.9568,0.08933331394
13.74738535,0.9568,0.09193098445
0.9058197298,0.9568,0.09330270194
10.82007108,-2.598035538,0.1010512006
0.3083086545,0.9568,0.1041801147
6.469889983,-2.597890483,0.1047140842
11.95332255,0.9568,0.1081013085
12.56820269,-2.597714691,0.1089879961
12.67462252,0.9568,0.1115670975
13.05151653,-2.596908933,0.1267438167
-1.826162955,0.9568,0.1304145633
6.122129666,0.9568,0.1324421812
1.095896263,0.9568,0.1344902147
12.78353662,-2.596457594,0.1356759528
3.11116605,-2.596353618,0.1376513342
1.474115994,0.9568,0.1480141549
15.13260416,0.9568,0.1566797543
14.66978919,0.9568,0.1623571343
11.39188171,0.9568,0.1661400824
14.29135876,0.9568,0.1702089867
-0.8952014221,0.9568,0.1703909274
13.99990311,0.9568,0.1771433379
10.40583603,-2.593857827,0.1786101143
0.04142839925,0.9568,0.1798981426
-2.585176241,-0.2107476759,0.1801366765
-1.950009889,-1.709366694,0.1884859121
11.75142735,-2.59277978,0.1936311191
1.266235607,0.9568,0.1937699004
11.33108208,-2.592221712,0.2009641701
13.26230538,0.9568,0.2139693071
12.3848364,-2.590886238,0.2175051823
-2.4066687,0.9568,0.2290841067
16.24016531,0.9568,0.2307212002
3.241561066,0.9568,0.2393071582
-0.2050036313,0.9568,0.2406004731
13.58515079,0.9568,0.2469162573
11.9447722,-2.588078954,0.2486912263
0.7233884056,0.9568,0.2541292574
0.9554943576,0.9568,0.2671423815
12.94243303,0.9568,0.2677399566
9.936885333,-2.585764296,0.2717038968
12.16889627,-2.585680745,0.2724978606
13.80477384,0.9568,0.2735172627
14.51145642,0.9568,0.2770831184
-0.5200293473,0.9568,0.2803971186
17.47336593,-0.9758799837,0.2818825612
6.775002756,0.9568,0.2860767831
0.4381777326,0.9568,0.2908296118
1.718353762,0.9568,0.3061047079
-2.199722268e-15,-2.580846173,0.3150127488
16.13484353,-2.355293369,0.3160668883
14.15890591,0.9568,0.3164416201
15.73690901,0.9568,0.3226956774
12.31385821,0.9568,0.3265991686
11.0466326,-2.579118926,0.3288549274
8.581358861,-2.578366705,0.334701564
15.37893026,0.9568,0.3374962879
17.63858967,0.3147168972,0.3384851097
11.54935868,-2.57704835,0.3447053828
12.59540043,-2.576819745,0.3464101638
14.35021655,0.9568,0.3467399246
2.339677986,0.9568,0.3514088687
16.78132866,-1.933203777,0.3580557947
1.136230496,0.9568,0.3582990771
0.1892316897,0.9568,0.3616236511
13.6561439,-2.573461163,0.3705369673
9.360794729,-2.573359267,0.3712439683
14.78825204,0.9568,0.3713606811
12.89726757,-2.571228228,0.3857271041
8.860272569,0.9568,0.3894190222
14.65848322,-2.5696674,0.395991734
15.51601899,-2.532186115,0.3973926546
-2.394435638,-0.9310817889,0.3997057367
13.24188056,-2.566868253,0.4137479566
14.14462011,-2.56683644,0.4139452756
-1.220301002,0.9568,0.4154133618
1.417007606,0.9568,0.4378746764
0.9376622914,-2.562492792,0.4400348765
-0.04611258408,0.9568,0.441257857
13.70940445,0.9568,0.4428085546
11.79795658,-2.561852442,0.4437477512
10.69164494,-2.560387128,0.4521258165
0.8901009412,0.9568,0.45347768
13.96384231,0.9568,0.4636219309
12.32765635,-2.557445919,0.4684766483
14.2232219,0.9568,0.4738693987
1.995426275,0.9568,0.4810280146
0.6148887254,0.9568,0.4918031687
0.3643281237,0.9568,0.4929010601
12.69217602,0.9568,0.4932635824
12.04615976,-2.552743962,0.4934554328
11.27740332,-2.548433616,0.5152534392
7.721206087,-2.547558302,0.5195639518
13.44526489,0.9568,0.5240433508
-0.7755474303,0.9568,0.5378019867
14.48935958,0.9568,0.5387064007
-2.513855995,0.3838350561,0.5414782401
11.90874941,0.9568,0.5440610023
-0.3438327004,0.9568,0.5511586363
17.16509554,-1.448876627,0.5595829903
2.478300032,-2.538846997,0.5605853418
1.789594364,-2.537024478,0.5687765814
15.10378228,0.9568,0.5732430198
13.06668916,0.9568,0.5765653243
6.079018184,-2.529751929,0.6002959078
10.22203727,-2.52756729,0.6094289069
0.1604351787,0.9568,0.6218136254
5.306152648,0.9568,0.6280001229
6.929369408,-2.519929836,0.6402762057
1.161297279,0.9568,0.6426323845
11.56994232,-2.51858858,0.645532001
15.08,-2.515578395,0.6571646204
1.729820555,0.9568,0.6836266739
10.94034671,-2.507870376,0.6859928391
14.77949671,0.9568,0.6889822433
12.58110188,-2.506424044,0.6912586419
-0.6988742486,-2.404781196,0.6990008471
2.820900848,0.9568,0.7120074717
0.4526012328,0.9568,0.716034538
13.04208776,-2.497207355,0.7238476545
11.84748117,-2.496933497,0.7247917705
14.15097237,0.9568,0.7274543544
10.81754542,0.9568,0.7427946652
0.8207359167,0.9568,0.7434468647
5.286681619,-2.489823697,0.7488510922
13.45818093,-2.485852695,0.7619293801
12.17234699,-2.48454682,0.7661769386
-0.1295887101,0.9568,0.7690742082
9.862274483,0.9568,0.7720989953
16.04377247,0.9568,0.7735444558
-2.031484425,-1.424847024,0.7764547577
13.74656826,0.9568,0.7764735989
12.37186179,0.9568,0.784898621
1.437158557,0.9568,0.7861037255
4.447672719,-2.478299473,0.7861499347
16.64583846,0.9568,0.7880490244
17.53279976,-0.3496188808,0.7883780726
9.713876451,-2.476684919,0.7912217211
4.287459012,0.9568,0.7952845437
15.49567153,0.9568,0.796487012
17.36098756,0.9568,0.8010177984
13.89828606,-2.471109168,0.8084673636
3.615393327,-2.461288535,0.8378894609
-1.576448335,0.9568,0.8574408105
10.52510859,-2.454109655,0.8586884183
-1.504696167,-1.936197484,0.8643082477
11.27786882,-2.444702357,0.8851160304
-2.431324851,-0.2540781017,0.8854963498
17.29526889,-1.033111153,0.8861518543
13.30147129,0.9568,0.8875270625
-0.5385528312,0.9568,0.8916093628
14.49278113,-2.442278764,0.89178161
3.481961336,0.9568,0.8942850315
11.47365196,0.9568,0.8986243544
14.50080993,0.9568,0.8997727125
6.215348206,0.9568,0.9027110971
16.38200381,-2.057067916,0.9128294821
-2.238355444,0.9568,0.9133995112
9.026817338,-2.433358886,0.9158408873
-1.031961465,0.9568,0.9262259305
0.2177039048,0.9568,0.9439284025
2.855353196,-2.421097227,0.947780681
7.10207625,0.9568,0.9566968283
12.7838894,-2.410872064,0.9734967342
2.193441366,0.9568,0.977661497
11.61181204,-2.402828532,0.9931842954
12.8489636,0.9568,0.9935142018
11.98737673,-2.393285945,1.015963771
14.94966048,0.9568,1.02017752
17.43601434,0.3759191872,1.033383383
15.78324849,-2.277955938,1.037476892
8.271426077,-2.379636829,1.047534515
1.107186938,0.9568,1.057804077
13.16821716,-2.372403277,1.063815159
2.135491637,-2.366376989,1.077153631
0.6456815872,0.9568,1.083865069
1.224441819,-2.36234207,1.085974192
12.3646588,-2.358072581,1.095213999
10.03694626,-2.353527839,1.104946475
9.074738693,0.9568,1.111746937
1.614250319,0.9568,1.114922762
10.88828344,-2.348273333,1.116070049
8.163138787,0.9568,1.117322083
-7.803724964e-15,-2.347575174,1.117537831
11.98945662,0.9568,1.120897511
14.0780938,0.9568,1.130517084
-2.14936724,-0.9158377646,1.140816223
13.5845429,-2.333571083,1.146492914
16.85834291,-1.504781887,1.154611613
7.468694476,-2.318736292,1.176206619
15.81362632,0.9568,1.193660066
13.61102413,0.9568,1.213572816
-0.176611806,0.9568,1.214977453
-1.824737654,-1.376276926,1.239433063
-2.250117679,0.3826316721,1.245216221
6.684061876,-2.277124903,1.254871379
13.26277128,0.9568,1.258147479
14.00148433,-2.26037584,1.284796118
11.30823269,-2.256393827,1.291776643
12.78139609,-2.251095762,1.300987268
14.5853273,0.9568,1.322887004
12.47906988,0.9568,1.326282733
9.440771279,-2.234800187,1.328784454
16.30994272,0.9568,1.331004878
15.394315,0.9568,1.333418865
10.40201367,-2.227237659,1.341421787
15.08,-2.223792466,1.347125483
-1.301682114,0.9568,1.363987966
11.12062626,0.9568,1.373556705
10.5233825,0.9568,1.39486386
0.2896975857,0.9568,1.397437726
11.92405075,-2.189387532,1.402348828
13.22267209,-2.176454755,1.422337759
17.12356628,-0.7485270686,1.422513304
9.52892513,0.9568,1.427587655
11.61392656,0.9568,1.444788768
4.937559859,-2.154564218,1.455284519
5.787378304,-2.147696835,1.465400391
-0.7570334465,-2.006306051,1.470250452
14.98530059,0.9568,1.473921028
0.7788229913,0.9568,1.476593169
16.98788965,0.9568,1.484752788
12.9536884,0.9568,1.49116667
4.114582767,-2.128230594,1.493530896
10.00810882,0.9568,1.493900919
-0.7485377727,0.9568,1.50129402
17.19431828,0.02040054011,1.513024128
14.48675487,-2.111246547,1.517444568
12.46077996,-2.108106892,1.521803315
8.792676633,-2.104714488,1.526491705
3.293592472,-2.104147573,1.527273056
-1.872207823,0.9568,1.52950045
13.60159711,-2.094041111,1.541100848
-2.079815501,-0.2222261581,1.544339023
10.8228515,-2.086203552,1.551694151
1.28909525,0.9568,1.558852443
14.29257646,0.9568,1.564261292
16.16893151,-1.761777755,1.571740219
13.89460591,0.9568,1.574057481
2.567583162,-2.058546582,1.588202119
15.53078215,-2.003927845,1.594072974
11.56176678,-2.039115405,1.613074197
1.715888444,-2.036339601,1.616576949
9.917870305,-2.032655088,1.621207357
8.030228501,-2.028164084,1.626822193
1.924093152,0.9568,1.628141324
13.42640855,0.9568,1.628684367
12.87949114,-2.022628262,1.633699763
0.8271126447,-2.004264543,1.656177419
15.8307824,0.9568,1.672514599
3.76891392,0.9568,1.6771699
4.654747399,0.9568,1.684013472
-1.303848462,-1.489195046,1.685905485
5.555019478,0.9568,1.697586501
7.243414342,-1.956656172,1.712161389
13.94494392,-1.954221203,1.714940084
6.425091011,0.9568,1.721143979
12.08917786,0.9568,1.728029462
11.16282074,-1.936563299,1.734855207
11.35144517,0.9568,1.740424326
-1.724423514,-0.8697323523,1.740669176
13.24760022,-1.923065182,1.749805791
7.273434671,0.9568,1.754817072
12.23539336,-1.914846605,1.758795747
11.87123451,-1.88852072,1.787033713
-0.1516610696,0.9568,1.787350712
10.42550004,-1.886382132,1.789291047
8.112127159,0.9568,1.797132269
-1.2556579860000001e-14,-1.877916753,1.798173703
16.62443712,-1.059437562,1.803415105
11.65868649,0.9568,1.808927269
12.60981548,-1.854013302,1.822809556
12.62125687,0.9568,1.840244879
15.29172769,0.9568,1.844591933
14.70675352,0.9568,1.849680471
8.964151906,0.9568,1.850165201
13.55021701,-1.803545375,1.872758415
6.458504138,-1.80283847,1.873438937
2.923131881,0.9568,1.876918452
3.76821363,0.9568,1.879007802
0.4216973905,0.9568,1.879473168
0.9155014163,0.9568,1.884447021
4.652643951,0.9568,1.884643404
11.56209385,-1.78729578,1.888272702
5.551634611,0.9568,1.895141885
13.08407367,0.9568,1.900688192
14.26240163,-1.769666209,1.904804848
15.08,-1.767801226,1.906535818
-1.731041418,0.3577515133,1.9067012
9.738713951,0.9568,1.908057832
6.420724893,0.9568,1.913078105
10.85473411,-1.749916318,1.922964607
12.95468299,-1.748499607,1.924252874
7.268242717,0.9568,1.938761857
5.29332273,-1.728721374,1.942040785
9.388584015,-1.726200772,1.944281589
14.1994804,0.9568,1.945098013
12.43649558,-1.71515178,1.954035407
16.74077805,-0.3971432064,1.960636008
13.76129141,0.9568,1.962792007
10.38995912,0.9568,1.965088896
12.13470585,-1.699827035,1.967381014
8.106289062,0.9568,1.971060098
4.542853029,-1.670714773,1.992162681
12.35315744,0.9568,1.998592875
13.41840839,0.9568,2.000719416
8.600090522,-1.650512733,2.008931985
-1.341994039,0.9568,2.010866917
16.42122595,0.9568,2.011379309
8.957880492,0.9568,2.011646616
13.25715892,-1.645823464,2.012775478
15.62436814,-1.551301912,2.014230797
13.81898624,-1.643329047,2.014812557
16.69387697,0.3003110578,2.01623768
3.712542397,-1.63998075,2.017538882
10.94442929,0.9568,2.020010322
16.08782461,-1.273075065,2.030657389
11.27187296,-1.617440524,2.03565374
11.84930099,-1.616079585,2.036734341
-0.6219261919,-1.486867508,2.040204114
10.06542483,-1.604130053,2.04615903
2.971119615,-1.60110687,2.048525517
2.130933282,0.9568,2.048795053
2.922863906,0.9568,2.049188331
3.767249923,0.9568,2.050767862
4.651020516,0.9568,2.054795585
11.41921611,0.9568,2.055813656
9.732314418,0.9568,2.05645651
5.549417548,0.9568,2.062289405
12.72128859,-1.579256165,2.065417625
2.163297281,-1.566976447,2.074749338
6.418105496,0.9568,2.075075431
11.81923717,0.9568,2.07677474
5.767484848,-1.554014752,2.084475509
7.842824686,-1.550216331,2.087301925
7.265304727,0.9568,2.093365176
1.374238657,-1.53517206,2.098391466
10.3836229,0.9568,2.101580208
13.49757319,-1.527182135,2.104213565
12.33126463,-1.525208091,2.10564486
10.59462223,-1.522387981,2.10768471
0.5979788922,-1.519357102,2.109870611
12.52892729,-1.51914497,2.110023355
8.103131958,0.9568,2.116230043
11.61509354,-1.500989013,2.122977151
13.0199127,-1.49514872,2.127094334
-1.457117252,-0.2671348328,2.136690969
12.098641,-1.473717212,2.141998501
8.954694158,0.9568,2.144739313
10.93827555,0.9568,2.146518784
-1.088954706,-0.9318014019,2.16931413
14.57633754,-1.43105556,2.170732592
14.08549508,-1.42419629,2.175239051
9.729269279,0.9568,2.176129684
11.41318293,0.9568,2.176841124
11.01850052,-1.413144032,2.182435324
13.22605658,-1.401809449,2.189732922
2.130903982,0.9568,2.193684002
1.390167858,0.9568,2.193708671
2.922547862,0.9568,2.193913618
3.766612932,0.9568,2.194899638
11.8142079,0.9568,2.196072937
4.650064955,0.9568,2.197467156
5.54817762,0.9568,2.20225183
11.89843931,-1.375413538,2.206408303
10.38083328,0.9568,2.207884949
12.1782404,0.9568,2.209649528
6.416688121,0.9568,2.210357181
12.64077124,-1.364643646,2.213085565
12.5239309,0.9568,2.217035016
12.82451466,-1.35593702,2.218430706
12.46529555,-1.355679645,2.218587997
13.71247854,-1.351997685,2.220833686
12.86588538,0.9568,2.220950795
7.125960355,-1.350565943,2.221704668
7.263755261,0.9568,2.221891909
13.21935412,0.9568,2.222723622
11.39363339,-1.336873713,2.229970555
12.27894887,-1.33538925,2.230859823
8.101503407,0.9568,2.236205423
16.20082315,-0.7014622371,2.238684031
10.93580236,0.9568,2.239852949
8.953090962,0.9568,2.25390018
11.4109896,0.9568,2.261395002
13.42054186,-1.279556962,2.263345749
13.02458506,-1.278336659,2.2640352
12.09918633,-1.266714947,2.270557914
9.727780947,0.9568,2.273297716
11.81239039,0.9568,2.274746188
11.69398087,-1.248632337,2.28055197
15.08,-1.245613994,2.282201958
12.17687262,0.9568,2.283362141
-1.594746561e-14,-1.242740699,2.283767842
9.800186487,-1.241071654,2.284675283
12.523208,0.9568,2.287484628
13.60153034,0.9568,2.288855317
12.86547879,0.9568,2.289233607
13.21925366,0.9568,2.289544487
10.3795198,0.9568,2.292945174
10.36681117,-1.225693713,2.292962041
9.155469281,-1.219807727,2.296098672
12.56005139,-1.202640591,2.305136787
12.72459236,-1.195497422,2.308849478
12.88115659,-1.195442825,2.308877747
13.19347875,-1.193104948,2.310086705
16.17488263,0.4678066163,2.311360854
10.93469801,0.9568,2.312856149
10.83676271,-1.18444949,2.314536542
-0.698080582,0.9568,2.314566322
12.39769162,-1.184284337,2.314621051
2.130872424,0.9568,2.315159186
1.390201889,0.9568,2.315206425
2.922407852,0.9568,2.315236934
0.6948269708,0.9568,2.315246064
3.76635164,0.9568,2.315683714
4.649682164,0.9568,2.316883423
12.24189651,-1.17846754,2.317588026
5.547686827,0.9568,2.319123131
6.335862753,-1.173321757,2.320197417
15.7544141,0.9568,2.32157261
6.41612174,0.9568,2.322900988
11.93554249,-1.167281565,2.323242077
11.41004884,0.9568,2.326308116
7.263133452,0.9568,2.328273331
-1.098420743,0.360084121,2.328907748
15.6304306,-1.014801105,2.329636209
5.059304942,-1.152523702,2.330598446
11.81162349,0.9568,2.334613042
8.100859608,0.9568,2.334916361
8.406924423,-1.135127009,2.339120919
16.21058618,-0.09268816156,2.339483657
14.02836569,0.9568,2.339698639
12.17630151,0.9568,2.339719464
13.60192919,0.9568,2.340817044
12.5228809,0.9568,2.341880887
13.21939952,0.9568,2.341887389
13.90823643,-1.129262,2.341958013
11.22293408,-1.128707478,2.342225316
14.26252225,-1.12870676,2.342225662
12.86538633,0.9568,2.342436917
8.952464857,0.9568,2.34311303
13.58891536,-1.116544841,2.348047618
9.727211112,0.9568,2.352099626
13.00483051,-1.104545334,2.353716127
10.37903297,0.9568,2.361228712
11.53941838,-1.081423785,2.364428599
12.12672418,-1.078899177,2.365581655
13.3399237,-1.078609192,2.36571389
10.93432005,0.9568,2.370529571
4.130222676,-1.059506657,2.374330568
12.65708515,-1.054439372,2.376585284
11.40974268,0.9568,2.376827386
12.47487239,-1.050473223,2.37834102
11.8114021,0.9568,2.380717336
14.51467769,0.9568,2.380907383
14.02883038,0.9568,2.381675949
13.60224788,0.9568,2.382660329
12.17616463,0.9568,2.383052679
13.2195893,0.9568,2.383521245
12.5228465,0.9568,2.383964728
12.86545829,0.9568,2.384067773
12.82726036,-1.035427686,2.384929665
11.78245525,-1.034363244,2.385391515
-0.4455802527,-0.926301711,2.388184117
12.30693156,-1.019629516,2.3917265
3.390190636,-1.014930767,2.393724198
13.14493478,-1.002787939,2.398836457
14.65958293,-1.001784269,2.399255776
2.579576233,-0.9899503585,2.4041627
5.768425838,-0.9872002584,2.405293257
11.99053196,-0.9743993483,2.410507397
1.786931315,-0.9623707836,2.415334858
-1.6881640850000003e-14,0.9568,2.417547054
0.6944725324,0.9568,2.417547054
1.389928401,0.9568,2.417547054
2.130658707,0.9568,2.417547054
2.922231443,0.9568,2.417547054
3.766205978,0.9568,2.417547054
4.649558815,0.9568,2.417547054
5.547577609,0.9568,2.417547054
6.416020897,0.9568,2.417547054
7.26304218,0.9568,2.417547054
8.100773118,0.9568,2.417547054
8.9523818,0.9568,2.417547054
9.7271336,0.9568,2.417547054
10.37896484,0.9568,2.417547054
10.93426702,0.9568,2.417547054
11.40969961,0.9568,2.417547054
11.81137755,0.9568,2.417547054
12.17615389,0.9568,2.417547054
12.52284808,0.9568,2.417547054
12.86547164,0.9568,2.417547054
13.21961447,0.9568,2.417547054
13.60228653,0.9568,2.417547054
14.02888337,0.9568,2.417547054
14.51474724,0.9568,2.417547054
15.08,0.9568,2.417547054
12.57014058,-0.9429689435,2.422975356
12.98551488,-0.9332116537,2.426750092
12.71243692,-0.9267764979,2.429214961
0.8847966258,-0.9243966035,2.430121585
13.45610521,-0.9228065548,2.43072583
13.69620645,-0.9207690214,2.431498388
11.08949088,-0.9182452308,2.432452609
12.42866329,-0.9180184954,2.432538192
13.27856112,-0.9155810113,2.43345668
10.69101264,-0.9151034398,2.433636311
12.15586611,-0.9093721379,2.435783717
7.685804139,-0.9036765095,2.437902534
11.4180116,-0.8987426342,2.439725738
14.02426428,-0.8973406987,2.440241724
11.68399105,-0.8817831358,2.445906478
11.86099769,-0.8793845593,2.44676987
10.20135568,-0.8708188179,2.449831542
12.84632395,-0.8696826306,2.450235173
14.32121726,-0.8546693111,2.455512242
12.29847894,-0.8527254312,2.456187971
-0.7841215729,-0.2989707001,2.460847391
13.12994618,-0.8051248272,2.472200237
13.39505769,0.777150995,2.481136097
12.95979352,-0.7745374355,2.481953243
12.02184794,-0.7733116676,2.482335405
13.33865103,-0.7716496378,2.48285256
12.65744144,0.7626591151,2.485628909
9.645622954,-0.7555697123,2.48779308
12.35930482,0.7538019661,2.488329278
13.53884796,-0.7509437844,2.48919333
12.19068211,-0.7501950659,2.48941912
12.93643607,0.7464733558,2.490537598
11.81935998,-0.7275600374,2.49612828
15.08,-0.7105216588,2.501031582
11.57506787,0.7091583054,2.501418497
11.59926227,-0.705291695,2.502511464
12.08642616,0.698331699,2.504462585
13.7914295,-0.6969166341,2.504856723
13.64344194,0.6901628277,2.506726006
15.61432018,-0.4317359387,2.507609624
11.3143954,-0.6869322398,2.507613227
11.27201552,0.6725280231,2.511514694
6.935716258,-0.6543697491,2.516306864
13.17222387,0.6522376506,2.516860355
13.04087869,-0.649317214,2.51761538
10.98202778,-0.6391360276,2.520219264
8.990845535,-0.6384410513,2.52039541
13.41029466,-0.6287802047,2.522822914
12.11740781,-0.6193827263,2.525146555
14.0847183,-0.6156598412,2.526056801
15.65539412,0.1791335115,2.529196077
13.21815106,-0.6007350567,2.529647681
10.57906117,-0.5987006655,2.53012994
11.96079964,-0.5747388313,2.535680436
12.50782794,0.5727175345,2.536137738
11.85220656,0.5641686722,2.538053134
12.74195904,0.5559478603,2.539866527
13.5870285,-0.5544854627,2.540186188
11.76269137,-0.5424086898,2.542792326
13.37561618,0.5339763196,2.544576446
-0.466956441,0.2584401927,2.544633637
12.27707445,0.5177260433,2.547932445
10.52008791,0.5148621452,2.548512698
13.08148432,-0.5051717795,2.550451231
-1.782448917e-14,-0.4943633034,2.5525683
9.93584649,0.4934898397,2.552737311
11.52304885,-0.4921248865,2.553000802
