X[m],Y[m],Z[m]
-4.0650200843811035,6.084775447845459,0.004701665136963129
-4.0591983795166016,6.155390739440918,-0.036404024809598923
-4.0569806098937988,6.2252187728881836,0.0041467584669589996
-4.056544303894043,6.0850820541381836,-0.077906414866447449
-4.0546011924743652,6.1555628776550293,0.044579830020666122
-4.0488271713256836,6.2252187728881836,-0.075668811798095703
-4.0474958419799805,6.0852470397949219,0.084945738315582275
-4.0399103164672852,6.2252187728881836,0.08232472836971283
-4.0383667945861816,6.1557269096374512,-0.11466096341609955
-4.0250964164733887,6.1552047729492188,0.12000612169504166
-4.0231852531433105,6.0851016044616699,-0.15292820334434509
-4.0164446830749512,6.2252187728881836,-0.14856144785881042
-4.0032172203063965,6.0780124664306641,0.16013652086257935
-3.9993875026702881,6.2252187728881836,0.15128545463085175
-3.9943926334381104,6.155705451965332,-0.18240521848201752
-3.9682469367980957,6.0848102569580078,-0.21397651731967926
-3.9630167484283447,6.2252187728881836,-0.20784653723239899
-3.947979211807251,6.0582809448242188,0.21103934943675995
-3.9444546699523926,6.1423802375793457,0.20564457774162292
-3.9423141479492188,6.2252187728881836,0.20236814022064209
-3.9315426349639893,6.1554527282714844,-0.23319846391677856
-3.8966019153594971,6.0850586891174316,-0.25516840815544128
-3.8937959671020508,6.2252187728881836,-0.24763919413089752
-3.8776168823242188,6.0784401893615723,0.24160318076610565
-3.8694345951080322,6.2252187728881836,0.23499059677124023
-3.8561906814575195,6.1556262969970703,-0.26191914081573486
-3.8380730152130127,6.1524882316589355,0.24468605220317841
-3.8164703845977783,6.0848555564880371,-0.27199772000312805
-3.8160171508789062,6.2252187728881836,-0.26395875215530396
-3.790259838104248,6.2252187728881836,0.24338757991790771
-3.7899370193481445,6.0852518081665039,0.2514006495475769
-3.7683219909667969,6.1523208618164062,-0.26518875360488892
-3.7499547004699707,6.1554899215698242,0.24124740064144135
-3.7369852066040039,6.2252187728881836,-0.25543877482414246
-3.728766918182373,6.0779714584350586,-0.26207280158996582
-3.7122604846954346,6.2252187728881836,0.2268165647983551
-3.7092859745025635,6.0849151611328125,0.23429381847381592
-3.6746058464050293,6.1555938720703125,0.21227897703647614
-3.664466381072998,6.2252187728881836,-0.22291375696659088
-3.6623170375823975,6.1421189308166504,-0.22620370984077454
-3.6587748527526855,6.0577540397644043,-0.23162531852722168
-3.6432387828826904,6.2252187728881836,0.18687565624713898
-3.6384456157684326,6.0852217674255371,0.19331642985343933
-3.6118903160095215,6.155174732208252,0.16135133802890778
-3.6076180934906006,6.2252187728881836,-0.17210385203361511
-3.6041040420532227,6.0776000022888184,-0.18136745691299438
-3.589940071105957,6.2252187728881836,0.12740433216094971
-3.5831398963928223,6.0838737487792969,0.13186505436897278
-3.5818707942962646,6.1551032066345215,-0.14088039100170135
-3.568035364151001,6.1550693511962891,0.093352802097797394
-3.5670137405395508,6.2252187728881836,-0.10323607176542282
-3.5594604015350342,6.0840845108032227,-0.10620220750570297
-3.5577099323272705,6.2252187728881836,0.054203063249588013
-3.552243709564209,6.1550993919372559,-0.06554209440946579
-3.5498313903808594,6.0845985412597656,0.0559842549264431
-3.5498251914978027,6.2252187728881836,-0.025129936635494232
-3.5475151538848877,6.1554560661315918,0.015157963149249554
-3.5417687892913818,6.0848078727722168,-0.025350354611873627
