X[m],Y[m],Z[m]
-1.0492383241653442,-24.201763153076172,2.214848518371582
-1.0451062917709351,-24.324226379394531,2.1669964790344238
-1.0432127714157104,-24.329355239868164,2.2967884540557861
-1.0415858030319214,-24.438547134399414,2.2626087665557861
-1.0297365188598633,-24.218095779418945,2.3755989074707031
-1.0226348638534546,-24.442714691162109,2.0717079639434814
-1.0223705768585205,-24.239044189453125,2.0422418117523193
-1.000309944152832,-24.434202194213867,2.4497661590576172
-0.97292721271514893,-24.346670150756836,1.9317625761032104
-0.97272127866744995,-24.278112411499023,2.5190873146057129
-0.94557803869247437,-24.446279525756836,1.8966288566589355
-0.93694502115249634,-24.218244552612305,1.8671538829803467
-0.90296506881713867,-24.430109024047852,2.6148123741149902
-0.89013510942459106,-24.17982292175293,2.6337027549743652
-0.88033902645111084,-24.344261169433594,1.8034484386444092
-0.81813192367553711,-24.44890022277832,1.7541215419769287
-0.80681711435317993,-24.220575332641602,1.7321431636810303
-0.76302540302276611,-24.247123718261719,2.7421672344207764
-0.7592509388923645,-24.426668167114258,2.7414281368255615
-0.75663870573043823,-24.356742858886719,1.7030797004699707
-0.66581916809082031,-24.234783172607422,1.6519471406936646
-0.65258932113647461,-24.450325012207031,1.6580061912536621
-0.61626410484313965,-24.177972793579102,2.8084564208984375
-0.59105110168457031,-24.424299240112305,2.8151803016662598
-0.52780884504318237,-24.265094757080078,1.614540696144104
-0.46520981192588806,-24.450407028198242,1.6179438829421997
-0.4463285505771637,-24.270301818847656,2.8377699851989746
-0.40079814195632935,-24.423032760620117,2.8351335525512695
-0.39742666482925415,-24.295984268188477,1.6093977689743042
-0.31261748075485229,-24.173410415649414,2.8237912654876709
-0.27507880330085754,-24.449140548706055,1.6378982067108154
-0.27159959077835083,-24.309244155883789,2.8162491321563721
-0.25214430689811707,-24.203563690185547,1.6336132287979126
-0.2136513739824295,-24.423114776611328,2.79512619972229
-0.17956127226352692,-24.21235466003418,2.7819385528564453
-0.12667649984359741,-24.325618743896484,2.7557218074798584
-0.10686185210943222,-24.446773529052734,1.7116549015045166
-0.10463821142911911,-24.268421173095703,1.7029553651809692
-0.061915721744298935,-24.19677734375,2.7112889289855957
-0.047687340527772903,-24.424543380737305,2.6987221240997314
-0.0075136097148060799,-24.326757431030273,2.6660242080688477
0.020743217319250107,-24.198789596557617,1.807038426399231
0.036876872181892395,-24.443332672119141,1.838300347328186
0.070057205855846405,-24.228597640991211,2.5749866962432861
0.079993449151515961,-24.427177429199219,2.5556325912475586
0.10609360784292221,-24.287942886352539,1.9286797046661377
0.13422481715679169,-24.439235687255859,2.0033872127532959
0.15435376763343811,-24.227886199951172,2.4022653102874756
0.15682192146778107,-24.430749893188477,2.3802297115325928
0.15987619757652283,-24.233543395996094,2.0607860088348389
0.17544463276863098,-24.434904098510742,2.1899988651275635
0.17600978910923004,-24.328763961791992,2.1504864692687988
0.17802318930625916,-24.317655563354492,2.2802765369415283
0.18108995258808136,-24.197780609130859,2.2276806831359863
