X[m],Y[m],Z[m]
2.4523637294769287,1.717735767364502,-0.25010707974433899
2.4524397850036621,1.6607773303985596,-0.25278663635253906
2.4525203704833984,1.6319739818572998,-0.24433349072933197
2.452733039855957,1.5839611291885376,-0.25682297348976135
2.4533011913299561,1.6040678024291992,-0.23734217882156372
2.4534897804260254,1.6889064311981201,-0.23620899021625519
2.4540038108825684,1.6917328834533691,-0.26503145694732666
2.4546642303466797,1.6116547584533691,-0.26788565516471863
2.4549076557159424,1.5747214555740356,-0.22974467277526855
2.4570434093475342,1.6382216215133667,-0.27559018135070801
2.4579041004180908,1.717735767364502,-0.22075049579143524
2.4579439163208008,1.6603717803955078,-0.22065199911594391
2.4585385322570801,1.717735767364502,-0.27934449911117554
2.4601330757141113,1.6652368307113647,-0.28281643986701965
2.4609925746917725,1.5875779390335083,-0.28451645374298096
2.4613387584686279,1.6252377033233643,-0.21339938044548035
2.4625771045684814,1.597125768661499,-0.21117052435874939
2.4637937545776367,1.6907808780670166,-0.20913790166378021
2.4657940864562988,1.6917370557785034,-0.29249429702758789
2.4671745300292969,1.6151283979415894,-0.29443398118019104
2.4718132019042969,1.6504364013671875,-0.19843001663684845
2.4721424579620361,1.6708905696868896,-0.19806492328643799
2.4726760387420654,1.6417146921157837,-0.30108839273452759
2.4743778705596924,1.717735767364502,-0.19570599496364594
2.4754879474639893,1.717735767364502,-0.30396556854248047
2.4759035110473633,1.6111587285995483,-0.19420596957206726
2.478168249130249,1.6667466163635254,-0.30644527077674866
2.4784438610076904,1.5919969081878662,-0.30668696761131287
2.4818723201751709,1.5870434045791626,-0.18906326591968536
2.4849827289581299,1.6328599452972412,-0.18677577376365662
2.4862937927246094,1.6886591911315918,-0.18588197231292725
2.4897434711456299,1.6916978359222412,-0.31485858559608459
2.4947648048400879,1.6172487735748291,-0.31758216023445129
2.4954111576080322,1.6612439155578613,-0.18067362904548645
2.4991426467895508,1.6460974216461182,-0.3195788562297821
2.499180793762207,1.717735767364502,-0.17897698283195496
2.5004372596740723,1.6103742122650146,-0.17846508324146271
2.5005621910095215,1.5795313119888306,-0.32015624642372131
2.5006275177001953,1.717735767364502,-0.32018199563026428
2.5021796226501465,1.6685380935668945,-0.32077407836914062
2.505079984664917,1.5795538425445557,-0.17679344117641449
2.5074942111968994,1.6376851797103882,-0.17605549097061157
2.5285592079162598,1.5973105430603027,-0.17308592796325684
2.5285592079162598,1.5973324775695801,-0.3254859447479248
2.5285592079162598,1.6274383068084717,-0.17308592796325684
2.5285592079162598,1.6274619102478027,-0.3254859447479248
2.5285592079162598,1.6575660705566406,-0.17308592796325684
2.5285592079162598,1.6575913429260254,-0.3254859447479248
2.5285592079162598,1.687671422958374,-0.17308592796325684
2.5285592079162598,1.6876925230026245,-0.3254859447479248
2.5285592079162598,1.717735767364502,-0.3254859447479248
2.5285592079162598,1.717735767364502,-0.17308592796325684
2.5465383529663086,1.6888271570205688,-0.17523732781410217
2.546722412109375,1.6341251134872437,-0.32328960299491882
2.5490942001342773,1.6435701847076416,-0.1759050041437149
2.550194263458252,1.5816358327865601,-0.32235008478164673
2.5560581684112549,1.6199644804000854,-0.17822079360485077
2.5563595294952393,1.6582858562469482,-0.32023367285728455
2.5564844608306885,1.717735767364502,-0.17838719487190247
2.5567173957824707,1.6079044342041016,-0.32009243965148926
2.5578906536102295,1.717735767364502,-0.31961449980735779
2.5595071315765381,1.667317271232605,-0.17965349555015564
2.5669870376586914,1.5911000967025757,-0.18348503112792969
2.5688803195953369,1.6892238855361938,-0.31394395232200623
2.5712907314300537,1.6335223913192749,-0.31237688660621643
2.5715117454528809,1.6930921077728271,-0.18634533882141113
2.5727224349975586,1.643765926361084,-0.18718881905078888
2.5742325782775879,1.5815913677215576,-0.31028085947036743
2.5811505317687988,1.660592794418335,-0.30442765355110168
2.5816357135772705,1.717735767364502,-0.19461105763912201
2.5827093124389648,1.6167677640914917,-0.19567430019378662
2.5827233791351318,1.717735767364502,-0.30288338661193848
2.5839543342590332,1.6085864305496216,-0.30161029100418091
2.5847883224487305,1.6687526702880859,-0.19785882532596588
2.5901756286621094,1.5886900424957275,-0.20445433259010315
2.5913469791412354,1.691681981086731,-0.20611006021499634
2.5918517112731934,1.6360026597976685,-0.29171854257583618
2.5921940803527832,1.6917147636413574,-0.29120311141014099
2.5928606986999512,1.6420145034790039,-0.20839862525463104
2.593914270401001,1.5835191011428833,-0.28846719861030579
2.5980792045593262,1.6629023551940918,-0.28048592805862427
2.5986084938049316,1.717735767364502,-0.21929354965686798
2.5989115238189697,1.6150689125061035,-0.22001111507415771
2.5991866588592529,1.717735767364502,-0.27789047360420227
2.5996742248535156,1.6104830503463745,-0.27665576338768005
2.600069522857666,1.6669516563415527,-0.2229660302400589
2.6026053428649902,1.587094783782959,-0.23129664361476898
2.6031272411346436,1.6917381286621094,-0.23359981179237366
2.6031548976898193,1.6382125616073608,-0.26484072208404541
2.6034259796142578,1.6917285919189453,-0.26347813010215759
2.6035323143005371,1.6402254104614258,-0.2356659471988678
2.6038939952850342,1.5853760242462158,-0.2607368528842926
2.6047136783599854,1.6650199890136719,-0.25192314386367798
2.6047546863555908,1.6131936311721802,-0.24844270944595337
2.6047554016113281,1.717735767364502,-0.24851416051387787
