X[m],Y[m],Z[m]
2.470146656036377,1.5296072959899902,1.617914080619812
2.4705600738525391,1.5597639083862305,1.617914080619812
2.4709737300872803,1.5899325609207153,1.617914080619812
2.4713869094848633,1.6200700998306274,1.617914080619812
2.4717996120452881,1.650169849395752,1.617914080619812
2.4723584651947021,1.5186764001846313,1.5990904569625854
2.4730327129364014,1.5727150440216064,1.5993545055389404
2.4732675552368164,1.6200886964797974,1.6010913848876953
2.4733171463012695,1.5136299133300781,1.6403871774673462
2.4735672473907471,1.5705138444900513,1.6385926008224487
2.4749259948730469,1.545844554901123,1.5919598340988159
2.476022481918335,1.5404658317565918,1.6468952894210815
2.4764323234558105,1.5939913988113403,1.6460945606231689
2.4768116474151611,1.597761869430542,1.5889236927032471
2.4770941734313965,1.6500972509384155,1.5900049209594727
2.4776895046234131,1.6500891447067261,1.6472913026809692
2.4830107688903809,1.5205909013748169,1.5753639936447144
2.4835104942321777,1.5719951391220093,1.5756703615188599
2.483595609664917,1.6239320039749146,1.5766270160675049
2.4842417240142822,1.5685189962387085,1.6613044738769531
2.4844789505004883,1.6238925457000732,1.6605411767959595
2.4852919578552246,1.5133758783340454,1.6638021469116211
2.4926853179931641,1.5463570356369019,1.5640439987182617
2.4929714202880859,1.5976930856704712,1.5644651651382446
2.4933047294616699,1.6498750448226929,1.5648562908172607
2.4937846660614014,1.5976810455322266,1.6721770763397217
2.4944493770599365,1.6498593091964722,1.6721271276473999
2.4947504997253418,1.540022611618042,1.6738541126251221
2.5037722587585449,1.5206260681152344,1.5546363592147827
2.5040383338928223,1.5714373588562012,1.5549273490905762
2.5044398307800293,1.6236555576324463,1.5551426410675049
2.5051689147949219,1.5714782476425171,1.6816555261611938
2.5057764053344727,1.6236934661865234,1.6815842390060425
2.5071036815643311,1.5143526792526245,1.6833552122116089
2.5168230533599854,1.5452357530593872,1.5477582216262817
2.5172936916351318,1.5974582433700562,1.5478626489639282
2.5179743766784668,1.6495367288589478,1.5478770732879639
2.5187177658081055,1.597453236579895,1.6885579824447632
2.5194451808929443,1.6495165824890137,1.6885635852813721
2.519665002822876,1.5408990383148193,1.68923020362854
2.5307810306549072,1.5190867185592651,1.5432920455932617
2.5312490463256836,1.571190357208252,1.5433434247970581
2.5319333076477051,1.6233383417129517,1.5433498620986938
2.5327646732330322,1.5711671113967896,1.6927872896194458
2.5334994792938232,1.6233038902282715,1.6927911043167114
2.5346996784210205,1.5152844190597534,1.69324791431427
2.5455780029296875,1.5451033115386963,1.5417205095291138
2.5464968681335449,1.5970752239227295,1.5417181253433228
2.5472149848937988,1.6491358280181885,1.5417180061340332
2.548102855682373,1.5970355272293091,1.6941095590591431
2.5483841896057129,1.5418926477432251,1.6940913200378418
2.548816442489624,1.6491138935089111,1.6941095590591431
2.5599429607391357,1.5188425779342651,1.5429623126983643
2.5605792999267578,1.5707746744155884,1.5429484844207764
2.5618171691894531,1.6229219436645508,1.5430455207824707
2.5627117156982422,1.5707571506500244,1.6924595832824707
2.5634002685546875,1.6228872537612915,1.6924651861190796
2.5639200210571289,1.5163630247116089,1.6920187473297119
2.5744197368621826,1.5447593927383423,1.5469880104064941
2.5758736133575439,1.5966701507568359,1.5472838878631592
2.5765817165374756,1.6487332582473755,1.5472816228866577
2.5766539573669434,1.544475793838501,1.6879198551177979
2.5773921012878418,1.5966503620147705,1.6879100799560547
2.5780842304229736,1.6487126350402832,1.6879193782806396
2.5872087478637695,1.5184850692749023,1.5536867380142212
2.5878968238830566,1.5704511404037476,1.5536712408065796
2.5895402431488037,1.6225366592407227,1.5542734861373901
2.590146541595459,1.5703798532485962,1.6806646585464478
2.5905334949493408,1.5176780223846436,1.6798856258392334
2.5908815860748291,1.622538685798645,1.6806509494781494
2.5992000102996826,1.5444008111953735,1.5628174543380737
2.6008386611938477,1.5962433815002441,1.5637191534042358
2.6011002063751221,1.544151782989502,1.6711269617080688
2.6015794277191162,1.6483904123306274,1.5637446641921997
2.6027092933654785,1.6483749151229858,1.6709418296813965
2.6045613288879395,1.5947206020355225,1.6681340932846069
2.6075203418731689,1.5177030563354492,1.572683572769165
2.6090481281280518,1.5676767826080322,1.6619794368743896
2.6091628074645996,1.5702027082443237,1.5739619731903076
2.6106975078582764,1.5190035104751587,1.6585139036178589
2.6108222007751465,1.6221990585327148,1.5753337144851685
2.6130833625793457,1.6226903200149536,1.6569410562515259
2.6171388626098633,1.5434672832489014,1.5892137289047241
2.6180171966552734,1.5448801517486572,1.6444036960601807
2.618250846862793,1.5938214063644409,1.5902732610702515
2.6183147430419922,1.6481610536575317,1.5885835886001587
2.618912935256958,1.6481528282165527,1.6457667350769043
2.6189157962799072,1.5760303735733032,1.643095850944519
2.6193459033966064,1.5152463912963867,1.5966817140579224
2.6196346282958984,1.5997726917266846,1.6419433355331421
2.6203446388244629,1.5700722932815552,1.5975527763366699
2.6206810474395752,1.5190633535385132,1.6340821981430054
2.6225349903106689,1.5277155637741089,1.617914080619812
2.622948169708252,1.5578498840332031,1.617914080619812
2.6233611106872559,1.5879795551300049,1.617914080619812
2.6237735748291016,1.6180614233016968,1.617914080619812
2.62418532371521,1.6480804681777954,1.617914080619812
