X[m],Y[m],Z[m]
0.11516471207141876,0.95679998397827148,-0.62742549180984497
0.13672913610935211,0.95679998397827148,-0.47196966409683228
0.14285048842430115,0.95679998397827148,-0.78189867734909058
0.20552009344100952,0.95679998397827148,-0.33071744441986084
0.21717023849487305,0.95679998397827148,-0.92033094167709351
0.31471207737922668,0.95679998397827148,-0.21781358122825623
0.33083271980285645,0.95679998397827148,-1.0288994312286377
0.45355281233787537,0.95679998397827148,-0.14435245096683502
0.47245699167251587,0.95679998397827148,-1.0967780351638794
0.60848164558410645,0.95679998397827148,-0.11759042739868164
0.61506712436676025,0.95679998397827148,-1.1175470352172852
0.76405948400497437,0.95679998397827148,-0.14026173949241638
0.77007085084915161,0.95679998397827148,-1.0929141044616699
0.90477591753005981,0.95679998397827148,-0.21003161370754242
0.90986639261245728,0.95679998397827148,-1.021395206451416
1.0169196128845215,0.95679998397827148,-0.32003310322761536
1.0206483602523804,0.95679998397827148,-0.90995752811431885
1.0894045829772949,0.95679998397827148,-0.45942044258117676
1.0913667678833008,0.95679998397827148,-0.76966100931167603
1.1150572299957275,0.95679998397827148,-0.61439758539199829
