x-coordinate,y-coordinate,z-coordinate,r,theta,phi,actual,predicted,error,error_pct,zero_corrected
7.43409478,0.01639068885,-2.599948335,7.875643795739717,0.1263255043803042,109.27637365314656,0.0002043864515,0.00020123254,-3.1539093325822843e-06,1.5355975574573304,0
1.81553346e-14,-0.01656209773,-2.599947249,2.6000000001276704,270.0000000000628,179.63502126251765,0.0001035554815,0.00016374911,6.019362624175078e-05,57.5709904236353,0
15.08,-0.03748115984,-2.599729825,15.302496528355675,359.85759231777786,99.78138051566476,0.0001060609284,0.00013949338,3.343245041058455e-05,31.2274990607914,0
12.22640291,-0.09731423914,-2.598178196,12.499797123032264,359.5439723774608,101.99683331848148,0.0002043861896,0.00021121382,6.827627637876344e-06,3.324287602381394,0
3.032981927,0.1128609097,-2.597549309,3.994869130163505,2.13106170353825,130.55829487236446,0.0002043866989,0.00018468426,-1.9702434659213565e-05,9.592848399986414,0
2.456374275,0.1403368389,-2.596209847,3.5768386288584484,3.269850763199713,136.5387078971679,0.0002043866989,0.00021011502,5.728317770897605e-06,2.7890402842915574,0
14.25480273,0.143976238,-2.596010563,14.489975875464102,0.5786786705505165,100.32078169438928,0.0002043861605,0.00021471547,1.0329313203108741e-05,5.029215784531277,0
13.73978183,0.1488741218,-2.595734288,13.9836191572153,0.6207904300740665,100.69767760254,0.0002043862187,0.00021471547,1.0329255003108719e-05,5.029186022552115,0
13.22748551,0.1522234421,-2.595540025,13.480592454152813,0.6593373904730697,101.10099556883564,0.0002043862187,0.00021471547,1.0329255003108719e-05,5.029186022552115,0
1.883351258,0.1630864039,-2.594880118,3.210453544740822,4.949109449132891,143.92624316824902,0.0002043866989,0.00020982625,5.439549565105893e-06,2.6484429586914664,0
1.355379844,0.1671684221,-2.594620342,2.932073416882508,7.0311776658837175,152.24041663414437,0.000204386597,0.00024548068,4.109408476954984e-05,20.00816283525543,0
11.5580978,0.1699242243,-2.594441319,11.846924696059448,0.8422873471363346,102.65013056038282,0.0002043861605,0.00021471547,1.0329313203108741e-05,5.029215784531277,0
0.853867774,0.1700546653,-2.594432772,2.7366202098745114,11.263541762138118,161.44933211773548,0.0002043867426,0.00024548068,4.109393916954985e-05,20.008077760686902,0
12.73149545,0.1727076968,-2.594257514,12.994267058624358,0.7771919047068536,101.51627717285491,0.0002043862041,0.00021471547,1.032926960310872e-05,5.029193488614029,0
11.11163375,-0.1750815312,-2.59409839,11.411766059366402,359.0972882126341,103.13921498122828,0.0002043861314,0.00021121382,6.827685837876367e-06,3.324316881249932,0
6.587425625,0.1913557299,-2.592948705,7.081961336171879,1.6638963436543577,111.47740395790726,0.0002043865534,0.00020123254,-3.1540112325823054e-06,1.5356464093536442,0
10.42722994,0.1957621726,-2.592619751,10.74649357805274,1.0755520709266193,103.96048290379304,0.0002043861896,0.00021471547,1.0329284103108717e-05,5.029200903539581,0
0.3686261108,0.1962118393,-2.592585758,2.6260017532418853,28.02542332673488,170.84983474636897,0.0002043867426,0.00024651122,4.212447670219233e-05,20.50983241125337,0
8.292738413,-0.2258658879,-2.590170767,8.69077156459563,358.43984425441363,107.33973391948643,0.0002043863642,0.00019773086,-6.655507601645121e-06,3.2404817269972983,0
3.602826601,-0.2299682566,-2.589809762,4.443012437442343,356.3477676973312,125.65442062911688,0.0002043866843,0.00014893877,-5.544791924915664e-05,26.99684229195994,0
5.759301375,0.2475754458,-2.588185928,6.318983488452647,2.4614618096265986,114.17901705231952,0.000204386597,0.00020123254,-3.1540548325822992e-06,1.5356673116222375,0
14.70485386,0.2512272585,-2.58783401,14.932941004460003,0.978783026491726,99.9795697620288,0.0002043860441,0.00021082023,6.434187486694721e-06,3.132728669510764,0
12.87370299,-0.2609849132,-2.58686816,13.133629684016324,358.83861806990274,101.35954875012249,0.0002043862041,0.00021121382,6.827613137876348e-06,3.324280307820513,0
0.5059132829,-0.2877707551,-2.58402554,2.648763532042408,330.3681581323815,167.30641831323987,0.0002043867426,0.00019313881,-1.124793202685425e-05,5.476464490583069,0
13.45340796,-0.2903557741,-2.58373635,13.702342345017362,358.7636160174432,100.86885592102568,0.0002043862041,0.00021121382,6.827613137876348e-06,3.324280307820513,0
13.9993859,-0.290708336,-2.583696705,14.238778233302412,358.8103787347925,100.45451764593366,0.0002043861605,0.00021121382,6.827656737876369e-06,3.3243022418135952,0
1.101875897,-0.301829777,-2.582421109,2.823850295409127,344.6811032923273,156.13532212622033,0.000204386728,0.00020104111,-3.3456162774114567e-06,1.6289349900989984,0
9.159892315,-0.3068616364,-2.581828022,9.521744967256506,358.0812761581232,105.73275298182722,0.0002043862769,0.00019773086,-6.655420301645128e-06,3.2404405990988234,0
4.936641906,0.3122624714,-2.581180379,5.579465324567824,3.619366704022525,117.55639514045436,0.0002043866698,0.00021011502,5.728346870897602e-06,2.789054847851476,0
9.526372903,0.3185847961,-2.580407667,9.874805349333784,1.9153946720448405,105.14794104381622,0.0002043862623,0.0002052265,8.402421767409536e-07,0.40910339734097867,0
14.61179877,-0.333427212,-2.57853181,14.841316090423298,358.69279220913216,100.00534832185514,0.0002043860441,0.00021121382,6.827773137876359e-06,3.3243607995838307,0
2.216943302,-0.3371811606,-2.578043612,3.4168461488220734,351.351999343286,138.98254812427092,0.000204386728,0.00018449283,-1.989389420404273e-05,9.686066085069884,0
1.615416332,-0.337187584,-2.578042772,3.060975322794605,348.2098719636244,147.37627083372058,0.0002043866989,0.00020104111,-3.345587177411459e-06,1.6289210524973576,0
4.418217406,-0.3511546847,-2.576177476,5.126465161016688,355.4557517570403,120.1672011137041,0.0002043866698,0.00017966634,-2.472032793549608e-05,12.0359943318464,0
2.877649534,-0.3688400691,-2.573704918,3.878255644235111,352.6959908825086,131.57687636191213,0.0002043866989,0.00015787077,-4.651592462623938e-05,22.647973250150613,0
8.659454268,0.3721614624,-2.573226738,9.041357653518482,2.4609134110762056,106.53531265114066,0.0002043863205,0.0002052265,8.401839767409585e-07,0.40907494457059446,0
9.950242145,-0.3785245917,-2.572298415,10.284323932396692,357.82141899008496,104.48451726078264,0.0002043862187,0.00020172482,-2.6613997923218816e-06,1.2958025174071144,0
4.115395147,0.3907984426,-2.570462328,4.86790275358464,5.424548324798593,121.8733282491321,0.0002043866989,0.000189284,-1.5102705222763858e-05,7.353302479493651,0
11.63404333,-0.4370414793,-2.563005023,11.921030333275285,357.8486530863779,102.4154461089666,0.0002043861314,0.00021121382,6.827685837876367e-06,3.324316881249932,0
5.198461518,-0.4460285729,-2.561456326,5.81240072190274,355.09602604573405,116.14779830545274,0.000204386597,0.0001921091,-1.2277494500328724e-05,5.977748635821998,0
7.962274427,0.4477207601,-2.561161088,8.376026148990226,3.2183674361987755,107.8046642971002,0.0002043863933,0.00021410898,9.72258568022086e-06,4.733802236849962,0
11.01510926,0.4532388248,-2.560190338,11.317801553695505,2.3562209307394824,103.07399107255937,0.0002043861605,0.00021471547,1.0329313203108741e-05,5.029215784531277,0
3.370735091,0.4625400412,-2.558526277,4.256977220224647,7.813460445868941,126.94294817082084,0.0002043867426,0.000189284,-1.5102748922763857e-05,7.353322191869582,0
-0.4335199716,0.1762568236,-2.557536699,2.600000000071816,157.87474700179723,169.63067022027542,0.0,0.0,0.0,0.0,1
15.08,0.4891105063,-2.553580019,15.302496528371083,1.8577020526302024,99.6060829084642,0.0001179905594,0.0001461304,2.8139846082836072e-05,23.648805606704354,0
1.7816180780000003e-14,0.5004675778,-2.551378491,2.6000000001473915,89.99999999999795,168.90201068030842,0.0001056168549,0.000170737,6.512014074207346e-05,61.078654780383566,0
11.98011048,0.509037852,-2.549682424,12.258998617792122,2.433048295674837,102.00426835884934,0.0002043860441,0.00021471547,1.0329429603108732e-05,5.029275308540174,0
2.695535891,0.5196286774,-2.5475451,3.7451186548065,10.911278008878469,132.86168206596483,0.0002043866698,0.00020982625,5.4395786651058905e-06,2.648457502330996,0
6.045688745,-0.5211274984,-2.547238923,6.581060127506397,355.073384550952,112.77143978295658,0.0002043865679,0.00020104111,-3.3454561774114676e-06,1.6288583092932962,0
15.56116813,0.2230696109,-2.54533243,15.769541236213708,0.8212797252433575,99.28863955684731,0.0,0.0,0.0,0.0,1
12.46016417,0.5323238579,-2.544922653,12.728538452736586,2.4463060346881207,101.53335244828008,0.0002043862623,0.00021471547,1.0329211403108725e-05,5.029163726647518,0
10.62038393,-0.538392042,-2.54364581,10.93400909173857,357.09791967104564,103.45232292698404,0.0002043861605,0.00021121382,6.827656737876369e-06,3.3243022418135952,0
2.06959078,0.5597135721,-2.53903933,3.3231319562636688,15.133416478836352,139.82255928885547,0.0002043866989,0.00020982625,5.439549565105893e-06,2.6484429586914664,0
0.5993232996,0.5646159308,-2.537953674,2.6681807319082944,43.29200991049083,162.02524229894073,0.0002043867426,0.00024148652,3.70997731334134e-05,18.063372866118673,0
13.01605289,0.567950724,-2.537209486,13.273192262452085,2.498495564850145,101.02007505403184,0.0002043862623,0.00021471547,1.0329211403108725e-05,5.029163726647518,0
-0.4676808632,-0.3229825081,-2.537115864,2.599999999558179,214.6291329328138,167.37298375222895,0.0,0.0,0.0,0.0,1
1.556584658,0.5735727943,-2.535944449,3.03033922132424,20.22791352206474,146.80914228462802,0.0002043866552,0.00024548068,4.109402656954985e-05,20.008128828785683,0
1.078117138,0.5806861741,-2.534325071,2.8146645557755834,28.307411518252596,154.21074706395132,0.0002043866698,0.00024548068,4.1094011969549846e-05,20.00812029795609,0
13.51762349,0.5814542593,-2.534148959,13.765396645918296,2.4630328617276973,100.6084085003522,0.0002043862623,0.00021471547,1.0329211403108725e-05,5.029163726647518,0
1.7695418110000003e-14,-0.5817347271,-2.53408459,2.600000000382612,270.00000000000176,167.07096076579705,0.0001067531775,0.0001709752,6.42220184424466e-05,59.60104373019218,0
13.9859854,0.5881284728,-2.532608319,14.225603242288154,2.407941734601195,100.2551327998462,0.0002043862041,0.00021471547,1.032926960310872e-05,5.029193488614029,0
14.41218667,0.5907406755,-2.532000287,14.64483269313733,2.347181033904519,99.95611158659015,0.0002043861459,0.00021471547,1.0329327803108716e-05,5.029223250597408,0
12.53736035,-0.5944909085,-2.531122391,12.804116703008562,357.2852079721453,101.40134543684589,0.0002043861605,0.00021121382,6.827656737876369e-06,3.3243022418135952,0
6.857582366,-0.5974541747,-2.530424571,7.333923636557798,355.0207839801299,110.18363456880888,0.0002043865097,0.00020104111,-3.3453979774114725e-06,1.6288304340426076,0
15.56581659,-0.3695205532,-2.527337888,15.773985810595772,358.6400975367489,99.2197759926529,0.0,0.0,0.0,0.0,1
15.08,-0.6169125762,-2.52575115,15.30249652829237,357.6573747734208,99.50042037815126,0.0001021706848,0.00013949338,3.732269401058455e-05,36.17567730885562,0
14.78853408,0.642481163,-2.519368563,15.01535015363824,2.487624897909029,99.65912899044064,0.0002043860441,0.00020201692,-2.3691245979428613e-06,1.1534983344775671,0
14.18254741,-0.6833479044,-2.508592363,14.418899092477467,357.241490294545,100.01927480865362,0.0002043861605,0.00021121382,6.827656737876369e-06,3.3243022418135952,0
12.08603485,-0.7172771902,-2.499102525,12.362533655907963,356.6036166333126,101.66279076991827,0.0002043861459,0.00021121382,6.827671337876343e-06,3.3243095866849037,0
13.68579931,-0.7177484699,-2.498967213,13.930581565436858,356.9978869282811,100.33406460239098,0.0002043862187,0.00021121382,6.827598537876347e-06,3.324272962953354,0
0.3535698347,-0.7556959732,-2.48775473,2.6239305685474705,295.0736303203508,161.46007985537676,0.000204386728,0.00018914485,-1.52418797361775e-05,7.421063612336967,0
11.19298665,-0.7627835671,-2.48559072,11.490994306180216,356.1014149981647,102.4922593696059,0.0002043861459,0.00021121382,6.827671337876343e-06,3.3243095866849037,0
0.8230717141,-0.7708853257,-2.483089973,2.7271683200609838,316.8752024362956,155.57470299552654,0.000204386728,0.00020104111,-3.3456162774114567e-06,1.6289349900989984,0
13.04370948,-0.7820380834,-2.479600056,13.30031416923093,356.56892784460825,100.74461453185135,0.0002043862041,0.00021628242,1.1896219834899263e-05,5.792122156903558,0
1.322235549,-0.823757363,-2.466054299,2.916900211826319,328.0769496962595,147.718747897132,0.000204386728,0.00017828238,-2.6104346033289905e-05,12.709850479379517,0
1.949808845,-0.854604922,-2.455534652,3.249885310579378,336.3320695332216,139.0757062498675,0.0002043867426,0.00015576584,-4.8620902864022645e-05,23.672853587592098,0
2.622903371,-0.8594759776,-2.453833948,3.693185900280665,341.85700563581554,131.63799778240605,0.000204386728,0.00015576584,-4.8620888264022644e-05,23.672848161845515,0
3.972643218,-0.8645281945,-2.452058523,4.747830466310246,347.7226931530829,121.0950088884682,0.0002043866698,0.00015576584,-4.862083006402265e-05,23.672826533176814,0
-0.6749273007,0.5481661616,-2.45030345,2.599999999814494,140.91699718259088,160.46277254571532,0.0,0.0,0.0,0.0,1
10.22494246,-0.8813883888,-2.446048754,10.55032929861278,355.0732914655893,103.40576173233184,0.0002043862187,0.00021724563,1.2859411055780092e-05,6.261087592524089,0
3.347992999,-0.9052072739,-2.437334567,4.238992465382259,344.87050174754137,125.09820977619074,0.0002043866989,0.00015576584,-4.8620859164022647e-05,23.672837347512697,0
7.807538225,-0.9055143726,-2.437220491,8.229073649905656,353.3844211236541,107.22782375327176,0.0002043864224,0.00020376267,-6.237532837413706e-07,0.3036974287066459,0
14.54246812,-0.9269185197,-2.429160772,14.773062614759432,356.3529729978098,99.46422618825552,0.0002043861896,0.00021628242,1.189623433489926e-05,5.7921296256908885,0
8.733176466,-0.9471507766,-2.421343719,9.111990517194966,353.8102179097199,105.41042845824092,0.0002043863497,0.00020224052,-2.1458254685437802e-06,1.0447751136714323,0
-0.9461480813,0.04681745803,-2.421283117,2.599999999767942,177.16719115176227,158.63251596666885,0.0,0.0,0.0,0.0,1
0.0,0.9568,-2.417547054,2.599999999673861,90.0,158.40767512558534,6.381439744e-05,0.00018410012,0.00012028572381968933,185.58488325227472,0
0.4347798673,0.9568,-2.417547054,2.63610195768553,65.5624587615581,156.50453529820857,0.0002043867426,0.00025910715,5.472041079705348e-05,26.64262069905065,0
0.8605489081,0.9568,-2.417547054,2.738712183040814,48.031687329441525,151.97361830083616,0.0002043867862,0.00022875989,2.4373104687886295e-05,11.866929289283702,0
1.295685367,0.9568,-2.417547054,2.9049613712684725,36.44404658786402,146.3267577959557,0.0002043867862,0.00025691767,5.253088603179341e-05,25.576565563784754,0
1.76815496,0.9568,-2.417547054,3.144260161131181,28.419107315459712,140.25308668614178,0.000204386728,0.00022097092,1.658419205424202e-05,8.074617194467415,0
2.295754301,0.9568,-2.417547054,3.468499359790063,22.624877182190342,134.18687550673724,0.0002043866261,0.00019564206,-8.744565965440132e-06,4.257612158827966,0
2.932764273,0.9568,-2.417547054,3.9193247223583434,18.06866210240713,128.0848260194187,0.0002043866989,0.00019564206,-8.744638765440128e-06,4.257646095036454,0
3.696054993,0.9568,-2.417547054,4.518940418901793,14.513587475457427,122.34261973416704,0.0002043867862,0.00019684437,-7.542417725441995e-06,3.6722994039633092,0
4.551431976,0.9568,-2.417547054,5.241710887721617,11.871826780377774,117.46543070556196,0.0002043866989,0.00019684437,-7.5423304254420025e-06,3.672258459694248,0
5.456413327,0.9568,-2.417547054,6.044207672918534,9.94588457208664,113.5767716902991,0.0002043866552,0.00019838804,-5.998619558016848e-06,2.920647182347633,0
6.338735164,0.9568,-2.417547054,6.851245396103849,8.583707970208252,110.6624939992891,0.000204386597,0.00019838804,-5.998561358016853e-06,2.92061967316049,0
7.199486381,0.9568,-2.417547054,7.654580599125504,7.570155684529595,108.410934211601,0.0002043865097,0.00019838804,-5.99847405801686e-06,2.9205784093505436,0
8.049514608,0.9568,-2.417547054,8.459000261420346,6.77861828856669,106.60642541185324,0.0002043863933,0.00020436061,-2.5785987007779067e-08,0.012554866266196353,0
