X[m],Y[m],Z[m],CorrosionRateMmYear,TotalPressure[Pa],TotalSurfaceCorrosionRate[kgs^-1m^-2],TotalTemperature[K],WallShear[Pa],DENSITY,API,Sulphur,VR%,Cp,Viscosity,MolecularWeight,ThermalConductivity,case,radius_xyz,theta,phi,sin_theta,cos_theta,sin_phi,cos_phi,radial_distance,pressure_temp_ratio,shear_density,api_sulphur_ratio,thermal_response,flow_resistance,mw_viscosity,log_TotalPressure[Pa],log_WallShear[Pa],log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
-18.0286198,12.6049995,-4.57648659,0.0108698132,0.2436693879410895,2.76777667e-09,379.0,0.004250233061611652,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,22.469120449995415,2.531426583865771,1.775910496777418,0.5730035709203748,-0.8195528706023175,0.9790377368795427,-0.203678937953298,21.99811683503732,0.000642927144946333,3.6134791013960013,27.54514606462309,213.87764014283823,0.5968289955888,0.1101910755582,0.21806619367445892,0.00424122633251926,0.0007017537132554562,0.0108698132,0.01194821,-0.0010783969872563363,0.0010783969872563363,9.921025939591363
-18.0286198,12.6049995,-4.49365044,0.0108621959,0.2436693879410895,2.76583689e-09,379.0,0.002484628930687904,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,22.45239494051502,2.531426583865771,1.7722984147079495,0.5730035709203748,-0.8195528706023175,0.9797670535067098,-0.20014125227643645,21.99811683503732,0.000642927144946333,2.1123911525830996,27.54514606462309,213.87764014283823,0.5968289955888,0.1101910755582,0.21806619367445892,0.0024815473435711535,0.0007017537132554562,0.0108621959,0.01194821,-0.0010860142872563365,0.0010860142872563365,9.99810993241574
-17.9647236,12.6049995,-4.49365044,0.0108711142,0.2436693879410895,2.76810752e-09,379.0,0.001869629137217999,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,22.401120523230738,2.5297582555593396,1.7727660050471812,0.5743700561129786,-0.8185957724303087,0.9796733622855861,-0.20059935998914555,21.945781061958066,0.000642927144946333,1.589528319215631,27.54514606462309,213.87764014283823,0.5968289955888,0.1101910755582,0.21806619367445892,0.0018678835560502608,0.0007017537132554562,0.0108711142,0.01194821,-0.0010770959872563358,0.0010770959872563358,9.907871146797971
-17.9647236,12.6049995,-4.57648659,0.0108797681,0.2436693879410895,2.77031109e-09,379.0,0.002677725628018379,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,22.4178842875024,2.5297582555593396,1.7763859963804463,0.5743700561129786,-0.8185957724303087,0.9789407769488986,-0.20414444696510062,21.945781061958066,0.000642927144946333,2.2765588276817637,27.54514606462309,213.87764014283823,0.5968289955888,0.1101910755582,0.21806619367445892,0.002674146907879127,0.0007017537132554562,0.0108797681,0.01194821,-0.0010684420872563369,0.0010684420872563369,9.820449088047496
-17.9647236,12.2416391,-8.02706337,0.0109095741,1.155121987904328,2.7779008e-09,379.0,0.02243416756391525,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,23.17375170802176,2.543441176878831,1.924512186246614,0.5631158574562527,-0.8263779589759818,0.9380920704814972,-0.3463860090992962,21.73911272060214,0.0030478152714349597,19.07316480632817,27.54514606462309,213.87764014283823,0.5968289955888,0.1101910755582,0.7678473288697616,0.02218622306152202,0.0007017537132554562,0.0109095741,0.012001207,-0.0010916329983648304,0.0010916329983648304,10.006192618140505
-17.9647236,12.2416391,-7.96315193,0.0109095592,1.146176776271271,2.77789702e-09,379.0,0.02239795587956905,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,23.151691310556743,2.543441176878831,1.9219225317248136,0.5631158574562527,-0.8263779589759818,0.938985944007021,-0.3439555159569965,21.73911272060214,0.003024213129923559,19.042378220577568,27.54514606462309,213.87764014283823,0.5968289955888,0.1101910755582,0.7636880155928114,0.022150805303814844,0.0007017537132554562,0.0109095592,0.012001207,-0.0010916478983648299,0.0010916478983648299,10.006342861815778
-18.0286198,12.2416391,-7.96315193,0.0109095778,1.146176776271271,2.77790169e-09,379.0,0.02188710123300552,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,23.201307040937664,2.545092290630721,1.921139304321549,0.5617506464874126,-0.8273066004638027,0.9392550513569002,-0.3432199710106431,21.79194483628299,0.003024213129923559,18.608057899209502,27.54514606462309,213.87764014283823,0.5968289955888,0.1101910755582,0.7636880155928114,0.021651017218567218,0.0007017537132554562,0.0109095778,0.012001207,-0.0010916292983648296,0.0010916292983648296,10.00615530937199
-18.0286198,12.2416391,-8.02706337,0.0109095918,1.155121987904328,2.77790524e-09,379.0,0.02176838740706444,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,23.223320307260042,2.545092290630721,1.9237241719853102,0.5617506464874126,-0.8273066004638027,0.9383647363064854,-0.34564667169880287,21.79194483628299,0.0030478152714349597,18.50712933297173,27.54514606462309,213.87764014283823,0.5968289955888,0.1101910755582,0.7678473288697616,0.02153483929451447,0.0007017537132554562,0.0109095918,0.012001207,-0.00109161529836483,0.00109161529836483,10.00601414128776
-17.4535313,12.6049995,-10.0718555,0.0109096915,3.538511672971127,2.77793077e-09,379.0,0.06415148824453354,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,23.768761861905226,2.516119988971046,2.0083704307642307,0.5854805211410598,-0.8106864741466907,0.9057822848465019,-0.42374338043000803,21.529323427248706,0.00933644240864845,54.54055312608499,27.54514606462309,213.87764014283823,0.5968289955888,0.1101910755582,1.5125991329700281,0.062177756954602106,0.0007017537132554562,0.0109096915,0.012001207,-0.0010915155983648294,0.0010915155983648294,10.005008833336664
-17.4535313,12.6049995,-10.0079441,0.0109096905,3.538511672971127,2.77793033e-09,379.0,0.06364705413579941,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,23.741750406063257,2.516119988971046,2.005932115547682,0.5854805211410598,-0.8106864741466907,0.9068128111459998,-0.42153354023314615,21.529323427248706,0.00933644240864845,54.11169144167399,27.54514606462309,213.87764014283823,0.5968289955888,0.1101910755582,1.5125991329700281,0.06170361985173539,0.0007017537132554562,0.0109096905,0.012001207,-0.0010915165983648306,0.0010915165983648306,10.005018916574953
