X[m],Y[m],Z[m],CorrosionRateMmYear,TotalPressure[Pa],TotalSurfaceCorrosionRate[kgs^-1m^-2],TotalTemperature[K],WallShear[Pa],DENSITY,API,Sulphur,VR%,Cp,Viscosity,MolecularWeight,ThermalConductivity,case,radius_xyz,theta,phi,sin_theta,cos_theta,sin_phi,cos_phi,radial_distance,pressure_temp_ratio,shear_density,api_sulphur_ratio,thermal_response,flow_resistance,mw_viscosity,log_TotalPressure[Pa],log_WallShear[Pa],log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
-18.0286198,12.6049995,-4.57648659,0.0150275026,0.2436693879410894,3.8264476e-09,378.5,0.003996660001575947,858.8476553,33.26,1.7487,17.3,813.59259,0.000773,170.624596,0.2581322302,162_P_13.2.xlsx,22.469120449995415,2.531426583865771,1.775910496777418,0.5730035709203748,-0.8195528706023175,0.9790377368795427,-0.203678937953298,21.99811683503732,0.0006437764542527124,3.4325220713847964,19.019843203409142,210.0144697308942,0.6638892375469001,0.131892812708,0.2180661936744588,0.003988694572346578,0.0007727013893741005,0.0150275026,0.015386087,-0.00035858428861131747,0.00035858428861131747,2.386186834447499
-18.0286198,12.6049995,-4.49365044,0.0150274988,0.2436693879410894,3.82644672e-09,378.5,0.002333700424060225,858.8476553,33.26,1.7487,17.3,813.59259,0.000773,170.624596,0.2581322302,162_P_13.2.xlsx,22.45239494051502,2.531426583865771,1.7722984147079495,0.5730035709203748,-0.8195528706023175,0.9797670535067098,-0.20014125227643645,21.99811683503732,0.0006437764542527124,2.0042931373767403,19.019843203409142,210.0144697308942,0.6638892375469001,0.131892812708,0.2180661936744588,0.002330981574391075,0.0007727013893741005,0.0150274988,0.015386087,-0.00035858808861131616,0.00035858808861131616,2.3862127248178786
-17.9647236,12.6049995,-4.49365044,0.01502751,0.2436693879410894,3.82644938e-09,378.5,0.001861313357949257,858.8476553,33.26,1.7487,17.3,813.59259,0.000773,170.624596,0.2581322302,162_P_13.2.xlsx,22.401120523230738,2.5297582555593396,1.7727660050471812,0.5743700561129786,-0.8185957724303087,0.9796733622855861,-0.20059935998914555,21.945781061958066,0.0006437764542527124,1.598584613253289,19.019843203409142,210.0144697308942,0.6638892375469001,0.131892812708,0.2180661936744588,0.001859583260743712,0.0007727013893741005,0.01502751,0.015386087,-0.0003585768886113158,0.0003585768886113158,2.3861364163953604
-17.9647236,12.6049995,-4.57648659,0.0150275156,0.2436693879410894,3.82645071e-09,378.5,0.002591425320133567,858.8476553,33.26,1.7487,17.3,813.59259,0.000773,170.624596,0.2581322302,162_P_13.2.xlsx,22.4178842875024,2.5297582555593396,1.7763859963804463,0.5743700561129786,-0.8185957724303087,0.9789407769488986,-0.20414444696510062,21.945781061958066,0.0006437764542527124,2.225639560081766,19.019843203409142,210.0144697308942,0.6638892375469001,0.131892812708,0.2180661936744588,0.002588073367180326,0.0007727013893741005,0.0150275156,0.015386087,-0.0003585712886113174,0.0003585712886113174,2.3860982622267675
-17.9647236,12.2416391,-8.02706337,0.0150275705,1.155121987904328,3.82646448e-09,378.5,0.02258403226733208,858.8476553,33.26,1.7487,17.3,813.59259,0.000773,170.624596,0.2581322302,162_P_13.2.xlsx,23.17375170802176,2.543441176878831,1.924512186246614,0.5631158574562527,-0.8263779589759818,0.9380920704814972,-0.3463860090992962,21.73911272060214,0.0030518414474869473,19.3962431600177,19.019843203409142,210.0144697308942,0.6638892375469001,0.131892812708,0.7678473288697616,0.022332788704505026,0.0007727013893741005,0.0150275705,0.015386087,-0.00035851638861131643,0.00035851638861131643,2.385724216615448
-17.9647236,12.2416391,-7.96315193,0.0150275696,1.146176776271271,3.82646448e-09,378.5,0.02258689701557159,858.8476553,33.26,1.7487,17.3,813.59259,0.000773,170.624596,0.2581322302,162_P_13.2.xlsx,23.151691310556743,2.543441176878831,1.9219225317248136,0.5631158574562527,-0.8263779589759818,0.938985944007021,-0.3439555159569965,21.73911272060214,0.0030282081274530747,19.398703542326228,19.019843203409142,210.0144697308942,0.6638892375469001,0.131892812708,0.7636880155928114,0.022335590180116178,0.0007727013893741005,0.0150275696,0.015386087,-0.0003585172886113163,0.0003585172886113163,2.3857303484886803
-18.0286198,12.2416391,-7.96315193,0.0150275696,1.146176776271271,3.82646448e-09,378.5,0.02207173220813274,858.8476553,33.26,1.7487,17.3,813.59259,0.000773,170.624596,0.2581322302,162_P_13.2.xlsx,23.201307040937664,2.545092290630721,1.921139304321549,0.5617506464874126,-0.8273066004638027,0.9392550513569002,-0.3432199710106431,21.79194483628299,0.0030282081274530747,18.956255455364296,19.019843203409142,210.0144697308942,0.6638892375469001,0.131892812708,0.7636880155928114,0.0218316773890253,0.0007727013893741005,0.0150275696,0.015386087,-0.0003585172886113163,0.0003585172886113163,2.3857303484886803
-18.0286198,12.2416391,-8.02706337,0.0150275705,1.155121987904328,3.82646448e-09,378.5,0.0219138041138649,858.8476553,33.26,1.7487,17.3,813.59259,0.000773,170.624596,0.2581322302,162_P_13.2.xlsx,23.223320307260042,2.545092290630721,1.9237241719853102,0.5617506464874126,-0.8273066004638027,0.9383647363064854,-0.34564667169880287,21.79194483628299,0.0030518414474869473,18.820619281896363,19.019843203409142,210.0144697308942,0.6638892375469001,0.131892812708,0.7678473288697616,0.021677147827268917,0.0007727013893741005,0.0150275705,0.015386087,-0.00035851638861131643,0.00035851638861131643,2.385724216615448
-17.4535313,12.6049995,-10.0718555,0.0150275864,3.502199232484334,3.82646892e-09,378.5,0.07505908608436584,858.8476553,33.26,1.7487,17.3,813.59259,0.000773,170.624596,0.2581322302,162_P_13.2.xlsx,23.768761861905226,2.516119988971046,2.0083704307642307,0.5854805211410598,-0.8106864741466907,0.9057822848465019,-0.42374338043000803,21.529323427248706,0.009252838130493542,64.46432009251846,19.019843203409142,210.0144697308942,0.6638892375469001,0.131892812708,1.5045659957222182,0.07237562386858193,0.0007727013893741005,0.0150275864,0.015386087,-0.0003585004886113175,0.0003585004886113175,2.3856158869761104
-17.4535313,12.6049995,-10.0079441,0.0150275854,3.502199232484334,3.82646848e-09,378.5,0.07408007234334946,858.8476553,33.26,1.7487,17.3,813.59259,0.000773,170.624596,0.2581322302,162_P_13.2.xlsx,23.741750406063257,2.516119988971046,2.005932115547682,0.5854805211410598,-0.8106864741466907,0.9068128111459998,-0.42153354023314615,21.529323427248706,0.009252838130493542,63.62349643654006,19.019843203409142,210.0144697308942,0.6638892375469001,0.131892812708,1.5045659957222182,0.07146454856208341,0.0007727013893741005,0.0150275854,0.015386087,-0.000358501488611317,0.000358501488611317,2.385622700154216
