X[m],Y[m],Z[m],CorrosionRateMmYear,TotalPressure[Pa],TotalSurfaceCorrosionRate[kgs^-1m^-2],TotalTemperature[K],WallShear[Pa],DENSITY,API,Sulphur,VR%,Cp,Viscosity,MolecularWeight,ThermalConductivity,case,radius_xyz,theta,phi,sin_theta,cos_theta,sin_phi,cos_phi,radial_distance,pressure_temp_ratio,shear_density,api_sulphur_ratio,thermal_response,flow_resistance,mw_viscosity,log_TotalPressure[Pa],log_WallShear[Pa],log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
-18.0286198,12.6049995,-4.57648659,0.0108698132,0.24366938794109,2.76777667E-09,379,0.00425023306161165,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,22.4691204499954,2.53142658386577,1.77591049677742,0.573003570920375,-0.819552870602318,0.979037736879543,-0.203678937953298,21.9981168350373,0.000642927144946333,3.613479101396,27.5451460646231,213.877640142838,0.5968289955888,0.1101910755582,0.218066193674459,0.00424122633251926,0.000701753713255456,0.0108698132,0.01194821,-0.00107839698725634,0.00107839698725634,9.92102593959136
-18.0286198,12.6049995,-4.49365044,0.0108621959,0.24366938794109,2.76583689E-09,379,0.0024846289306879,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,22.452394940515,2.53142658386577,1.77229841470795,0.573003570920375,-0.819552870602318,0.97976705350671,-0.200141252276436,21.9981168350373,0.000642927144946333,2.1123911525831,27.5451460646231,213.877640142838,0.5968289955888,0.1101910755582,0.218066193674459,0.00248154734357115,0.000701753713255456,0.0108621959,0.01194821,-0.00108601428725634,0.00108601428725634,9.99810993241574
-17.9647236,12.6049995,-4.49365044,0.0108711142,0.24366938794109,2.76810752E-09,379,0.001869629137218,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,22.4011205232307,2.52975825555934,1.77276600504718,0.574370056112979,-0.818595772430309,0.979673362285586,-0.200599359989146,21.9457810619581,0.000642927144946333,1.58952831921563,27.5451460646231,213.877640142838,0.5968289955888,0.1101910755582,0.218066193674459,0.00186788355605026,0.000701753713255456,0.0108711142,0.01194821,-0.00107709598725634,0.00107709598725634,9.90787114679797
-17.9647236,12.6049995,-4.57648659,0.0108797681,0.24366938794109,2.77031109E-09,379,0.00267772562801838,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,22.4178842875024,2.52975825555934,1.77638599638045,0.574370056112979,-0.818595772430309,0.978940776948899,-0.204144446965101,21.9457810619581,0.000642927144946333,2.27655882768176,27.5451460646231,213.877640142838,0.5968289955888,0.1101910755582,0.218066193674459,0.00267414690787913,0.000701753713255456,0.0108797681,0.01194821,-0.00106844208725634,0.00106844208725634,9.8204490880475
-17.9647236,12.2416391,-8.02706337,0.0109095741,1.15512198790433,0.0000000027779008,379,0.0224341675639153,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,23.1737517080218,2.54344117687883,1.92451218624661,0.563115857456253,-0.826377958975982,0.938092070481497,-0.346386009099296,21.7391127206021,0.00304781527143496,19.0731648063282,27.5451460646231,213.877640142838,0.5968289955888,0.1101910755582,0.767847328869762,0.022186223061522,0.000701753713255456,0.0109095741,0.012001207,-0.00109163299836483,0.00109163299836483,10.0061926181405
-17.9647236,12.2416391,-7.96315193,0.0109095592,1.14617677627127,2.77789702E-09,379,0.0223979558795691,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,23.1516913105567,2.54344117687883,1.92192253172481,0.563115857456253,-0.826377958975982,0.938985944007021,-0.343955515956997,21.7391127206021,0.00302421312992356,19.0423782205776,27.5451460646231,213.877640142838,0.5968289955888,0.1101910755582,0.763688015592811,0.0221508053038148,0.000701753713255456,0.0109095592,0.012001207,-0.00109164789836483,0.00109164789836483,10.0063428618158
-18.0286198,12.2416391,-7.96315193,0.0109095778,1.14617677627127,2.77790169E-09,379,0.0218871012330055,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,23.2013070409377,2.54509229063072,1.92113930432155,0.561750646487413,-0.827306600463803,0.9392550513569,-0.343219971010643,21.791944836283,0.00302421312992356,18.6080578992095,27.5451460646231,213.877640142838,0.5968289955888,0.1101910755582,0.763688015592811,0.0216510172185672,0.000701753713255456,0.0109095778,0.012001207,-0.00109162929836483,0.00109162929836483,10.006155309372
-18.0286198,12.2416391,-8.02706337,0.0109095918,1.15512198790433,2.77790524E-09,379,0.0217683874070644,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,23.22332030726,2.54509229063072,1.92372417198531,0.561750646487413,-0.827306600463803,0.938364736306485,-0.345646671698803,21.791944836283,0.00304781527143496,18.5071293329717,27.5451460646231,213.877640142838,0.5968289955888,0.1101910755582,0.767847328869762,0.0215348392945145,0.000701753713255456,0.0109095918,0.012001207,-0.00109161529836483,0.00109161529836483,10.0060141412878
-17.4535313,12.6049995,-10.0718555,0.0109096915,3.53851167297113,2.77793077E-09,379,0.0641514882445335,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,23.7687618619052,2.51611998897105,2.00837043076423,0.58548052114106,-0.810686474146691,0.905782284846502,-0.423743380430008,21.5293234272487,0.00933644240864845,54.540553126085,27.5451460646231,213.877640142838,0.5968289955888,0.1101910755582,1.51259913297003,0.0621777569546021,0.000701753713255456,0.0109096915,0.012001207,-0.00109151559836483,0.00109151559836483,10.0050088333367
-17.4535313,12.6049995,-10.0079441,0.0109096905,3.53851167297113,2.77793033E-09,379,0.0636470541357994,850.1837544,34.93,1.2681,13.8,815.027438,0.000702,156.9673441,0.2624177177,162_P_5.2.xlsx,23.7417504060633,2.51611998897105,2.00593211554768,0.58548052114106,-0.810686474146691,0.906812811146,-0.421533540233146,21.5293234272487,0.00933644240864845,54.111691441674,27.5451460646231,213.877640142838,0.5968289955888,0.1101910755582,1.51259913297003,0.0617036198517354,0.000701753713255456,0.0109096905,0.012001207,-0.00109151659836483,0.00109151659836483,10.005018916575
