X,Y,Z
-18.348135,12.2416391,-10.0718555
-18.348135,12.2416391,-10.0079441
-19.7539082,12.4552689,-10.346241
-19.7539082,12.3913698,-10.346241
-19.8178043,12.3913698,-10.346241
-19.306612,12.2416391,-8.15483189
-19.306612,12.2416391,-8.09094715
-19.3705196,12.2416391,-8.09094715
-17.773735,12.5761013,-6.55736732
-17.773735,12.5761013,-6.49345541
-17.7085209,12.5854769,-6.49345541
-18.7954197,12.6049995,-10.1996241
-18.7954197,12.6049995,-10.1357403
-18.7315235,12.6049995,-10.1357403
-18.919735,12.271101,-8.79389477
-18.919735,12.271101,-8.72998333
-18.9876461,12.2619915,-8.72998333
-18.6035748,12.2643738,-9.36896324
-18.6035748,12.2643738,-9.43284798
-18.5442352,12.271101,-9.43284798
-19.5006428,12.7108688,-10.1406441
-19.4315281,12.7108688,-10.1392288
-19.4315224,12.6469688,-10.1392241
-17.3896351,12.6049995,-4.83207893
-17.354372,12.6049995,-4.83207893
-17.354372,12.6049995,-4.89599085
-19.9454098,12.2640858,-9.1133709
-19.9454098,12.2640858,-9.17725563
-19.8842354,12.271101,-9.17725563
-20.1725159,12.3913698,-7.57976341
-20.1725159,12.4552689,-7.57976341
-20.1725159,12.4552689,-7.64364767
-18.7857361,12.271101,-8.72998333
-18.7857361,12.271101,-8.79389477
-18.7315483,12.2647648,-8.79389477
-17.9747353,12.5761013,-5.91835976
-17.9747353,12.5761013,-5.85444784
-17.9006729,12.5823336,-5.85444784
-19.4983234,12.2416391,-7.51587915
-19.4983234,12.2416391,-7.45196772
-19.5622196,12.2416391,-7.45196772
-19.112957,12.2583036,-8.15483189
-19.112957,12.2583036,-8.09094715
-19.1788197,12.2416391,-8.09094715
-18.9894543,12.5881338,-9.56067085
-18.983736,12.5761013,-9.49675941
-18.9232349,12.6049995,-9.49675941
-18.6037312,12.6049995,-10.1996241
-18.6037312,12.6049995,-10.1357403
-18.539835,12.6049995,-10.1357403
-17.354372,12.3274698,-7.51587915
-17.354372,12.3913698,-7.51587915
-17.354372,12.3913698,-7.45196772
-20.1373196,12.2539244,-8.47433662
-20.1373196,12.2539244,-8.53824806
-20.0733891,12.2647629,-8.53824806
-19.6921558,12.2585497,-6.87687111
-19.6921558,12.2585497,-6.81298685
-19.7542362,12.271101,-6.81298685
-18.1492348,12.5761013,-5.27937889
-18.1492348,12.5761013,-5.21549463
-18.0822353,12.5761013,-5.21549463
-18.9876461,12.2619915,-8.09094715
-18.9876461,12.2619915,-8.15483189
-18.919735,12.271101,-8.15483189
-19.1807346,12.5761013,-8.92166328
-19.1807346,12.5761013,-8.85777855
-19.1137352,12.5761013,-8.85777855
-18.4120426,12.6049995,-10.1996241
-18.4120426,12.6049995,-10.1357403
-18.348135,12.6049995,-10.1357403
-19.1149235,12.2416391,-4.49365044
-19.1149235,12.3274698,-4.49365044
-19.1788197,12.3274698,-4.49365044
-19.306612,12.2416391,-7.51587915
-19.306612,12.2416391,-7.45196772
-19.3705196,12.2416391,-7.45196772
-18.7954197,12.6049995,-9.56067085
-18.7954197,12.6049995,-9.49675941
-18.7315235,12.6049995,-9.49675941
-19.7542953,12.5967283,-9.94403172
-19.7532349,12.5761013,-9.88014793
-19.6905613,12.5849104,-9.88014793
-19.8842354,12.271101,-6.23786354
-19.8842354,12.271101,-6.1739521
-19.9454098,12.2640848,-6.1739521
-18.348135,12.6049995,-4.6403985
-18.348135,12.6049995,-4.57648659
-18.2842274,12.6049995,-4.57648659
-20.1725159,12.3913698,-7.00469446
-20.1725159,12.3913698,-6.94078302
-20.1725159,12.4552689,-6.94078302
-19.1788197,12.2416391,-7.45196772
-19.1788197,12.2416391,-7.51587915
-19.112957,12.2583036,-7.51587915
-19.3817348,12.5761013,-8.28265572
-19.3817348,12.5761013,-8.21874428
-19.3064842,12.5821733,-8.21874428
-19.4983234,12.2416391,-6.87687111
-19.4983234,12.2416391,-6.81298685
-19.5622196,12.2416391,-6.81298685
-18.6037312,12.6049995,-9.56067085
-18.6037312,12.6049995,-9.49675941
-18.539835,12.6049995,-9.49675941
-18.9894543,12.5881329,-8.92166328
-18.9894543,12.5881329,-8.85777855
-18.9232349,12.6049995,-8.85777855
-17.3896561,12.2468119,-9.94403172
-17.3896351,12.2416391,-10.0079441
-17.354372,12.2416391,-10.0079441
-19.9456196,12.6049995,-9.30507851
-19.9456196,12.6049995,-9.24116707
-19.881712,12.6049995,-9.24116707
-20.0733891,12.2647629,-5.5988555
-20.0733891,12.2647629,-5.53497124
-20.1373196,12.2539244,-5.53497124
-19.5562363,12.5761013,-7.64364767
-19.5562363,12.5761013,-7.57976341
-19.4892349,12.5761013,-7.57976341
-17.354372,12.3274698,-6.87687111
-17.354372,12.3913698,-6.87687111
-17.354372,12.3913698,-6.81298685
-19.3705196,12.2416391,-6.81298685
-19.3705196,12.2416391,-6.87687111
-19.306612,12.2416391,-6.87687111
-18.7954197,12.6049995,-8.92166328
-18.7954197,12.6049995,-8.85777855
-18.7315235,12.6049995,-8.85777855
-17.5797348,12.271101,-9.30507851
-17.5797348,12.271101,-9.36896324
-17.5127354,12.271101,-9.36896324
-19.6921558,12.2585497,-6.23786354
-19.6921558,12.2585497,-6.1739521
-19.7542362,12.271101,-6.1739521
-19.7532349,12.5761013,-7.00469446
-19.7532349,12.5761013,-6.94078302
-19.6905613,12.5849104,-6.94078302
-20.0734119,12.6049995,-8.6021595
-20.0734119,12.6049995,-8.66607094
-20.1373196,12.6049995,-8.66607094
-19.1807346,12.5761013,-8.28265572
-19.1807346,12.5761013,-8.21874428
-19.1137352,12.5761013,-8.21874428
-20.1725159,12.3913698,-6.36563206
-20.1725159,12.3913698,-6.3017478
-20.1725159,12.4552689,-6.3017478
-17.354372,12.2416391,-7.0685792
-17.354372,12.2416391,-7.00469446
-17.389719,12.2520218,-7.00469446
-17.7422104,12.2502956,-8.66607094
-17.7422104,12.2502956,-8.72998333
-17.7104721,12.2576962,-8.72998333
-19.5622196,12.2416391,-6.1739521
-19.5622196,12.2416391,-6.23786354
-19.4983234,12.2416391,-6.23786354
-19.9456196,12.6049995,-6.36563206
-19.9456196,12.6049995,-6.3017478
-19.881712,12.6049995,-6.3017478
-20.1065178,12.5149755,-6.36563206
-20.1065178,12.5149755,-6.42954397
-20.1725159,12.5191689,-6.42954397
-19.8842354,12.271101,-5.5988555
-19.8842354,12.271101,-5.53497124
-19.9454098,12.2640848,-5.53497124
-18.9894543,12.5881329,-8.28265572
-18.9894543,12.5881329,-8.21874428
-18.9232349,12.6049995,-8.21874428
-19.3817348,12.5761013,-7.64364767
-19.3817348,12.5761013,-7.57976341
-19.3064842,12.5821733,-7.57976341
-17.9647236,12.2416391,-8.09094715
-17.9008274,12.2416391,-8.09094715
-17.3896351,12.6049995,-10.1357403
-17.3896351,12.6049995,-10.0718555
-17.354372,12.6049995,-10.0718555
-17.354372,12.3274698,-6.23786354
-17.354372,12.3913698,-6.23786354
