X,Y,Z
-7.82136679,-0.0362817124,-0.404950917
-7.63950443,-0.129824996,1.39911211
-7.62394094,-0.180701435,1.39911234
-7.63050604,-0.154891491,1.3507669
-7.62434006,-0.235337943,1.4003433
-7.62274075,-0.209129632,1.35138679
-7.76702309,-0.0472543947,-0.507341444
-7.76894855,-0.0456251241,-0.40309903
-7.76268959,-0.0328051522,1.40050745
-7.79018402,-0.029380925,1.35254169
-7.74384022,-0.0569210947,-0.45201686
-7.65440845,-0.10557089,1.35167968
-7.66991949,-0.0852948353,1.3993659
-7.71228123,-0.0519324951,1.39984894
-7.73746204,-0.0406419821,1.35181785
-7.69197083,-0.0660497993,1.35275924
-7.62516022,-0.182359606,1.30269206
-3.36492085,4.29967594,11.3078928
-3.37048149,4.30933952,11.3666582
-7.71720695,-0.0750233978,-0.507952809
-7.64154863,-0.128885865,1.30282378
-7.67279911,-0.0841070861,1.30383265
-7.71325827,-0.052559115,1.30390608
-7.65493631,-0.107190512,1.25699401
-7.66381454,-0.319248408,1.25578356
-7.70930433,-0.358900964,1.2267983
-7.67474318,-0.330958158,1.20424235
-7.69229794,-0.0672895163,1.25547779
-7.76449442,-0.0331107005,1.3041631
-7.62598705,-0.237147674,1.30336189
-7.67162323,-0.0872390047,1.20785785
-7.74001741,-0.0405843444,1.25711966
-7.63163185,-0.15608269,1.25646353
-7.71665382,-0.0518273078,1.20792818
-7.6319952,-0.263556033,1.35199165
-7.81918955,-0.0301811602,1.30644941
-7.79333973,-0.0296723936,1.25754941
-7.76669645,-0.0333268382,1.20895004
-7.64226723,-0.130622044,1.20829868
-7.7336936,-0.365716487,-0.451016575
-7.69323778,-0.331752151,-0.442151248
-7.73288488,-0.365490437,-0.39536342
-7.62414551,-0.210019931,1.25521076
-7.71990252,-0.3618626,0.497717291
-7.67322779,-0.320653915,0.521161318
-7.86844683,-0.041345723,0.350165844
-7.90840769,-0.0595171526,0.332508087
-7.90759516,-0.0592901073,0.38840133
-7.626688,-0.18174623,1.20745146
-7.83651638,-0.0329297148,1.20670652
-7.63345146,-0.264108866,1.25555897
-7.62740088,-0.237616271,1.20698583
-7.8495512,-0.0361292474,0.779120862
-7.86642361,-0.0409519859,0.740670621
-7.90190935,-0.0577012189,0.779545426
-7.69285583,-0.0683244541,1.16042984
-7.65568161,-0.108575583,1.15968454
-7.64351177,-0.289177299,1.30393541
-7.63250828,-0.158183053,1.161376
-7.64498281,-0.289701372,1.20746386
-7.9197731,-0.0626932159,-0.449359447
-7.91896152,-0.0624663904,-0.393520713
-7.87495232,-0.0430713743,-0.401416808
-7.67607403,-0.333377481,1.304672
-7.66344595,-0.320066154,1.34833109
-7.62552786,-0.211767107,1.16194367
-7.90272236,-0.0579285063,0.723593533
-7.85190439,-0.0367449895,0.686892867
-7.63503456,-0.265082419,1.16034031
-7.74057388,-0.0412849449,1.1614424
-7.64219332,-0.134164214,1.11208689
-7.866714,-0.0409671851,0.638212264
-7.90353489,-0.0581554659,0.667721212
-7.67363548,-0.0869640112,1.11166489
-7.62762117,-0.185310617,1.11326444
-7.79419136,-0.0300914776,1.16111362
-7.62864208,-0.237241045,1.11275303
-7.63446474,-0.156616256,1.06653285
-7.64625645,-0.289865196,1.11180663
-7.85326862,-0.0370199159,1.14832544
-7.89702511,-0.0563363843,1.11553395
-7.88573933,-0.0476895534,0.305212945
-7.62691641,-0.210815713,1.06461596
-7.65767288,-0.107998833,1.06702054
-7.63628483,-0.265080661,1.06525469
-7.71653652,-0.0530493893,1.11298525
-7.62955618,-0.181825593,1.01720524
-7.63023376,-0.238757446,1.01648819
-7.69452381,-0.068493329,1.06477821
-7.64505911,-0.131334513,1.01822042
-7.68178844,-0.33311677,0.736867726
-7.71577787,-0.360709965,0.781465173
-7.67368889,-0.0887801498,1.0175451
-7.69393206,-0.333781332,-0.338501185
-7.73207521,-0.365264237,-0.339682877
-7.74229574,-0.0415530801,1.06536293
-7.76672316,-0.0340050198,1.11289251
-7.71806765,-0.053366527,1.01668072
-7.79567337,-0.030471636,1.06623709
-7.82115364,-0.0308909696,1.10988975
-7.76938629,-0.0341242738,1.01742017
-7.6926074,-0.330203861,-0.507273793
-7.90027714,-0.057245139,0.891821265
-7.8994627,-0.0570174828,0.947864413
-7.87262011,-0.0434658974,0.921034634
-7.63509083,-0.159554169,0.971813977
-7.62828541,-0.212844133,0.972759187
-7.65804768,-0.109944217,0.969492674
-7.74288177,-0.0422470309,0.969518006
-7.69539928,-0.0692920983,0.968997359
-7.79653358,-0.0308936723,0.969387949
-7.64791298,-0.290817857,1.01843321
-7.68348265,-0.333817542,0.641172647
-7.88239527,-0.0461283997,0.20791696
-7.91084385,-0.0601980202,0.1648954
-7.76921654,-0.0348477662,0.921066701
-7.87485313,-0.0432817563,0.129923701
-7.8669095,-0.0408418402,0.257718325
-7.67899609,-0.331075191,0.815740585
-7.87260294,-0.0428008921,0.444384515
-7.9067831,-0.0590631999,0.444259971
-7.82535696,-0.0318032205,0.92179364
-7.71875238,-0.0541572832,0.920867383
-7.63793278,-0.266226143,0.969672143
-7.64902306,-0.300883532,1.40047276
-7.70687723,-0.358222663,1.39377511
-7.67531681,-0.0889281034,0.920849681
-7.64444494,-0.136066616,0.922100246
-7.85553169,-0.0381749012,-0.0445287637
-7.91409111,-0.061105378,-0.0584730841
-7.73126459,-0.36503768,-0.283908337
-7.70555258,-0.345833749,-0.285990208
-7.63027287,-0.186885431,0.923896432
-7.86725712,-0.0413131602,0.81805408
-7.90109348,-0.0574732535,0.835664749
-7.63124228,-0.237037346,0.922818601
-7.63733625,-0.156942159,0.878152192
-7.62966394,-0.210930198,0.874975443
-7.7441144,-0.042701792,0.873238444
-7.79784822,-0.03128637,0.873723209
-7.66036463,-0.108836114,0.878507197
-7.69665194,-0.0697609335,0.875222087
-7.86571121,-0.0404892154,0.0835492685
-7.84385061,-0.0352641046,0.494405329
-7.63884401,-0.265259862,0.875500798
-7.63256168,-0.180925041,0.828247309
-7.63286591,-0.23879993,0.826787174
-7.64782715,-0.132038802,0.82980299
-7.85792732,-0.0383305065,0.870224774
-7.91814947,-0.0622395314,-0.337672949
-7.91733789,-0.0620126799,-0.281827778
-7.87632847,-0.0435000807,-0.302918166
-7.86248016,-0.0398453362,-0.250633061
-7.91652584,-0.0617858395,-0.225985497
-7.72963333,-0.364581794,-0.171680972
-7.73045063,-0.364810258,-0.227921546
-7.69835758,-0.33993417,-0.196246445
-7.67548609,-0.0906034783,0.828561127
-7.71805286,-0.0557477959,0.82581991
-7.63752747,-0.161338747,0.78429085
-7.66010332,-0.111751489,0.780804336
-7.77102995,-0.0351524316,0.824442148
-7.63100863,-0.214012444,0.786145031
-7.69670916,-0.0711912215,0.781515062
-7.68659639,-0.32783258,-0.146940887
-7.65018559,-0.29068163,0.829761147
-7.64806414,-0.134788185,0.736661971
-7.87901306,-0.0446280092,0.0370911546
-7.67774868,-0.0900248513,0.732767105
-7.64047575,-0.26641199,0.781065404
-7.6328063,-0.189216182,0.73682338
-7.74332428,-0.0439249985,0.778953254
-7.63366365,-0.235856399,0.735364735
-7.71724606,-0.0574273989,0.731890738
-7.68682766,-0.330322772,0.0281008407
-7.72638607,-0.363674402,0.0516973026
-7.79675865,-0.0318396911,0.77552408
-7.64018965,-0.157187656,0.692577064
-7.69714832,-0.340526193,-0.0208300874
-7.63238049,-0.211022288,0.687658608
-7.66291809,-0.109798118,0.693085134
-7.76666403,-0.0368708037,0.728871703
-7.87675905,-0.043742761,-0.0969665349
-7.91490269,-0.061332196,-0.114310324
-7.6961937,-0.338754565,-0.103078663
-7.82003069,-0.0316164866,0.825577676
-7.64123535,-0.265054733,0.689039528
-7.69862843,-0.0711275116,0.687412143
-7.84375143,-0.0353983045,0.397773385
-7.72557688,-0.363448292,0.107362323
-7.68772459,-0.332428485,0.121004477
-7.72476768,-0.363222152,0.163027346
-7.63461733,-0.185823545,0.644595742
-7.63557053,-0.239490017,0.639923871
-7.74495649,-0.0441780314,0.687385142
-7.65064669,-0.132534191,0.644383729
-7.70036983,-0.344432116,0.0757234767
-7.8207202,-0.0319461823,0.734186947
-7.67632341,-0.0934919566,0.642133415
-7.79655266,-0.0323193297,0.684774935
-7.7210083,-0.0563659593,0.639000833
-3.37408829,4.24917936,11.3466072
-7.76804066,-0.0372280404,0.637752831
-7.68081427,-0.328346491,0.417800784
-7.72072172,-0.362091452,0.441379219
-7.72153091,-0.362317681,0.385687411
-7.7133503,-0.360031545,0.948473215
-7.68004084,-0.333328456,0.921792388
-7.91571426,-0.0615590103,-0.170146301
-7.88099146,-0.0450782515,-0.200010091
-7.63958263,-0.164343432,0.600617528
-7.81974316,-0.0322094113,0.636018753
-7.66150379,-0.114522286,0.594924986
-7.73939323,-0.0474803783,0.591704726
-7.79210377,-0.0332585126,0.588530183
-7.69742918,-0.0735833496,0.595447779
-7.86148643,-0.0395418406,-0.15024595
-7.69833565,-0.344356358,0.27106908
-7.72234011,-0.362543792,0.330022395
-7.7231493,-0.362769932,0.274357378
-7.68809175,-0.336644083,0.469049007
-7.72395849,-0.362996042,0.218692362
-7.69190264,-0.339290559,0.363307118
-7.63373137,-0.214096412,0.597657084
-7.76255369,-0.0394745581,0.541773736
-7.68316031,-0.328541666,0.219530299
-7.65266657,-0.291011721,0.644019604
-7.71467543,-0.0615215525,0.54531014
-7.67869186,-0.0927526206,0.546791911
-7.64730883,-0.143580258,0.549581647
-7.8181982,-0.0324736387,0.541208446
-7.69489098,-0.0773926079,0.497685462
-7.74073267,-0.0478629209,0.498791426
-7.66027069,-0.119080253,0.502304256
-7.79278994,-0.0337036103,0.496833652
-7.64313698,-0.267059028,0.595529377
-7.67388487,-0.100575425,0.451773494
-7.86135149,-0.0393228792,0.169294968
-7.63566256,-0.188636079,0.551151395
-7.64058208,-0.166339725,0.503192544
-7.71779919,-0.0607843734,0.449837357
-7.76459503,-0.0396496393,0.44917506
-7.63677931,-0.239453956,0.552240908
-7.6496973,-0.14148581,0.455533147
-7.63515615,-0.217086628,0.505182981
-7.63650799,-0.194326118,0.454138368
-7.64465618,-0.26824981,0.510952353
-7.72262573,-0.0692508668,-0.394626737
-7.63959312,-0.247791171,0.463375598
-7.69275475,-0.0809648037,0.403893232
-7.65071249,-0.284685016,0.553933501
-7.65910721,-0.12391907,0.405401826
-7.70157242,-0.087801829,-0.444883496
-7.63686132,-0.223541722,0.410943896
-7.65823269,-0.297311604,0.467134982
-7.73788118,-0.0502030142,0.403141737
-7.81878328,-0.0328313671,0.447198272
-7.64885616,-0.276276022,0.416944236
-7.79558134,-0.0384537466,-0.34420225
-7.6420846,-0.166358948,0.406442344
-7.86181307,-0.0395134054,0.00622638827
-7.63749504,-0.199135542,0.362165451
-7.64949036,-0.145892963,0.357514679
-7.78888369,-0.0347792581,0.40088883
-7.67682123,-0.0989450067,0.359864444
-7.66047859,-0.124255039,0.312639445
-7.71648788,-0.0628734753,0.358763069
-7.69496059,-0.08054737,0.310929269
-7.64128447,-0.176278472,0.311610788
-7.76156807,-0.0413506068,0.355548918
-7.83204889,-0.3921718,-0.504995108
-7.8328023,-0.390218318,-0.560643852
-7.78154421,-0.386177868,-0.505753636
-7.75859261,-0.376561433,-0.554341197
-7.73450041,-0.365941972,-0.506519675
-7.73398924,-0.0531937964,0.309280068
-7.81355572,-0.0331552327,0.351027906
-7.67380428,-0.104945831,0.266530395
-7.71249914,-0.0670046285,0.261686355
-7.78553915,-0.0358845107,0.310381919
-7.76111221,-0.0423077121,0.262647063
-7.68654966,-0.326550066,-0.239010438
-7.64882803,-0.151414081,0.269762188
-7.81491852,-0.033508338,0.263905197
-7.63893843,-0.231043011,0.313344777
-7.69250822,-0.0845349431,0.218583405
-7.839149,-0.0348870307,0.302836478
-7.7368412,-0.052833695,0.213744417
-7.67891836,-0.314057171,-0.391452104
-7.78883791,-0.0359559543,0.214679375
-7.66551161,-0.314389944,0.778151095
-7.6809988,-0.322140783,-0.0609233752
-7.83828115,-0.0349713936,0.21559231
-7.65882015,-0.130237371,0.219834387
-7.63866377,-0.204104334,0.265004814
-7.71429253,-0.0669813752,0.174519941
-7.67660093,-0.103368968,0.175517544
-7.64333677,-0.173277557,0.219172448
-7.75901461,-0.043818213,0.173369601
-7.65061378,-0.150840431,0.171116918
-7.63999271,-0.204420164,0.173728034
-7.66435528,-0.122993,0.125079215
-7.64350796,-0.179657787,0.124078609
-7.66988564,-0.310490459,0.170259342
-7.80971384,-0.0340460017,0.173783869
-7.69386768,-0.0848862827,0.126633704
-7.73528814,-0.0546251275,0.128287762
-7.67931509,-0.102109104,0.0774909109
-7.6525569,-0.149606749,0.0783866122
-7.71894979,-0.0650487244,0.0819551945
-7.85169744,-0.0379655957,-0.346837938
-7.64947605,-0.291502476,0.92142874
-7.69762325,-0.0829472467,0.0338996984
-7.75951004,-0.0444530472,0.0852058902
-7.66432953,-0.125878707,0.0295470674
-7.78151608,-0.0378732085,0.132366866
-7.74020338,-0.0531635061,0.0361004286
-7.65179777,-0.291498274,0.734121799
-7.83041191,-0.0344705209,0.126656249
-7.80607033,-0.0346922986,0.0857016891
-7.78397226,-0.0380272195,0.0385581665
-7.71888685,-0.0663748085,-0.00932004023
-7.76748848,-0.0426548384,-0.0110763665
-7.68053913,-0.102571413,-0.0120647987
-7.83732891,-0.0352899954,0.0432183184
-7.67956018,-0.325631648,0.319228142
-7.64598656,-0.174333379,0.0323937349
-7.82005262,-0.0345828757,-0.00200604042
-7.79591513,-0.0365682431,-0.0542110987
-7.64142561,-0.203872293,0.0779370666
-7.65476465,-0.147714585,-0.0137863038
-7.74106312,-0.0538082197,-0.0586819686
-7.64277363,-0.255468756,0.362969637
-7.70064878,-0.0817641765,-0.0590314232
-7.66678143,-0.124151751,-0.0582165346
-7.76952457,-0.0428252183,-0.104555845
-7.72048759,-0.0666503981,-0.107308201
-7.74773169,-0.053714253,-0.343231916
-7.68091345,-0.104210787,-0.105322227
-7.74652433,-0.0522124618,-0.154388592
-7.69839764,-0.0855984762,-0.154681906
-7.64794922,-0.171898827,-0.0588891692
-7.65526819,-0.150225088,-0.104861483
-7.64300537,-0.199393183,-0.0108659845
-7.66678905,-0.126984656,-0.153486207
-7.64273262,-0.229477987,0.0327735133
-7.64159107,-0.231108829,0.125556767
-7.6435957,-0.223770678,-0.0601698272
-7.63988972,-0.228044957,0.224012211
-7.64739227,-0.253393292,-0.0164442509
-7.64453125,-0.197871119,-0.105475105
-7.64439106,-0.256812632,0.269055963
-7.65526104,-0.276681751,-0.0655357838
-7.64981556,-0.170241609,-0.153370976
-7.64758825,-0.248741493,-0.106396057
-7.66412258,-0.286276996,-0.445459306
-7.66291094,-0.281550676,-0.507903099
-7.65620184,-0.282039315,0.0304137692
-7.64738417,-0.25849098,0.0798986182
-7.67873478,-0.117153794,-0.508340895
-7.68476105,-0.101435088,-0.198654786
-7.66800833,-0.303951889,-0.0192902889
-7.65751505,-0.148434892,-0.201818496
-7.64488888,-0.224195376,-0.148837
-7.64563513,-0.201556951,-0.19844237
-7.72400236,-0.0655132085,-0.197377875
-7.66495562,-0.296737224,-0.104446352
-7.65632629,-0.276635289,-0.149027228
-7.79889297,-0.0367567316,-0.152953714
-7.67138815,-0.121791877,-0.248552352
-7.65034914,-0.255689889,-0.193654105
-7.64960575,-0.17766127,-0.248435944
-7.64701176,-0.233019754,-0.244257897
-7.67020416,-0.30405432,-0.195557162
-7.65835953,-0.278730303,-0.242965847
-7.77257633,-0.0427195579,-0.201013491
-7.64492226,-0.253721952,0.171532005
-7.70431376,-0.0816659108,-0.246435389
-7.66274309,-0.302967191,0.367195725
-7.6468935,-0.203200474,-0.290434271
-7.65210581,-0.257395059,-0.291982591
-7.66953135,-0.308301568,0.079130739
-7.65799999,-0.151065037,-0.294596434
-7.65301561,-0.283097118,0.315977871
-7.67326832,-0.307273984,-0.287395418
-7.74464273,-0.0541579351,-0.247534633
-7.92058277,-0.062919423,-0.505045593
-7.94535828,-0.0781504139,-0.551816583
-7.96248007,-0.0986629128,-0.504291356
-7.65579844,-0.283931375,0.126497254
-7.66294575,-0.286705285,-0.33790946
-7.64796638,-0.229043543,-0.339586198
-7.82576895,-0.0350448154,-0.10424789
-7.65044212,-0.180600226,-0.340765297
-7.82692623,-0.0354309827,-0.200647026
-7.79982328,-0.0372109599,-0.249213666
-7.87364817,-0.384412169,-0.559556127
-7.88805914,-0.381607354,-0.504223824
-7.71224833,-0.347801864,-0.55336678
-7.68350029,-0.105126284,-0.291686922
-7.93785048,-0.353858322,-0.503612757
-7.92382526,-0.362292111,-0.560082078
-7.72293615,-0.0676129833,-0.295421392
-7.65325546,-0.28083095,0.220322996
-7.77198935,-0.043685548,-0.294199944
-7.67099285,-0.125138462,-0.341463357
-7.6663847,-0.306908309,0.267989606
-7.64814472,-0.207339361,-0.388769984
-7.65442944,-0.261233389,-0.388997972
-7.65844917,-0.153856218,-0.386567801
-7.69980431,-0.087651372,-0.341854095
-7.68443823,-0.106169388,-0.39010331
-7.8257885,-0.0357882902,-0.297626346
-7.66856432,-0.132806197,-0.445740879
-7.65114784,-0.185726225,-0.446185291
-7.65077162,-0.240207538,-0.446137965
-7.65559816,-0.16925256,-0.508465588
-7.65013599,-0.225996912,-0.50831449
-7.9763093,-0.31176725,-0.503224671
-7.96494102,-0.325980186,-0.559250593
-3.15440798,3.88233781,12.5169382
-3.09366393,3.88090873,12.506815
-3.15448689,3.94634748,12.505024
-3.03714299,3.87676287,12.4779711
-2.99259043,3.87034631,12.4335165
-3.01418829,3.92865229,12.4484787
-7.98026037,-0.119958296,-0.551882088
-7.99218273,-0.147336587,-0.503661871
-3.07029629,3.9371407,12.4869967
-3.0401504,3.82944274,12.1515894
-3.09705162,3.82538128,12.1238241
-3.06609607,3.88092756,12.1248932
-3.01498222,3.88726687,12.1611366
-3.03499675,3.93661499,12.1263266
-3.116189,3.86834097,12.110177
-2.97696018,3.92154837,12.3980656
-3.09880567,3.92650914,12.0953074
-2.99170446,3.94560194,12.170927
-2.99443674,3.83586478,12.1956863
-3.00513864,3.99295568,12.1305838
-2.97725368,3.89774966,12.2111187
-2.96388459,3.86221027,12.3772726
-2.97194409,4.00513935,12.1829748
-2.97948098,4.05095816,12.1392975
-2.96485281,3.8439765,12.2515078
-2.9728539,4.26655006,11.4670668
-2.98717546,4.20986652,11.4400053
-2.96890807,4.2585125,11.4033966
-3.04114842,3.98617601,12.4567823
-2.95804071,4.06292582,12.2044363
-2.99146008,4.35743904,11.3275328
-3.02985716,4.39780283,11.2972145
-3.01113534,4.41100025,11.3573656
-3.16033721,3.82403088,12.1147871
-3.05309343,3.98586011,12.088542
-2.98015261,4.36758947,11.3898582
-2.97037745,4.30965185,11.3639908
-2.99686575,3.97992659,12.4146223
-2.96359444,3.95864177,12.2269335
-2.95983505,4.11792088,12.1583414
-3.00010967,4.21988106,11.5117044
-3.02345538,4.16857767,11.4728165
-3.09891033,3.98759747,12.4855242
-7.89962435,-0.0487579331,-0.553087175
-3.05669212,4.44507408,11.3326473
-3.02014351,4.03524446,12.0863676
-3.08228612,4.42717695,11.2757845
-2.95559359,4.01350927,12.2480536
-2.96644783,3.97160721,12.3592415
-3.02268267,4.03793669,12.4237328
-3.11339331,4.46320915,11.3111696
-3.17165494,4.4490695,11.2725744
-2.98430467,4.03052235,12.377306
-2.98877907,4.09709501,12.0852556
-3.08800721,4.04247522,12.4637022
-3.00905323,4.08846569,12.3872967
-2.99770164,4.42177534,11.4188852
-3.05760431,4.09139824,12.4283218
-3.03867173,4.45905638,11.388567
-2.9741044,4.07778406,12.3348722
-3.17079639,4.48191071,11.3283176
-3.04551792,4.15177679,12.3888884
-3.1103282,4.09458971,12.4497118
-2.99758458,4.136271,12.3463078
-3.10279083,4.14340687,12.4236422
-3.15486884,4.07013035,12.4661932
-3.15516806,4.12902021,12.43964
-2.96779585,4.12440968,12.2907457
-3.10010839,4.48745155,11.3659992
-3.15554118,4.18613672,12.4081793
-7.99947071,-0.259663284,-0.50309968
-7.9930563,-0.278919905,-0.557465315
-2.97242832,4.37428284,11.4534025
-2.98809195,4.17033243,12.3086071
-0.475047648,2.78051138,-1.20083928
-0.512542486,2.7734015,-1.15870845
-0.528229594,2.77868748,-1.19419289
-3.02439189,4.47127247,11.4499836
-3.07126808,4.49966621,11.4259596
-2.98785877,4.42970753,11.4816561
-3.12516689,4.51657677,11.4139585
-3.01331091,4.47984505,11.5125551
-3.16990089,4.51046276,11.3870659
-3.10971832,4.53136301,11.4665184
-3.05677414,4.5119462,11.4866982
-8.00494957,-0.20290941,-0.503250539
-8.00551414,-0.225535393,-0.555244088
-2.96792889,4.38025427,11.5176611
-3.16898537,4.53411961,11.4476728
-3.16805887,4.55274343,11.5095558
-2.98178291,4.43588114,11.5406551
-3.09457517,4.54315805,11.5270271
-3.04054832,4.51652575,11.5489044
-0.509345114,2.79396725,-1.22758234
-3.00402284,4.48293781,11.5720606
-2.96555233,4.32707024,11.4928799
-3.03397512,4.52188253,11.6066208
-2.96605873,4.39002657,11.5795031
-2.96591115,4.33063602,11.5569487
-2.97896457,4.4432416,11.5986938
-2.99890804,4.48604202,11.6326733
-8.00111294,-0.170801267,-0.553141534
-3.07445526,4.54394817,11.5736561
-3.02906084,4.52414942,11.6666012
-2.97338986,4.43733263,11.6555319
-3.08331251,4.55694008,11.6340675
-2.99172354,4.48015118,11.6917534
-2.96522212,4.3967905,11.6257935
-3.07049823,4.55486202,11.7007971
-2.96929455,4.42897272,11.7180138
-2.9655726,4.33984661,11.6288309
-3.02289486,4.52020931,11.7307568
-2.9629066,4.38327646,11.6741533
-2.98934102,4.47649431,11.7552376
-2.96758342,4.42208815,11.7822523
-2.96870184,4.32476997,11.6997252
-3.01845312,4.51187372,11.7981014
-3.06269121,4.54883623,11.771739
-2.98400378,4.46169901,11.8173151
-2.96190882,4.36787462,11.7370338
-7.82373047,-0.0325560942,-0.562099934
-0.47608164,2.91157222,-1.28527582
-0.500506878,2.89214063,-1.28515065
-0.50929749,2.9251554,-1.28285289
-3.06187367,4.54122591,11.8361673
-2.96553516,4.14867496,12.1050873
-3.01424003,4.49820709,11.8609619
-2.96558213,4.40773392,11.8433571
-7.77186584,-0.0443963856,-0.539823413
-2.96100426,4.36167765,11.7999582
-2.97105551,4.31086063,11.7633228
-2.98636556,4.45501471,11.8809881
-2.96656013,4.3171339,11.4293518
-0.508212745,3.01720977,-1.20812702
-0.512106597,3.0273993,-1.15775776
-0.474606276,3.0220902,-1.19493616
-2.96020174,4.34628963,11.8628321
-2.9667027,4.39931679,11.9075203
-2.96921587,4.30372143,11.8275013
-3.01840544,4.48840666,11.9221172
-3.0585773,4.52814007,11.8940716
-3.1108849,4.56637383,11.8020458
-0.475126565,3.00608563,-1.22912133
-0.510169148,2.99448919,-1.24356914
-0.475898892,2.94820595,-1.27641094
-0.514463663,2.9618187,-1.26937532
-2.97397542,4.28552341,11.532279
-3.03167439,4.07028008,12.0456657
-0.475570887,2.98069406,-1.25712836
-2.98593378,4.4377203,11.9420767
-3.1097753,4.55661726,11.8653812
-0.495834827,2.81490564,-1.25241971
-0.475551724,2.80075121,-1.23758054
-3.1109283,4.54221725,11.9287233
-3.06549168,4.51499367,11.9568014
-3.02091193,4.47110033,11.9834719
-2.96766663,4.38380194,11.9681997
-2.95913696,4.33860397,11.9246616
-2.95622635,4.12151861,12.2319012
-2.96800756,4.28824472,11.8875589
-3.1604526,3.88701582,12.1004686
-2.99057388,4.42302227,12.0038662
-2.99160194,4.26289082,11.783596
