X[m],Y[m],Z[m]
-19.571964263916016,12.774768829345703,-10.00306224822998
-19.570554733276367,12.774768829345703,-10.075504302978516
-19.543254852294922,12.774768829345703,-9.9628372192382812
-19.540414810180664,12.774768829345703,-10.113543510437012
-19.500642776489258,12.774768829345703,-10.140645027160645
-19.500625610351562,12.774768829345703,-9.9334478378295898
-19.431529998779297,12.774768829345703,-10.139229774475098
-19.431516647338867,12.774768829345703,-9.9348773956298828
-19.394660949707031,12.774768829345703,-10.111574172973633
-19.391925811767578,12.774768829345703,-9.9649181365966797
-19.36616325378418,12.774768829345703,-10.075469017028809
-19.364786148071289,12.774768829345703,-10.003058433532715
