X [ m ],Y [ m ],Z [ m ],Corrosion Rate Mm Year,Total Pressure [ Pa ],Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Total Temperature [ K ],Wall Shear [ Pa ],DENSITY,API,Sulphur,VR%,Cp,Viscosity,Molecular Weight,Thermal Conductivity,case,api_sulphur_ratio,flow_resistance,log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
-7.85875368,-0.386462003,-0.070934236,0.0122397058,5.99180269,3.05604497e-09,380.002106,0.127315268,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397058,0.012397516,-0.00015780978750867813,0.00015780978750867813,1.2893266396630616
-7.9071579,-0.366857678,0.0496490151,0.012239703,4.87071657,3.05604431e-09,380.00174,0.102085099,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239703,0.012397516,-0.0001578125875086791,0.0001578125875086791,1.289349810986309
-7.90914106,-0.365000516,0.106469825,0.012239702,4.68589258,3.05604431e-09,380.001617,0.104046069,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239702,0.012397516,-0.00015781358750867856,0.00015781358750867856,1.2893580864614593
-7.93213463,-0.34936142,0.0731962696,0.012239702,4.47082663,3.05604431e-09,380.001648,0.10808681,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239702,0.012397516,-0.00015781358750867856,0.00015781358750867856,1.2893580864614593
-7.75848866,-0.379016727,-0.0803548172,0.0122397048,6.20033932,3.05604497e-09,380.002167,0.130037978,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397048,0.012397516,-0.0001578107875086776,0.0001578107875086776,1.2893349151344258
-7.77623415,-0.384689867,-0.118119977,0.0122397048,5.74711609,3.05604497e-09,380.002075,0.125141039,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397048,0.012397516,-0.0001578107875086776,0.0001578107875086776,1.2893349151344258
-7.886446,-0.377604544,-0.0229451563,0.0122397048,5.35152578,3.05604453e-09,380.001923,0.12308608,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397048,0.012397516,-0.0001578107875086776,0.0001578107875086776,1.2893349151344258
-7.8604722,-0.385364741,0.025851896,0.0122397048,5.18373966,3.05604497e-09,380.001801,0.106470473,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397048,0.012397516,-0.0001578107875086776,0.0001578107875086776,1.2893349151344258
-7.81720352,-0.38973251,0.108166903,0.012239702,4.7304368,3.05604431e-09,380.001587,0.113883443,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239702,0.012397516,-0.00015781358750867856,0.00015781358750867856,1.2893580864614593
-7.7699275,-0.382937521,0.0797923431,0.012239703,5.11062193,3.05604453e-09,380.001801,0.109844819,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239703,0.012397516,-0.0001578125875086791,0.0001578125875086791,1.289349810986309
-7.76919365,-0.382732987,0.135525674,0.012239702,5.06371355,3.05604431e-09,380.001831,0.114211082,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239702,0.012397516,-0.00015781358750867856,0.00015781358750867856,1.2893580864614593
-7.72881699,-0.364353776,-0.115548387,0.0122397067,5.84738159,3.05604542e-09,380.002106,0.120606668,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397067,0.012397516,-0.00015780888750867826,0.00015780888750867826,1.289319191739987
-7.77068472,-0.383148611,0.0240845438,0.0122397048,5.26750517,3.05604453e-09,380.001862,0.128762618,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397048,0.012397516,-0.0001578107875086776,0.0001578107875086776,1.2893349151344258
-7.81688356,-0.389945626,0.0525958389,0.012239703,4.93792486,3.05604453e-09,380.001678,0.113127671,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239703,0.012397516,-0.0001578125875086791,0.0001578125875086791,1.289349810986309
-7.93979502,-0.0813005343,0.0527757704,0.0122396937,1.07762277,3.05604231e-09,380.001221,0.0858104676,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396937,0.012397516,-0.00015782188750867836,0.00015782188750867836,1.2894267729574318
-7.95584011,-0.0975790098,0.0117950551,0.0122396927,1.21259236,3.05604209e-09,380.001221,0.09153945,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396927,0.012397516,-0.00015782288750867783,0.00015782288750867783,1.289435048445158
-7.97285461,-0.122256227,0.0505603515,0.0122396946,1.72942638,3.05604253e-09,380.001343,0.0979608372,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396946,0.012397516,-0.00015782098750867848,0.00015782098750867848,1.2894193250196315
-7.76847744,-0.382533491,0.191292629,0.012239702,5.20926523,3.05604431e-09,380.001923,0.108605377,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239702,0.012397516,-0.00015781358750867856,0.00015781358750867856,1.2893580864614593
-7.81739902,-0.389511138,0.163940966,0.012239702,4.66064787,3.05604431e-09,380.001587,0.113907799,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239702,0.012397516,-0.00015781358750867856,0.00015781358750867856,1.2893580864614593
-7.76774216,-0.38232854,0.247092828,0.012239702,4.7738471,3.05604431e-09,380.00174,0.10697788,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239702,0.012397516,-0.00015781358750867856,0.00015781358750867856,1.2893580864614593
-7.76686668,-0.382083416,0.30289343,0.012239702,4.68778849,3.05604431e-09,380.001709,0.115997747,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239702,0.012397516,-0.00015781358750867856,0.00015781358750867856,1.2893580864614593
-7.81517267,-0.389055192,0.275585711,0.0122397011,4.46416378,3.05604431e-09,380.001495,0.111576177,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397011,0.012397516,-0.00015781448750867844,0.00015781448750867844,1.289365534390254
-7.97884083,-0.132246435,0.00649776636,0.0122396965,1.45817721,3.05604297e-09,380.001282,0.0926332697,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396965,0.012397516,-0.00015781908750867914,0.00015781908750867914,1.2894036015989865
-7.81469679,-0.38926965,0.219829276,0.012239702,4.64188051,3.05604431e-09,380.001617,0.102596149,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239702,0.012397516,-0.00015781358750867856,0.00015781358750867856,1.2893580864614593
-7.98670578,-0.266734034,0.176124781,0.0122396983,3.49256396,3.05604342e-09,380.001587,0.120195612,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396983,0.012397516,-0.00015781728750867766,0.00015781728750867766,1.2893887057312823
-7.96784878,-0.305385232,0.228504241,0.0122396993,3.60601783,3.05604364e-09,380.001556,0.105506599,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396993,0.012397516,-0.00015781628750867818,0.00015781628750867818,1.2893804302511285
-3.26052189,4.13686419,11.5000439,0.0122396844,-76.1633835,3.05604009e-09,380.004028,0.159410208,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396844,0.012426406,-0.00018672174509582438,0.00018672174509582438,1.5255437883722633
-3.31278634,4.1672411,11.4780254,0.0122396862,-76.4397659,3.05604009e-09,380.003418,0.144915625,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396862,0.012426406,-0.00018671994509582464,0.00018671994509582464,1.525528857762459
-3.28730249,4.11869621,11.4449167,0.0122396862,-75.5836868,3.05604009e-09,380.003326,0.146727592,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396862,0.012426406,-0.00018671994509582464,0.00018671994509582464,1.525528857762459
-7.8548317,-0.0375130102,0.587993681,0.0122396778,-1.11079717,3.05603831e-09,380.000641,0.0594514683,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396778,0.012397516,-0.000157837787508679,0.000157837787508679,1.2895583533725326
-7.905159,-0.0586093552,0.555985272,0.0122396871,-0.141680822,3.05604053e-09,380.000977,0.0715747625,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396871,0.012397516,-0.000157828487508678,0.000157828487508678,1.28948139120144
-7.90434694,-0.058382418,0.611851931,0.0122396862,-0.416463763,3.05604053e-09,380.000854,0.0683293194,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396862,0.012397516,-0.00015782938750867788,0.00015782938750867788,1.2894888391483679
-3.3328495,4.15386152,11.4187689,0.0122396862,-76.1087646,3.05604009e-09,380.002838,0.133543655,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396862,0.012426406,-0.00018671994509582464,0.00018671994509582464,1.525528857762459
-3.35064554,4.20863485,11.4471054,0.0122396844,-77.0407562,3.05604009e-09,380.002533,0.125792056,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396844,0.012426406,-0.00018672174509582438,0.00018672174509582438,1.5255437883722633
-7.76518488,-0.381605268,0.358561486,0.0122397011,4.48149252,3.05604408e-09,380.001617,0.105956219,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397011,0.012397516,-0.00015781448750867844,0.00015781448750867844,1.289365534390254
-7.76859426,-0.382554352,0.410605192,0.0122397011,4.24003887,3.05604408e-09,380.001556,0.105497368,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397011,0.012397516,-0.00015781448750867844,0.00015781448750867844,1.289365534390254
-7.80474281,-0.38833487,0.386605203,0.0122397002,4.39592505,3.05604386e-09,380.001526,0.103642844,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397002,0.012397516,-0.0001578153875086783,0.0001578153875086783,1.2893729823201436
-3.31447887,4.39717197,11.302742,0.0122396797,-79.3765411,3.05603876e-09,380.000824,0.0705332458,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396797,0.012426406,-0.00018672644509582469,0.00018672644509582469,1.5255827738741303
-3.33660984,4.34491634,11.272893,0.0122396806,-78.5546646,3.0560392e-09,380.00119,0.0775723532,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396806,0.012426406,-0.0001867255450958248,0.0001867255450958248,1.525575308562946
-3.35141921,4.35673666,11.3343582,0.0122396806,-78.5270615,3.05603898e-09,380.001221,0.0813457444,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396806,0.012426406,-0.0001867255450958248,0.0001867255450958248,1.525575308562946
-7.81813908,-0.388778508,0.338746548,0.0122397011,4.41861486,3.05604408e-09,380.001495,0.104104184,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397011,0.012397516,-0.00015781448750867844,0.00015781448750867844,1.289365534390254
-7.9116559,-0.0604248755,0.109049924,0.0122396927,0.859989047,3.05604142e-09,380.001221,0.0936048701,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396927,0.012397516,-0.00015782288750867783,0.00015782288750867783,1.289435048445158
-7.91246748,-0.0606517158,0.0532069169,0.0122396899,0.876609683,3.05604142e-09,380.001221,0.0818110481,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396899,0.012397516,-0.00015782568750867879,0.00015782568750867879,1.2894582198180053
-7.86447573,-0.0406366214,1.10002923,0.0122396704,-1.77214694,3.05603653e-09,380.000549,0.0533921793,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396704,0.012397516,-0.00015784518750867893,0.00015784518750867893,1.289619592172864
-7.85197449,-0.0366479792,1.06047368,0.0122396722,-1.76329899,3.05603653e-09,380.00058,0.0537946001,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396722,0.012397516,-0.00015784338750867918,0.00015784338750867918,1.2896046962416454
-7.89783764,-0.0565634109,1.0596453,0.012239675,-1.39722764,3.0560372e-09,380.000641,0.0571417436,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239675,0.012397516,-0.00015784058750867823,0.00015784058750867823,1.289581524801781
-7.90719938,-0.363822699,0.290062934,0.0122397011,4.46110344,3.05604408e-09,380.001617,0.104914464,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397011,0.012397516,-0.00015781448750867844,0.00015781448750867844,1.289365534390254
-7.86675406,-0.381913811,0.252296805,0.012239702,4.46494532,3.05604408e-09,380.001556,0.102590516,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239702,0.012397516,-0.00015781358750867856,0.00015781358750867856,1.2893580864614593
-7.86149168,-0.382929027,0.308839381,0.0122397011,4.43999863,3.05604408e-09,380.001495,0.10168568,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397011,0.012397516,-0.00015781448750867844,0.00015781448750867844,1.289365534390254
-7.91327953,-0.0608785525,-0.00263387454,0.0122396909,0.569288731,3.05604142e-09,380.001099,0.0887663066,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396909,0.012397516,-0.00015782468750867758,0.00015782468750867758,1.2894499443264786
-7.8923378,-0.371297866,0.333210707,0.0122397002,4.56055927,3.05604386e-09,380.001648,0.105712548,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397002,0.012397516,-0.0001578153875086783,0.0001578153875086783,1.2893729823201436
-7.8637867,-0.384129643,0.0800561458,0.012239703,4.87870598,3.05604453e-09,380.001617,0.105656147,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239703,0.012397516,-0.0001578125875086791,0.0001578125875086791,1.289349810986309
-7.92206192,-0.354844391,0.225868836,0.0122397011,4.13496447,3.05604386e-09,380.001556,0.106721483,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122397011,0.012397516,-0.00015781448750867844,0.00015781448750867844,1.289365534390254
-3.25733781,4.42974663,11.2787075,0.0122396788,-79.5020523,3.05603831e-09,380.000824,0.0647694245,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396788,0.012426406,-0.00018672734509582456,0.00018672734509582456,1.5255902391864127
-3.29226494,4.38063145,11.2449188,0.0122396797,-78.942894,3.05603898e-09,380.001007,0.0712057129,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396797,0.012426406,-0.00018672644509582469,0.00018672644509582469,1.5255827738741303
-7.6714673,-0.32086435,0.691873252,0.0122396955,2.90365481,3.05604275e-09,380.001282,0.0948289633,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396955,0.012397516,-0.0001578200875086786,0.0001578200875086786,1.2894118770829264
-7.7165947,-0.360938191,0.725283802,0.0122396955,3.46899509,3.05604275e-09,380.001373,0.0909199193,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396955,0.012397516,-0.0001578200875086786,0.0001578200875086786,1.2894118770829264
-7.71741962,-0.361168712,0.668532968,0.0122396965,3.60957551,3.05604275e-09,380.001434,0.0925388783,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396965,0.012397516,-0.00015781908750867914,0.00015781908750867914,1.2894036015989865
-7.67833328,-0.333654284,1.11512756,0.0122396918,2.46135044,3.05604186e-09,380.001221,0.0843228251,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396918,0.012397516,-0.0001578237875086777,0.0001578237875086777,1.2894424963852706
-7.66039658,-0.3134332,1.16019106,0.0122396899,2.29711676,3.05604142e-09,380.001251,0.0901561603,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396899,0.012397516,-0.00015782568750867879,0.00015782568750867879,1.2894582198180053
-7.71011353,-0.359127074,1.17113328,0.0122396927,2.54247165,3.05604186e-09,380.00119,0.0853081793,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396927,0.012397516,-0.00015782288750867783,0.00015782288750867783,1.289435048445158
-7.86505985,-0.383349538,0.135603338,0.012239702,4.71177816,3.05604431e-09,380.001556,0.106871493,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.012239702,0.012397516,-0.00015781358750867856,0.00015781358750867856,1.2893580864614593
-7.83045673,-0.0322184004,1.01689506,0.0122396732,-1.61353266,3.0560372e-09,380.00061,0.0536830947,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396732,0.012397516,-0.00015784238750867798,0.00015784238750867798,1.289596420726184
-7.89865017,-0.0567904301,1.00375867,0.0122396741,-1.44509375,3.05603742e-09,380.000549,0.0604075864,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396741,0.012397516,-0.0001578414875086781,0.0001578414875086781,1.2895889727634349
-7.89377499,-0.0554281287,1.33912385,0.0122396694,-1.81427598,3.05603565e-09,380.000458,0.0515287742,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396694,0.012397516,-0.0001578461875086784,0.0001578461875086784,1.2896278676920974
-7.84884596,-0.0357729197,1.35044539,0.0122396732,-1.9481864,3.05603698e-09,380.00058,0.0541871116,827.0053496,39.6,1.0732,9.9,819.0,0.000633,132.7078931,0.3,I126to113P_3.2.xlsx,36.89899331998702,0.5234943862968,0.0006327997400052615,0.0122396732,0.012397516,-0.00015784238750867798,0.00015784238750867798,1.289596420726184
