X[m],Y[m],Z[m]
-18.162115097045898,12.774768829345703,-10.003060340881348
-18.16070556640625,12.774768829345703,-10.075506210327148
-18.134992599487305,12.774768829345703,-9.9649496078491211
-18.132257461547852,12.774768829345703,-10.111543655395508
-18.095359802246094,12.774768829345703,-9.9348764419555664
-18.095344543457031,12.774768829345703,-10.139228820800781
-18.026260375976562,12.774768829345703,-9.9334468841552734
-18.026241302490234,12.774768829345703,-10.140643119812012
-17.986490249633789,12.774768829345703,-10.113564491271973
-17.983650207519531,12.774768829345703,-9.9628152847290039
-17.956317901611328,12.774768829345703,-10.075472831726074
-17.954940795898438,12.774768829345703,-10.003052711486816
