Node,X[m],Y[m],Z[m],predicted_CR
1580,-19.881712,12.6049995,-9.68843937,0.009033872
1581,-17.9008274,12.2416391,-9.1133709,0.009033872
1582,-17.9008274,12.2416391,-9.04948616,0.009033872
1583,-17.9647236,12.2416391,-9.1133709,0.009033872
1584,-18.0925274,12.2416391,-8.47433662,0.009033872
1585,-18.0925274,12.2416391,-8.41042423,0.009033872
1586,-18.156435,12.2416391,-8.47433662,0.009033872
1587,-18.678236,12.271101,-7.19637537,0.009033872
1588,-18.678236,12.271101,-7.13246346,0.009033872
1589,-18.7315483,12.2647648,-7.19637537,0.009033872
1590,-19.690012,12.5191689,-10.346241,0.009033872
1591,-19.6261158,12.5191689,-10.346241,0.009033872
1592,-19.6261158,12.4552689,-10.346241,0.009033872
1593,-19.690012,12.4552689,-10.346241,0.009033872
1594,-17.354372,12.4552689,-4.89599085,0.009033078
1595,-17.354372,12.5191689,-4.89599085,0.009033078
1596,-17.354372,12.5191689,-4.83207893,0.009033078
1597,-17.354372,12.4552689,-4.83207893,0.009033078
1598,-18.1492348,12.5761013,-9.24116707,0.009033872
1599,-18.0822353,12.5761013,-9.17725563,0.009033872
1600,-18.0822353,12.5761013,-9.24116707,0.009033872
1601,-20.1373196,12.6049995,-9.04948616,0.009033872
1602,-20.1373196,12.6049995,-8.98557568,0.009033872
1603,-20.0734119,12.6049995,-8.98557568,0.009033872
1604,-20.0734119,12.6049995,-9.04948616,0.009033872
1605,-17.5797348,12.271101,-9.68843937,0.009033872
1606,-17.5797348,12.271101,-9.75235176,0.009033872
1607,-17.5127354,12.271101,-9.75235176,0.009033872
1608,-17.5127354,12.271101,-9.68843937,0.009033872
1609,-17.7725315,12.5841751,-9.88014793,0.009033872
1610,-17.7085209,12.5854769,-9.8162632,0.009033872
1611,-17.7085209,12.5854769,-9.88014793,0.009033872
1612,-19.306612,12.2416391,-8.21874428,0.009033872
1613,-19.2427158,12.2416391,-8.21874428,0.009033872
1614,-19.2427158,12.2416391,-8.15483189,0.009033872
1615,-18.7315235,12.6049995,-10.2635365,0.009033872
1616,-18.6676273,12.6049995,-10.1996241,0.009033872
1617,-18.6676273,12.6049995,-10.2635365,0.009033872
1618,-18.3150311,12.2511892,-7.83535576,0.009033872
1619,-18.3150311,12.2511892,-7.7714715,0.009033872
1620,-18.3469486,12.258604,-7.83535576,0.009033872
1621,-17.7422104,12.2502956,-9.04948616,0.009033872
1622,-17.7422104,12.2502956,-9.1133709,0.009033872
1623,-17.7104721,12.2576962,-9.1133709,0.009033872
1624,-17.7104721,12.2576962,-9.04948616,0.009033872
1625,-19.4344273,12.5191689,-10.346241,0.009033872
1626,-19.4344273,12.4552689,-10.346241,0.009033872
1627,-19.4983234,12.4552689,-10.346241,0.009033872
1628,-19.4983234,12.5191689,-10.346241,0.009033872
1629,-20.1725159,12.5191689,-6.81298685,0.009033872
1630,-20.1725159,12.5191689,-6.74910259,0.009033891
1631,-20.1065178,12.5149755,-6.74910259,0.009033891
1632,-20.1065178,12.5149755,-6.81298685,0.009033872
1633,-18.350235,12.5761013,-8.6021595,0.009033872
1634,-18.2832355,12.5761013,-8.53824806,0.009033872
1635,-18.2832355,12.5761013,-8.6021595,0.009033872
1636,-18.8527355,12.271101,-6.55736732,0.009033872
1637,-18.8527355,12.271101,-6.49345541,0.009033872
1638,-18.919735,12.271101,-6.55736732,0.009033872
1639,-17.9647236,12.2416391,-8.41042423,0.009033872
1640,-17.9647236,12.2416391,-8.47433662,0.009033872
1641,-17.9008274,12.2416391,-8.47433662,0.009033872
1642,-17.9008274,12.2416391,-8.41042423,0.009033872
1643,-19.4983234,12.2416391,-7.57976341,0.009033872
1644,-19.4344273,12.2416391,-7.57976341,0.009033872
1645,-19.4344273,12.2416391,-7.51587915,0.009033872
1646,-18.4772358,12.271101,-7.19637537,0.009033872
1647,-18.4772358,12.271101,-7.13246346,0.009033872
1648,-18.5442352,12.271101,-7.19637537,0.009033872
1649,-17.6121159,12.5962973,-9.88014793,0.009033872
1650,-17.6121159,12.5962973,-9.8162632,0.009033872
1651,-17.5174274,12.6049995,-9.8162632,0.009033872
1652,-17.5174274,12.6049995,-9.88014793,0.009033872
1653,-17.9747353,12.5761013,-9.24116707,0.009033872
1654,-17.9006729,12.5823336,-9.17725563,0.009033872
1655,-17.9006729,12.5823336,-9.24116707,0.009033872
1656,-18.156435,12.2416391,-7.77147102,0.009033872
1657,-18.156435,12.2416391,-7.83535576,0.009033872
1658,-18.0925274,12.2416391,-7.83535576,0.009033872
1659,-18.0925274,12.2416391,-7.77147102,0.009033872
1660,-18.9232349,12.6049995,-9.62455559,0.009033872
1661,-18.8593273,12.6049995,-9.56067085,0.009033872
1662,-18.8593273,12.6049995,-9.62455559,0.009033872
1663,-20.1725159,12.5191689,-4.6403985,0.009033078
1664,-20.1725159,12.5191689,-4.57648659,0.009033078
1665,-20.1725159,12.6049995,-4.57648659,0.009033078
1666,-20.1725159,12.6049995,-4.6403985,0.009033078
1667,-19.0537357,12.271101,-5.91835976,0.009033153
1668,-19.0537357,12.271101,-5.85444784,0.009033112
1669,-19.112957,12.2583036,-5.91835976,0.009033153
1670,-18.539835,12.6049995,-7.96315193,0.009033872
1671,-18.4759388,12.6049995,-7.89924002,0.009033872
1672,-18.4759388,12.6049995,-7.96315193,0.009033872
1673,-19.6921558,12.2585497,-6.94078302,0.009033872
1674,-19.6261158,12.2416391,-6.94078302,0.009033872
1675,-19.6261158,12.2416391,-6.87687111,0.009033872
1676,-18.3469486,12.258604,-7.13246346,0.009033872
1677,-18.3469486,12.258604,-7.19637537,0.009033872
1678,-18.3150311,12.2511892,-7.19637537,0.009033872
1679,-18.3150311,12.2511892,-7.13246393,0.009033872
1680,-18.678236,12.271101,-6.55736732,0.009033872
1681,-18.678236,12.271101,-6.49345541,0.009033872
1682,-18.7315483,12.2647648,-6.55736732,0.009033872
1683,-17.773735,12.5761013,-9.24116707,0.009033872
1684,-17.773735,12.5761013,-9.17725563,0.009033872
1685,-17.7085209,12.5854778,-9.17725563,0.009033872
1686,-17.7085209,12.5854778,-9.24116707,0.009033872
1687,-19.1137352,12.5761013,-8.98557568,0.009033872
1688,-19.0507355,12.5761013,-8.92166328,0.009033872
1689,-19.0507355,12.5761013,-8.98557568,0.009033872
1690,-18.1492348,12.5761013,-8.6021595,0.009033872
1691,-18.0822353,12.5761013,-8.53824806,0.009033872
1692,-18.0822353,12.5761013,-8.6021595,0.009033872
1693,-19.2427158,12.2416391,-5.27937889,0.009033078
1694,-19.2427158,12.2416391,-5.21549463,0.009033078
1695,-19.306612,12.2416391,-5.27937889,0.009033078
1696,-18.7315235,12.6049995,-7.32417107,0.009033872
1697,-18.6676273,12.6049995,-7.26028681,0.009033872
1698,-18.6676273,12.6049995,-7.32417107,0.009033872
1699,-17.354372,12.5191689,-8.41042423,0.009033872
1700,-17.354372,12.4552689,-8.41042423,0.009033872
1701,-17.354372,12.4552689,-8.47433662,0.009033872
1702,-17.354372,12.5191689,-8.47433662,0.009033872
1703,-18.7954197,12.3274698,-4.49365044,0.009033078
1704,-18.7954197,12.3913698,-4.49365044,0.009033078
1705,-18.8593273,12.3913698,-4.49365044,0.009033078
1706,-19.8172359,12.271101,-6.23786354,0.009033644
1707,-19.8842354,12.271101,-6.3017478,0.009033708
1708,-19.8172359,12.271101,-6.3017478,0.009033742
1709,-18.5442352,12.271101,-6.49345541,0.009033872
1710,-18.5442352,12.271101,-6.55736732,0.009033872
1711,-18.4772358,12.271101,-6.55736732,0.009033872
1712,-18.4772358,12.271101,-6.49345541,0.009033872
1713,-18.350235,12.5761013,-7.96315193,0.009033872
1714,-18.2832355,12.5761013,-7.89924002,0.009033872
1715,-18.2832355,12.5761013,-7.96315193,0.009033872
1716,-18.8527355,12.271101,-5.91835976,0.009033153
1717,-18.8527355,12.271101,-5.85444784,0.009033112
1718,-18.919735,12.271101,-5.91835976,0.009033153
1719,-19.3064842,12.5821733,-8.3465395,0.009033872
1720,-19.247736,12.5761013,-8.28265572,0.009033872
1721,-19.247736,12.5761013,-8.3465395,0.009033872
1722,-17.9747353,12.5761013,-8.6021595,0.009033872
1723,-17.9747353,12.5761013,-8.53824806,0.009033872
1724,-17.9006729,12.5823336,-8.53824806,0.009033872
1725,-17.9006729,12.5823336,-8.6021595,0.009033872
1726,-19.4983234,12.2416391,-4.6403985,0.009033078
1727,-19.4344273,12.2416391,-4.6403985,0.009033078
1728,-19.4344273,12.2416391,-4.57648659,0.009033078
1729,-18.9232349,12.6049995,-6.68519068,0.009033872
1730,-18.8593273,12.6049995,-6.62127876,0.009033872
1731,-18.8593273,12.6049995,-6.68519068,0.009033872
1732,-20.0182362,12.271101,-5.5988555,0.009033078
1733,-20.0733891,12.2647629,-5.66276741,0.009033078
1734,-20.0182362,12.271101,-5.66276741,0.009033078
1735,-18.539835,12.6049995,-7.32417107,0.009033872
1736,-18.4759388,12.6049995,-7.26028681,0.009033872
1737,-18.4759388,12.6049995,-7.32417107,0.009033872
1738,-19.0537357,12.271101,-5.27937889,0.009033078
1739,-19.0537357,12.271101,-5.21549463,0.009033078
1740,-19.112957,12.2583036,-5.27937889,0.009033078
1741,-19.4892349,12.5761013,-7.70755959,0.009033872
1742,-19.4344749,12.5822334,-7.64364767,0.009033872
1743,-19.4344749,12.5822334,-7.70755959,0.009033872
1744,-18.7315483,12.2647734,-5.85444784,0.009033112
1745,-18.7315483,12.2647734,-5.91835976,0.009033153
1746,-18.678236,12.271101,-5.91835976,0.009033153
1747,-18.678236,12.271101,-5.85444784,0.009033112
1748,-18.1492348,12.5761013,-7.96315193,0.009033872
1749,-18.1492348,12.5761013,-7.89924002,0.009033872
1750,-18.0822353,12.5761013,-7.89924002,0.009033872
1751,-18.0822353,12.5761013,-7.96315193,0.009033872
1752,-19.1137352,12.5761013,-6.04615545,0.0090333335
1753,-19.0507355,12.5761013,-5.98227119,0.009033239
1754,-19.0507355,12.5761013,-6.04615545,0.0090333335
1755,-19.6905613,12.5849104,-7.0685792,0.009033872
1756,-19.6232357,12.5761013,-7.00469446,0.009033872
1757,-19.6232357,12.5761013,-7.0685792,0.009033872
1758,-17.354372,12.5191689,-7.77147102,0.009033872
1759,-17.354372,12.4552689,-7.77147102,0.009033872
1760,-17.354372,12.4552689,-7.83535576,0.009033872
1761,-17.354372,12.5191689,-7.83535576,0.009033872
1762,-19.3064861,12.5821695,-5.40717506,0.009033078
1763,-19.247736,12.5761013,-5.34326315,0.009033078
1764,-19.247736,12.5761013,-5.40717506,0.009033078
1765,-19.306612,12.2416391,-4.6403985,0.009033078
1766,-19.2427158,12.2416391,-4.6403985,0.009033078
1767,-19.2427158,12.2416391,-4.57648659,0.009033078
1768,-18.350235,12.5761013,-7.32417107,0.009033872
1769,-18.350235,12.5761013,-7.26028681,0.009033872
1770,-18.2832355,12.5761013,-7.26028681,0.009033872
1771,-18.2832355,12.5761013,-7.32417107,0.009033872
1772,-19.881712,12.6049995,-6.42954397,0.00903387
1773,-19.8154697,12.5880909,-6.36563206,0.009033814
1774,-19.8154697,12.5880909,-6.42954397,0.00903387
1775,-18.919735,12.271101,-5.21549463,0.009033078
1776,-18.919735,12.271101,-5.27937889,0.009033078
1777,-18.8527355,12.271101,-5.27937889,0.009033078
1778,-18.8527355,12.271101,-5.21549463,0.009033078
1779,-19.4344273,12.6049995,-4.70430994,0.009033078
1780,-19.4344273,12.6049995,-4.76819468,0.009033078
1781,-19.4983234,12.6049995,-4.76819468,0.009033078
1782,-18.7315235,12.6049995,-6.68519068,0.009033872
1783,-18.6676273,12.6049995,-6.62127876,0.009033872
1784,-18.6676273,12.6049995,-6.68519068,0.009033872
1785,-19.5432072,12.0718699,-4.87709904,0.009033078
1786,-19.5719624,12.0718699,-4.83682919,0.009033078
1787,-19.5719624,12.1357698,-4.83682775,0.009033078
1788,-19.5432072,12.1357698,-4.87709904,0.009033078
1789,-18.539835,12.2416391,-10.1357403,0.009033872
1790,-18.4759388,12.2416391,-10.1357403,0.009033872
1791,-18.4759388,12.2416391,-10.0718555,0.009033872
1792,-20.0095158,12.4552689,-4.49365044,0.009033078
1793,-20.0095158,12.5191689,-4.49365044,0.009033078
1794,-20.0734119,12.5191689,-4.49365044,0.009033078
1795,-17.4537582,12.2639217,-6.42954397,0.009033891
1796,-17.5127354,12.271101,-6.49345541,0.009033872
1797,-17.4537582,12.2639217,-6.49345541,0.009033872
1798,-20.0734119,12.6049995,-5.79056358,0.009033078
1799,-20.0095158,12.6049995,-5.72667885,0.009033078
1800,-20.0095158,12.6049995,-5.79056358,0.009033078
1801,-20.1725159,12.5191689,-9.75235176,0.009033872
1802,-20.1725159,12.5191689,-9.68843937,0.009033872
1803,-20.1065178,12.5149755,-9.68843937,0.009033872
1804,-20.1065178,12.5149755,-9.75235176,0.009033872
1805,-18.539835,12.6049995,-6.68519068,0.009033872
1806,-18.539835,12.6049995,-6.62127876,0.009033872
1807,-18.4759388,12.6049995,-6.62127876,0.009033872
1808,-18.4759388,12.6049995,-6.68519068,0.009033872
1809,-18.678236,12.271101,-9.49675941,0.009033872
1810,-18.678236,12.271101,-9.43284798,0.009033872
1811,-18.7315483,12.2647648,-9.49675941,0.009033872
1812,-19.0510273,12.2416391,-4.6403985,0.009033078
1813,-19.0510273,12.2416391,-4.57648659,0.009033078
1814,-19.1149235,12.2416391,-4.57648659,0.009033078
1815,-19.1149235,12.2416391,-4.6403985,0.009033078
1816,-17.6458168,12.2611341,-5.79056358,0.009033116
1817,-17.7104721,12.2576962,-5.85444784,0.00903324
1818,-17.6458168,12.2611341,-5.85444784,0.00903324
1819,-17.354372,12.4552689,-7.19637537,0.009033872
1820,-17.354372,12.5191689,-7.19637537,0.009033872
1821,-17.354372,12.5191689,-7.13246346,0.009033872
1822,-17.354372,12.4552689,-7.13246346,0.009033872
1823,-18.348135,12.3913698,-10.346241,0.009033872
1824,-18.4120426,12.4552689,-10.346241,0.009033872
1825,-18.348135,12.4552689,-10.346241,0.009033872
1826,-18.9232349,12.6049995,-6.04615545,0.009033371
1827,-18.8593273,12.6049995,-5.98227119,0.009033239
1828,-18.8593273,12.6049995,-6.04615545,0.009033371
1829,-17.8369198,12.2416391,-5.15158319,0.009033078
1830,-17.9008274,12.2416391,-5.21549463,0.009033078
1831,-17.8369198,12.2416391,-5.21549463,0.009033078
1832,-19.1137352,12.5761013,-5.40717506,0.009033078
1833,-19.0507355,12.5761013,-5.34326315,0.009033078
1834,-19.0507355,12.5761013,-5.40717506,0.009033078
1835,-18.8527355,12.271101,-8.85777855,0.009033872
1836,-18.8527355,12.271101,-8.79389477,0.009033872
1837,-18.919735,12.271101,-8.85777855,0.009033872
1838,-18.7315235,12.6049995,-6.04615545,0.009033371
1839,-18.7315235,12.6049995,-5.98227119,0.009033277
1840,-18.6676273,12.6049995,-5.98227119,0.009033277
1841,-18.6676273,12.6049995,-6.04615545,0.009033371
1842,-19.2427158,12.6049995,-4.70430994,0.009033078
1843,-19.2427158,12.6049995,-4.76819468,0.009033078
1844,-19.306612,12.6049995,-4.76819468,0.009033078
1845,-19.4344273,12.2416391,-9.8162632,0.009033872
1846,-19.4983234,12.2416391,-9.88014793,0.009033872
1847,-19.4344273,12.2416391,-9.88014793,0.009033872
1848,-18.348135,12.2416391,-10.1357403,0.009033872
1849,-18.2842274,12.2416391,-10.1357403,0.009033872
1850,-18.2842274,12.2416391,-10.0718555,0.009033872
1851,-20.1725159,12.5191689,-9.1133709,0.009033872
1852,-20.1725159,12.5191689,-9.04948616,0.009033872
1853,-20.1065178,12.5149755,-9.04948616,0.009033872
1854,-20.1065178,12.5149755,-9.1133709,0.009033872
1855,-18.0286198,12.2416391,-4.57648659,0.009033078
1856,-18.0286198,12.2416391,-4.49365044,0.009033078
1857,-18.0925274,12.2416391,-4.49365044,0.009033078
1858,-18.0925274,12.2416391,-4.57648659,0.009033078
1859,-17.5174274,12.6049995,-6.62127876,0.009033872
1860,-17.4535313,12.6049995,-6.55736732,0.009033872
1861,-17.4535313,12.6049995,-6.62127876,0.009033872
1862,-18.4772358,12.271101,-9.49675941,0.009033872
1863,-18.4772358,12.271101,-9.43284798,0.009033872
1864,-18.5442352,12.271101,-9.49675941,0.009033872
1865,-19.0537357,12.271101,-8.21874428,0.009033872
1866,-19.0537357,12.271101,-8.15483189,0.009033872
1867,-19.112957,12.2583036,-8.21874428,0.009033872
1868,-18.539835,12.6049995,-10.2635365,0.009033872
1869,-18.4759388,12.6049995,-10.1996241,0.009033872
1870,-18.4759388,12.6049995,-10.2635365,0.009033872
1871,-18.9232349,12.6049995,-5.40717506,0.009033078
1872,-18.9232349,12.6049995,-5.34326315,0.009033078
1873,-18.8593273,12.6049995,-5.34326315,0.009033078
1874,-18.8593273,12.6049995,-5.40717506,0.009033078
1875,-17.4204388,12.5149755,-5.02378654,0.009033078
1876,-17.4204388,12.5149755,-4.95990229,0.009033078
1877,-17.354372,12.5191689,-4.95990229,0.009033078
1878,-17.354372,12.5191689,-5.02378654,0.009033078
1879,-19.1149235,12.6049995,-4.76819468,0.009033078
1880,-19.1149235,12.6049995,-4.70430994,0.009033078
1881,-19.0510273,12.6049995,-4.70430994,0.009033078
1882,-19.0510273,12.6049995,-4.76819468,0.009033078
1883,-19.6261158,12.2416391,-9.17725563,0.009033872
1884,-19.6921558,12.2585497,-9.24116707,0.009033872
1885,-19.6261158,12.2416391,-9.24116707,0.009033872
1886,-18.678236,12.271101,-8.85777855,0.009033872
1887,-18.678236,12.271101,-8.79389477,0.009033872
1888,-18.7315483,12.2647648,-8.85777855,0.009033872
1889,-18.156435,12.2416391,-10.1357403,0.009033872
1890,-18.0925274,12.2416391,-10.1357403,0.009033872
1891,-18.0925274,12.2416391,-10.0718555,0.009033872
1892,-18.156435,12.2416391,-10.0718555,0.009033872
1893,-19.2427158,12.2416391,-7.57976341,0.009033872
1894,-19.2427158,12.2416391,-7.51587915,0.009033872
1895,-19.306612,12.2416391,-7.57976341,0.009033872
1896,-17.7085209,12.5854769,-5.98227119,0.009033368
1897,-17.6438637,12.5888662,-5.91835976,0.009033281
1898,-17.6438637,12.5888662,-5.98227119,0.009033368
1899,-18.3469486,12.258604,-9.43284798,0.009033872
1900,-18.3469486,12.258604,-9.49675941,0.009033872
1901,-18.3150311,12.2511892,-9.49676037,0.009033872
1902,-18.3150311,12.2511892,-9.43284798,0.009033872
1903,-18.7315235,12.6049995,-9.62455559,0.009033872
1904,-18.6676273,12.6049995,-9.56067085,0.009033872
1905,-18.6676273,12.6049995,-9.62455559,0.009033872
1906,-19.8172359,12.271101,-8.53824806,0.009033872
1907,-19.8842354,12.271101,-8.6021595,0.009033872
1908,-19.8172359,12.271101,-8.6021595,0.009033872
1909,-18.5442352,12.271101,-8.79389477,0.009033872
1910,-18.5442352,12.271101,-8.85777855,0.009033872
1911,-18.4772358,12.271101,-8.85777855,0.009033872
1912,-18.4772358,12.271101,-8.79389477,0.009033872
1913,-18.8527355,12.271101,-8.21874428,0.009033872
1914,-18.8527355,12.271101,-8.15483189,0.009033872
1915,-18.919735,12.271101,-8.21874428,0.009033872
1916,-18.348135,12.6049995,-10.2635365,0.009033872
1917,-18.2842274,12.6049995,-10.1996241,0.009033872
1918,-18.2842274,12.6049995,-10.2635365,0.009033872
1919,-17.354372,12.4552689,-6.81298685,0.009033872
1920,-17.354372,12.5191689,-6.81298685,0.009033872
1921,-17.354372,12.5191689,-6.74910259,0.009033872
1922,-17.354372,12.4552689,-6.74910259,0.009033872
1923,-17.9006729,12.5823374,-5.34326315,0.009033078
1924,-17.8407364,12.5761013,-5.27937889,0.009033078
1925,-17.8407364,12.5761013,-5.34326315,0.009033078
1926,-19.4344273,12.2416391,-6.94078302,0.009033872
1927,-19.4344273,12.2416391,-6.87687111,0.009033872
1928,-19.4983234,12.2416391,-6.94078302,0.009033872
1929,-18.9232349,12.6049995,-8.98557568,0.009033872
1930,-18.8593273,12.6049995,-8.92166328,0.009033872
1931,-18.8593273,12.6049995,-8.98557568,0.009033872
1932,-20.1725159,12.3274698,-4.76819468,0.009033078
1933,-20.1725159,12.3913698,-4.76819468,0.009033078
1934,-20.1725159,12.3913698,-4.83207893,0.009033078
1935,-20.1725159,12.3274698,-4.83207893,0.009033078
1936,-20.0182362,12.271101,-7.89924002,0.009033872
1937,-20.0733891,12.2647629,-7.96315193,0.009033872
1938,-20.0182362,12.271101,-7.96315193,0.009033872
1939,-19.6261158,12.6049995,-10.346241,0.009033872
1940,-19.5622196,12.6049995,-10.346241,0.009033872
1941,-19.5622196,12.5191689,-10.346241,0.009033872
1942,-18.7315483,12.2647648,-8.15483189,0.009033872
1943,-18.7315483,12.2647648,-8.21874428,0.009033872
1944,-18.678236,12.271101,-8.21874428,0.009033872
1945,-18.678236,12.271101,-8.15483189,0.009033872
1946,-20.1725159,12.5191689,-10.1996241,0.009033872
1947,-20.1725159,12.5191689,-10.2635365,0.009033872
1948,-19.0537357,12.271101,-7.57976341,0.009033872
1949,-19.0537357,12.271101,-7.51587915,0.009033872
1950,-19.112957,12.2583036,-7.57976341,0.009033872
1951,-18.156435,12.6049995,-10.2635365,0.009033872
1952,-18.156435,12.6049995,-10.1996241,0.009033872
1953,-18.0925274,12.6049995,-10.1996241,0.009033872
1954,-18.0925274,12.6049995,-10.2635365,0.009033872
1955,-19.6261158,12.2416391,-6.3017478,0.009033798
1956,-19.6261158,12.2416391,-6.23786354,0.009033644
1957,-19.6921558,12.2585497,-6.3017478,0.009033798
1958,-18.539835,12.6049995,-9.62455559,0.009033872
1959,-18.4759388,12.6049995,-9.56067085,0.009033872
1960,-18.4759388,12.6049995,-9.62455559,0.009033872
1961,-18.0286198,12.6049995,-4.6403985,0.009033078
1962,-18.0286198,12.6049995,-4.70430994,0.009033078
1963,-18.0925274,12.6049995,-4.70430994,0.009033078
1964,-19.1137352,12.5761013,-8.3465395,0.009033872
1965,-19.0507355,12.5761013,-8.28265572,0.009033872
1966,-19.0507355,12.5761013,-8.3465395,0.009033872
1967,-19.6905613,12.5849104,-9.36896324,0.009033872
1968,-19.6232357,12.5761013,-9.30507851,0.009033872
1969,-19.6232357,12.5761013,-9.36896324,0.009033872
1970,-19.2427158,12.2416391,-6.94078302,0.009033872
1971,-19.2427158,12.2416391,-6.87687111,0.009033872
1972,-19.306612,12.2416391,-6.94078302,0.009033872
1973,-17.354372,12.3274698,-4.70430994,0.009033078
1974,-17.354372,12.3274698,-4.6403985,0.009033078
1975,-17.354372,12.2416391,-4.6403985,0.009033078
1976,-18.350235,12.5761013,-9.62455559,0.009033872
1977,-18.3488903,12.5861444,-9.56067085,0.009033872
1978,-18.2832355,12.5761013,-9.56067085,0.009033872
1979,-18.2832355,12.5761013,-9.62455559,0.009033872
1980,-18.919735,12.271101,-7.51587915,0.009033872
1981,-18.919735,12.271101,-7.57976341,0.009033872
1982,-18.8527355,12.271101,-7.57976341,0.009033872
1983,-18.8527355,12.271101,-7.51587915,0.009033872
1984,-18.7315235,12.6049995,-8.98557568,0.009033872
1985,-18.6676273,12.6049995,-8.92166328,0.009033872
1986,-18.6676273,12.6049995,-8.98557568,0.009033872
1987,-19.8172359,12.271101,-5.66276741,0.009033078
1988,-19.8172359,12.271101,-5.5988555,0.009033078
1989,-19.8842354,12.271101,-5.66276741,0.009033078
1990,-19.3064842,12.5821733,-7.70755959,0.009033872
1991,-19.247736,12.5761013,-7.64364767,0.009033872
1992,-19.247736,12.5761013,-7.70755959,0.009033872
1993,-19.881712,12.6049995,-8.72998333,0.009033872
1994,-19.8154697,12.5880909,-8.666070940000001,0.009033872
1995,-19.8154697,12.5880909,-8.72998333,0.009033872
1996,-17.354372,12.4552689,-10.1357403,0.009033872
1997,-17.354372,12.5191689,-10.1357403,0.009033872
1998,-17.354372,12.5191689,-10.0718555,0.009033872
1999,-17.354372,12.4552689,-10.0718555,0.009033872
2000,-19.112957,12.2583036,-6.87687111,0.009033872
2001,-19.112957,12.2583036,-6.94078302,0.009033872
2002,-19.0537357,12.271101,-6.94078302,0.009033872
2003,-19.0537357,12.271101,-6.87687111,0.009033872
2004,-19.4344273,12.2416391,-6.3017478,0.009033798
2005,-19.4344273,12.2416391,-6.23786354,0.009033734
2006,-19.4983234,12.2416391,-6.3017478,0.009033798
2007,-18.539835,12.6049995,-8.98557568,0.009033872
2008,-18.539835,12.6049995,-8.92166328,0.009033872
2009,-18.4759388,12.6049995,-8.92166328,0.009033872
2010,-18.4759388,12.6049995,-8.98557568,0.009033872
2011,-20.0182362,12.271101,-5.02378654,0.009033078
2012,-20.0093651,12.2641888,-4.95990229,0.009033078
2013,-20.0733891,12.2647705,-5.02378654,0.009033078
2014,-18.9232349,12.6049995,-8.3465395,0.009033872
2015,-18.8593273,12.6049995,-8.28265572,0.009033872
2016,-18.8593273,12.6049995,-8.3465395,0.009033872
2017,-19.4892349,12.5761013,-7.0685792,0.009033872
2018,-19.4344749,12.5822334,-7.00469446,0.009033872
2019,-19.4344749,12.5822334,-7.0685792,0.009033872
2020,-17.4537582,12.2639217,-8.72998333,0.009033872
2021,-17.5127354,12.271101,-8.79389477,0.009033872
2022,-17.4537582,12.2639217,-8.79389477,0.009033872
2023,-20.0734119,12.6049995,-8.09094715,0.009033872
2024,-20.0095158,12.6049995,-8.02706337,0.009033872
2025,-20.0095158,12.6049995,-8.09094715,0.009033872
2026,-19.6905613,12.5849104,-6.42954397,0.00903387
2027,-19.6232357,12.5761013,-6.36563206,0.00903387
2028,-19.6232357,12.5761013,-6.42954397,0.00903387
2029,-19.306612,12.2416391,-6.23786354,0.009033734
2030,-19.306612,12.2416391,-6.3017478,0.009033798
2031,-19.2427158,12.2416391,-6.3017478,0.009033798
2032,-19.2427158,12.2416391,-6.23786354,0.009033734
2033,-17.354372,12.4552689,-9.49675941,0.009033872
2034,-17.354372,12.5191689,-9.49675941,0.009033872
2035,-17.354372,12.5191689,-9.43284798,0.009033872
2036,-17.354372,12.4552689,-9.43284798,0.009033872
2037,-17.6458168,12.2611351,-8.09094715,0.009033872
2038,-17.7104721,12.2576952,-8.15483189,0.009033872
2039,-17.6458168,12.2611351,-8.15483189,0.009033872
2040,-19.6261158,12.2416391,-5.66276741,0.009033078
2041,-19.6261158,12.2416391,-5.5988555,0.009033078
2042,-19.6921558,12.2585497,-5.66276741,0.009033078
2043,-18.7315235,12.6049995,-8.3465395,0.009033872
2044,-18.7315235,12.6049995,-8.28265572,0.009033872
2045,-18.6676273,12.6049995,-8.28265572,0.009033872
2046,-18.6676273,12.6049995,-8.3465395,0.009033872
2047,-19.881712,12.6049995,-5.79056358,0.009033078
2048,-19.8154697,12.5880909,-5.72667885,0.009033078
2049,-19.8154697,12.5880909,-5.79056358,0.009033078
2050,-19.1137352,12.5761013,-7.70755959,0.009033872
2051,-19.0507355,12.5761013,-7.64364767,0.009033872
2052,-19.0507355,12.5761013,-7.70755959,0.009033872
2053,-17.8369198,12.2416391,-7.45196772,0.009033872
2054,-17.9008274,12.2416391,-7.51587915,0.009033872
2055,-17.8369198,12.2416391,-7.51587915,0.009033872
2056,-17.4537582,12.2639217,-5.85444784,0.00903324
2057,-17.4537582,12.2639217,-5.79056358,0.00903315
2058,-17.5127354,12.271101,-5.85444784,0.00903324
2059,-18.0286198,12.2416391,-6.81298685,0.009033872
2060,-18.0925274,12.2416391,-6.87687111,0.009033872
2061,-18.0286198,12.2416391,-6.87687111,0.009033872
2062,-17.5174274,12.6049995,-8.92166328,0.009033872
2063,-17.4535313,12.6049995,-8.85777855,0.009033872
2064,-17.4535313,12.6049995,-8.92166328,0.009033872
2065,-19.8172359,12.271101,-5.02378654,0.009033078
2066,-19.8172359,12.271101,-4.95990229,0.009033078
2067,-19.8842354,12.271101,-5.02378654,0.009033078
