x-coordinate,y-coordinate,z-coordinate,corrosion-rate-2,total-pressure,density,total-temperature,turb-kinetic-energy,wall-shear,crude-p-h+,crude-p-h2s,Crude temperature(K),MW(g/gmol),k (W/m-k),Density(kg/m3),Cp (J/kg-K),Viscosity (Pa-s),Sulfur,H+,Temperature Overhead drum (K),Flow rate crude inlet(kg/s),Flow rate ww inlet(kg/s),Flow rate outlet 1(kg/s),Flow rate outlet 2(kg/s),Crude inlet mf,r,theta,phi,case,r_norm,sin_theta,cos_theta,sin_phi,cos_phi,true,pred,error,abs_pct_error,simulation
8.426547721,-0.008861978505,-2.599984897,0.002360427054,2865.633867,0.4406376481,326.2147976,81.79663469,3.868462169,0.0368308585,0.02677634321,332.916183117304,148.312325278622,0.240936356767348,820.316656733298,841.347073192472,0.0007933915278078,0.0267785460863597,0.0368308320667526,309.653108873001,129.90282808974388,20.18188457567612,100.07034550499569,50.01436716042432,0.9363906218468876,8.818543331728966,359.9397435585617,107.1474373151308,ICV_113_CASE_16_with_r_theta_phi.csv,0.49924550528918654,-0.0010516731047720835,0.9999994469916874,0.9555492402736089,-0.29483156108620545,0.002360427054,0.002385199,-2.4772015976806845e-05,1.0494717862317862,ICV_113_CASE_16_with_r_theta_phi.csv
1.815542133e-14,-0.01448182976,-2.599959668,0.002360537881,9648.797154,0.4354505636,342.006854,659.2446448,45.7121204,0.03683084778,0.02677763043,332.916183117304,148.312325278622,0.240936356767348,820.316656733298,841.347073192472,0.0007933915278078,0.0267785460863597,0.0368308320667526,309.653108873001,129.90282808974388,20.18188457567612,100.07034550499569,50.01436716042432,0.9363906218468876,2.5999999997345897,270.00000000007185,179.68086460946552,ICV_113_CASE_16_with_r_theta_phi.csv,0.14719418670304207,-1.0,1.2539242315967048e-12,0.0055699345236294665,-0.999984487794387,0.002360537881,0.0011796702,0.0011808676644843399,50.025363858335226,ICV_113_CASE_16_with_r_theta_phi.csv
15.08,-0.02133248435,-2.599912484,0.002360528102,3534.293338,0.4678398157,325.74855,29.41192678,3.979038918,0.03683082509,0.0267751938,332.916183117304,148.312325278622,0.240936356767348,820.316656733298,841.347073192472,0.0007933915278078,0.0267785460863597,0.0368308320667526,309.653108873001,129.90282808974388,20.18188457567612,100.07034550499569,50.01436716042432,0.9363906218468876,15.302496528323331,359.9189482424089,99.78207451889456,ICV_113_CASE_16_with_r_theta_phi.csv,0.8663225120163879,-0.0014146195626827346,0.9999989994252458,0.9854611017732204,-0.16990119744107313,0.002360528102,0.0028504878,-0.0004899597262546999,20.756360647941836,ICV_113_CASE_16_with_r_theta_phi.csv
7.634160651,0.0710115126,-2.599030082,0.002360398881,2949.262089,0.4400827601,326.9232907,129.7026983,5.764245561,0.03683085759,0.02677649225,332.916183117304,148.312325278622,0.240936356767348,820.316656733298,841.347073192472,0.0007933915278078,0.0267785460863597,0.0368308320667526,309.653108873001,129.90282808974388,20.18188457567612,100.07034550499569,50.01436716042432,0.9363906218468876,8.064763409260028,0.5329390899373152,108.80025137541134,ICV_113_CASE_16_with_r_theta_phi.csv,0.45657165042294673,0.009301407706380972,0.9999567409716681,0.9466478462210884,-0.32226984848876966,0.002360398881,0.0023778027,-1.7403857919854118e-05,0.7373269853910276,ICV_113_CASE_16_with_r_theta_phi.csv
12.14901352,0.08072069505,-2.598746654,0.002360469894,3059.322737,0.456404961,324.4155317,23.86398735,2.427760477,0.03683081809,0.02677508288,332.916183117304,148.312325278622,0.240936356767348,820.316656733298,841.347073192472,0.0007933915278078,0.0267785460863597,0.0368308320667526,309.653108873001,129.90282808974388,20.18188457567612,100.07034550499569,50.01436716042432,0.9363906218468876,12.424110813713323,0.3806800513247026,102.07369485214524,ICV_113_CASE_16_with_r_theta_phi.csv,0.7033680334306477,0.0066440714090068975,0.9999779279139676,0.9778793719853575,-0.20916962935742575,0.002360469894,0.0028430915,-0.0004826216031977473,20.445996969503707,ICV_113_CASE_16_with_r_theta_phi.csv
6.165872394,-0.08274443014,-2.598683005,0.002360449638,3253.821166,0.438722391,328.7747312,312.7396076,11.83185729,0.0368308558,0.02677672596,332.916183117304,148.312325278622,0.240936356767348,820.316656733298,841.347073192472,0.0007933915278078,0.0267785460863597,0.0368308320667526,309.653108873001,129.90282808974388,20.18188457567612,100.07034550499569,50.01436716042432,0.9363906218468876,6.691635254576143,359.2311514482995,112.85174461061143,ICV_113_CASE_16_with_r_theta_phi.csv,0.3788345419658792,-0.013418535959937148,0.9999099673934108,0.9215128050099288,-0.388347975664523,0.002360449638,0.0017281,0.0006323496343253738,26.789371985638617,ICV_113_CASE_16_with_r_theta_phi.csv
6.82481358,0.08295402501,-2.598676323,0.002360418206,3059.998143,0.4392969028,327.9091848,205.5157558,8.484060803,0.03683085658,0.02677663003,332.916183117304,148.312325278622,0.240936356767348,820.316656733298,841.347073192472,0.0007933915278078,0.0267785460863597,0.0368308320667526,309.653108873001,129.90282808974388,20.18188457567612,100.07034550499569,50.01436716042432,0.9363906218468876,7.303292435863333,0.6963826087037432,110.84386654003754,ICV_113_CASE_16_with_r_theta_phi.csv,0.41346238094658444,0.012153870134302965,0.999926138992655,0.9345535270263755,-0.35582257534136524,0.002360418206,0.0023778027,-1.7384532919854142e-05,0.7365022379635517,ICV_113_CASE_16_with_r_theta_phi.csv
12.63494059,0.08955841381,-2.598457098,0.00236049341,3180.265455,0.4509342344,325.1522031,32.79026419,3.444111517,0.0368308117,0.0267749981,332.916183117304,148.312325278622,0.240936356767348,820.316656733298,841.347073192472,0.0007933915278078,0.0267785460863597,0.0368308320667526,309.653108873001,129.90282808974388,20.18188457567612,100.07034550499569,50.01436716042432,0.9363906218468876,12.899679209672628,0.4061145488919919,101.62093280557656,ICV_113_CASE_16_with_r_theta_phi.csv,0.73029145776605,0.00708797666777681,0.9999748799778708,0.9795017211347322,-0.20143579198865627,0.00236049341,0.0028430915,-0.00048259808719774717,20.444797047465563,ICV_113_CASE_16_with_r_theta_phi.csv
3.076911692,0.1071301661,-2.597791972,0.002360602375,5971.948789,0.4363403813,335.0055473,684.6722348,32.3796178,0.03683085145,0.02677721359,332.916183117304,148.312325278622,0.240936356767348,820.316656733298,841.347073192472,0.0007933915278078,0.0267785460863597,0.0368308320667526,309.653108873001,129.90282808974388,20.18188457567612,100.07034550499569,50.01436716042432,0.9363906218468876,4.028322921842608,1.9940864343336104,130.1568107511671,ICV_113_CASE_16_with_r_theta_phi.csv,0.22805604473783586,0.034796348198857525,0.9993944237146932,0.7642823541071249,-0.6448817590849282,0.002360602375,0.0011675418,0.0011930605395429135,50.540512526490545,ICV_113_CASE_16_with_r_theta_phi.csv
13.20690759,0.1231173115,-2.597083389,0.002360504121,3188.081669,0.4454948226,325.9291871,38.68443025,4.331919233,0.03683081523,0.02677505232,332.916183117304,148.312325278622,0.240936356767348,820.316656733298,841.347073192472,0.0007933915278078,0.0267785460863597,0.0368308320667526,309.653108873001,129.90282808974388,20.18188457567612,100.07034550499569,50.01436716042432,0.9363906218468876,13.460401483336607,0.5341067131031423,101.124554629959,ICV_113_CASE_16_with_r_theta_phi.csv,0.7620357112455405,0.009321785691544317,0.9999565512118619,0.9812100668329377,-0.19294249077303327,0.002360504121,0.002812059,-0.00045155477668898467,19.12959068702633,ICV_113_CASE_16_with_r_theta_phi.csv
