X[m],Y[m],Z[m]
2.429680347442627,1.7909121513366699,-3.7948558330535889
2.4300401210784912,1.7387944459915161,-3.795731782913208
2.4304161071777344,1.6896300315856934,-3.7932384014129639
2.4311850070953369,1.7646185159683228,-3.7803077697753906
2.4313044548034668,1.6625443696975708,-3.8068089485168457
2.4313821792602539,1.7145283222198486,-3.7819647789001465
2.4315085411071777,1.7651171684265137,-3.8102598190307617
2.4318127632141113,1.7137311697006226,-3.8108863830566406
2.4325940608978271,1.6689134836196899,-3.7784218788146973
2.4352500438690186,1.7904536724090576,-3.7654321193695068
2.4356060028076172,1.7383308410644531,-3.7663226127624512
2.4356181621551514,1.6909472942352295,-3.8235211372375488
2.435887336730957,1.7914501428604126,-3.8241667747497559
2.4362518787384033,1.7392994165420532,-3.8250579833984375
2.4398977756500244,1.671960711479187,-3.8327078819274902
2.440133810043335,1.6872676610946655,-3.7584948539733887
2.4414551258087158,1.715632438659668,-3.7554314136505127
2.4424238204956055,1.7642207145690918,-3.7525599002838135
2.44284987449646,1.6558610200881958,-3.7548835277557373
2.4429976940155029,1.715789794921875,-3.8375804424285889
2.4433395862579346,1.7656943798065186,-3.837749719619751
2.4497432708740234,1.6910809278488159,-3.8464949131011963
2.4517161846160889,1.7901451587677002,-3.7404398918151855
2.4528701305389404,1.7919830083847046,-3.8487708568572998
2.4539566040039062,1.6646780967712402,-3.8511209487915039
2.4546005725860596,1.7354861497879028,-3.7389428615570068
2.4560120105743408,1.7387502193450928,-3.8522260189056396
2.4584732055664062,1.7002599239349365,-3.7363965511322021
2.4596757888793945,1.6705728769302368,-3.7361018657684326
2.4601523876190186,1.7113934755325317,-3.8559246063232422
2.4659013748168945,1.7644623517990112,-3.729710578918457
2.4670464992523193,1.7667226791381836,-3.8599154949188232
2.4765310287475586,1.7900341749191284,-3.7237186431884766
2.4768500328063965,1.6886420249938965,-3.8659307956695557
2.4769661426544189,1.6537584066390991,-3.8664669990539551
2.4780268669128418,1.7924299240112305,-3.8649508953094482
2.4807968139648438,1.6850327253341675,-3.7241170406341553
2.4808468818664551,1.7151377201080322,-3.7235162258148193
2.4814465045928955,1.7206542491912842,-3.8672428131103516
2.4816467761993408,1.741613507270813,-3.7227268218994141
2.4821221828460693,1.6547397375106812,-3.7242367267608643
2.4821898937225342,1.7441680431365967,-3.8671526908874512
2.5058679580688477,1.7901374101638794,-3.7178394794464111
2.5058801174163818,1.7927112579345703,-3.8702178001403809
2.5060751438140869,1.7601401805877686,-3.718346118927002
2.5060873031616211,1.76270592212677,-3.8707244396209717
2.5062828063964844,1.7300759553909302,-3.7188539505004883
2.5062947273254395,1.7326470613479614,-3.871232271194458
2.5064904689788818,1.6999818086624146,-3.7193622589111328
2.506502628326416,1.7025552988052368,-3.8717405796051025
2.5066983699798584,1.6698877811431885,-3.7198705673217773
2.5067105293273926,1.6724604368209839,-3.8722488880157471
2.5249917507171631,1.7175211906433105,-3.7213752269744873
2.5254697799682617,1.6828868389129639,-3.8697073459625244
2.5263183116912842,1.66483473777771,-3.7225143909454346
2.5266807079315186,1.7413972616195679,-3.8682880401611328
2.5315167903900146,1.6545118093490601,-3.868441104888916
2.5329771041870117,1.74202561378479,-3.7235097885131836
2.5335979461669922,1.6924145221710205,-3.7244527339935303
2.5337657928466797,1.790419340133667,-3.7231237888336182
2.5338072776794434,1.7107337713241577,-3.8665175437927246
2.5342705249786377,1.761829137802124,-3.8653349876403809
2.5352203845977783,1.7928144931793213,-3.8643372058868408
2.5456297397613525,1.7664813995361328,-3.729332447052002
2.5488049983978271,1.7211390733718872,-3.7319273948669434
2.5494024753570557,1.6789377927780151,-3.859020471572876
2.5506992340087891,1.6693102121353149,-3.733860969543457
2.5512938499450684,1.7374701499938965,-3.8564136028289795
2.554335355758667,1.7668935060501099,-3.8534014225006104
2.55869460105896,1.7445306777954102,-3.7395861148834229
2.5589230060577393,1.7908667325973511,-3.7393300533294678
2.5595593452453613,1.6520040035247803,-3.851414680480957
2.5600235462188721,1.7927035093307495,-3.8476254940032959
2.5609951019287109,1.6958154439926147,-3.742344856262207
2.5616598129272461,1.7035475969314575,-3.8480801582336426
2.5657327175140381,1.750239372253418,-3.8422510623931885
2.5688140392303467,1.765081524848938,-3.7512538433074951
2.5690293312072754,1.7230274677276611,-3.7518551349639893
2.569955587387085,1.677105188369751,-3.8384077548980713
2.5703525543212891,1.7696821689605713,-3.8352565765380859
2.5711534023284912,1.7286444902420044,-3.83512282371521
2.5712203979492188,1.671268105506897,-3.7555105686187744
2.573847770690918,1.7423146963119507,-3.7597582340240479
2.5757761001586914,1.7500259876251221,-3.8257284164428711
2.5758998394012451,1.7914003133773804,-3.763981819152832
2.5764904022216797,1.7923952341079712,-3.8226437568664551
2.5770187377929688,1.6982589960098267,-3.7666888236999512
2.5774369239807129,1.7019778490066528,-3.8233623504638672
2.5806560516357422,1.7286825180053711,-3.7783927917480469
2.580817699432373,1.7592623233795166,-3.7796318531036377
2.5811634063720703,1.764133095741272,-3.8074064254760742
2.5813114643096924,1.6747580766677856,-3.8113985061645508
2.5814235210418701,1.7312098741531372,-3.8077692985534668
2.5816159248352051,1.6731915473937988,-3.7821445465087891
2.5820682048797607,1.791936993598938,-3.7932314872741699
2.5827083587646484,1.6998226642608643,-3.7954802513122559
