X[m],Y[m],Z[m],CorrosionRateMmYear,TotalPressure[Pa],TotalSurfaceCorrosionRate[kgs^-1m^-2],TotalTemperature[K],WallShear[Pa],DENSITY,API,Sulphur,VR%,Cp,Viscosity,MolecularWeight,ThermalConductivity,case,radius_xyz,theta,phi,sin_theta,cos_theta,sin_phi,cos_phi,radial_distance,pressure_temp_ratio,shear_density,api_sulphur_ratio,thermal_response,flow_resistance,mw_viscosity,log_TotalPressure[Pa],log_WallShear[Pa],log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
-18.0286198,12.6049995,-4.57648659,0.00745590078,0.2498171309006092,1.89849314e-09,382.5,0.006576529238373041,820.6776174,40.92,0.8227,8.8,820.141292,0.000609,126.3339076,0.2697204154,162_P_17.2.xlsx,22.469120449995415,2.531426583865771,1.775910496777418,0.5730035709203748,-0.8195528706023175,0.9790377368795427,-0.203678937953298,21.99811683503732,0.000653116682076021,5.397210346109424,49.73866476554437,221.2088499649327,0.49979266899659996,0.0769373497284,0.2229972453324989,0.006554998217997031,0.0006088146347544715,0.00745590078,0.017019603,-0.0095637026214225,0.0095637026214225,128.27025066902507
-18.0286198,12.6049995,-4.49365044,0.00745590124,0.2498171309006092,1.89849336e-09,382.5,0.004953535739332438,820.6776174,40.92,0.8227,8.8,820.141292,0.000609,126.3339076,0.2697204154,162_P_17.2.xlsx,22.45239494051502,2.531426583865771,1.7722984147079495,0.5730035709203748,-0.8195528706023175,0.9797670535067098,-0.20014125227643645,21.99811683503732,0.000653116682076021,4.0652559082610935,49.73866476554437,221.2088499649327,0.49979266899659996,0.0769373497284,0.2229972453324989,0.0049413073470649825,0.0006088146347544715,0.00745590124,0.017019603,-0.0095637021614225,0.0095637021614225,128.27023658564175
-17.9647236,12.6049995,-4.49365044,0.00745589472,0.2498171309006092,1.89849159e-09,382.5,0.004555634222924709,820.6776174,40.92,0.8227,8.8,820.141292,0.000609,126.3339076,0.2697204154,162_P_17.2.xlsx,22.401120523230738,2.5297582555593396,1.7727660050471812,0.5743700561129786,-0.8185957724303087,0.9796733622855861,-0.20059935998914555,21.945781061958066,0.000653116682076021,3.738707039815751,49.73866476554437,221.2088499649327,0.49979266899659996,0.0769373497284,0.2229972453324989,0.004545288729627702,0.0006088146347544715,0.00745589472,0.017019603,-0.0095637086814225,0.0095637086814225,128.2704362024548
-17.9647236,12.6049995,-4.57648659,0.00745589286,0.2498171309006092,1.89849114e-09,382.5,0.006308824755251408,820.6776174,40.92,0.8227,8.8,820.141292,0.000609,126.3339076,0.2697204154,162_P_17.2.xlsx,22.4178842875024,2.5297582555593396,1.7763859963804463,0.5743700561129786,-0.8185957724303087,0.9789407769488986,-0.20414444696510062,21.945781061958066,0.000653116682076021,5.177511268733864,49.73866476554437,221.2088499649327,0.49979266899659996,0.0769373497284,0.2229972453324989,0.006289007426053649,0.0006088146347544715,0.00745589286,0.017019603,-0.0095637105414225,0.0095637105414225,128.27049314841946
-17.9647236,12.2416391,-8.02706337,0.00745592406,3.613104916249333,1.89849914e-09,382.5,0.0650835782289505,820.6776174,40.92,0.8227,8.8,820.141292,0.000609,126.3339076,0.2697204154,162_P_17.2.xlsx,23.17375170802176,2.543441176878831,1.924512186246614,0.5631158574562527,-0.8263779589759818,0.9380920704814972,-0.3463860090992962,21.73911272060214,0.009446025924587903,53.41263591280161,49.73866476554437,221.2088499649327,0.49979266899659996,0.0769373497284,1.5289011479219363,0.06305327329249542,0.0006088146347544715,0.00745592406,0.017463923,-0.010007998440610351,0.010007998440610351,134.22881401058774
-17.9647236,12.2416391,-7.96315193,0.00745592406,3.595087282489406,1.89849914e-09,382.5,0.06547969579696655,820.6776174,40.92,0.8227,8.8,820.141292,0.000609,126.3339076,0.2697204154,162_P_17.2.xlsx,23.151691310556743,2.543441176878831,1.9219225317248136,0.5631158574562527,-0.8263779589759818,0.938985944007021,-0.3439555159569965,21.73911272060214,0.00939892099972658,53.737720734731305,49.73866476554437,221.2088499649327,0.49979266899659996,0.0769373497284,1.5249877507283134,0.06342511634208646,0.0006088146347544715,0.00745592406,0.017463923,-0.010007998440610351,0.010007998440610351,134.22881401058774
-18.0286198,12.2416391,-7.96315193,0.00745592406,3.595087282489406,1.89849914e-09,382.5,0.06351504474878311,820.6776174,40.92,0.8227,8.8,820.141292,0.000609,126.3339076,0.2697204154,162_P_17.2.xlsx,23.201307040937664,2.545092290630721,1.921139304321549,0.5617506464874126,-0.8273066004638027,0.9392550513569002,-0.3432199710106431,21.79194483628299,0.00939892099972658,52.12537559348571,49.73866476554437,221.2088499649327,0.49979266899659996,0.0769373497284,1.5249877507283134,0.061579502007350156,0.0006088146347544715,0.00745592406,0.017463923,-0.010007998440610351,0.010007998440610351,134.22881401058774
-18.0286198,12.2416391,-8.02706337,0.00745592406,3.613104916249333,1.89849914e-09,382.5,0.06268704682588577,820.6776174,40.92,0.8227,8.8,820.141292,0.000609,126.3339076,0.2697204154,162_P_17.2.xlsx,23.223320307260042,2.545092290630721,1.9237241719853102,0.5617506464874126,-0.8273066004638027,0.9383647363064854,-0.34564667169880287,21.79194483628299,0.009446025924587903,51.445856230910174,49.73866476554437,221.2088499649327,0.49979266899659996,0.0769373497284,1.5289011479219363,0.06080065039391759,0.0006088146347544715,0.00745592406,0.017463923,-0.010007998440610351,0.010007998440610351,134.22881401058774
-17.4535313,12.6049995,-10.0718555,0.00745592732,18.27090323774622,1.89850002e-09,382.5,0.3350009918212891,820.6776174,40.92,0.8227,8.8,820.141292,0.000609,126.3339076,0.2697204154,162_P_17.2.xlsx,23.768761861905226,2.516119988971046,2.0083704307642307,0.5854805211410598,-0.8106864741466907,0.9057822848465019,-0.42374338043000803,21.529323427248706,0.047767067286976606,274.9278157945325,49.73866476554437,221.2088499649327,0.49979266899659996,0.0769373497284,2.9585963540701914,0.28893203478923213,0.0006088146347544715,0.00745592732,0.017463923,-0.010007995180610352,0.010007995180610352,134.22871159731295
-17.4535313,12.6049995,-10.0079441,0.00745592732,18.27090323774622,1.89850002e-09,382.5,0.3297187089920044,820.6776174,40.92,0.8227,8.8,820.141292,0.000609,126.3339076,0.2697204154,162_P_17.2.xlsx,23.741750406063257,2.516119988971046,2.005932115547682,0.5854805211410598,-0.8106864741466907,0.9068128111459998,-0.42153354023314615,21.529323427248706,0.047767067286976606,270.5927645077621,49.73866476554437,221.2088499649327,0.49979266899659996,0.0769373497284,2.9585963540701914,0.28496742286652527,0.0006088146347544715,0.00745592732,0.017463923,-0.010007995180610352,0.010007995180610352,134.22871159731295
