X[m],Y[m],Z[m],TotalPressure[Pa],TotalSurfaceCorrosionRate[kgs^-1m^-2],TotalTemperature[K],WallShear[Pa],corrosionrate(mm/year),DENSITY,Cp,Viscosity,MolecularWeight,ThermalConductivity,case,corrosionratemm/year,CorrosionRateMmYear,radius_xyz,theta,phi,sin_theta,cos_theta,sin_phi,cos_phi,radial_distance,pressure_temp_ratio,shear_density,thermal_response,flow_resistance,mw_viscosity,log_TotalPressure[Pa],log_WallShear[Pa],log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
6.74755526,5.44974422,2.48596334,-178.049484,5.64389735e-09,381.022858,0.0623846166,,831.6998763,827.570347,0.0007025880477,121.6584607,0.2991417494,ICE_161_P_35.xlsx,,0.0221651215,9.022706233608687,0.6793954849977435,1.291662579869691,0.6283228547807165,0.7779526914666538,0.9612944716258545,0.2755230277518909,8.673477621472086,-0.46729344514897075,51.88527790924293,247.56084135314504,0.5843423923619485,0.08547578038940018,5.187662214563718,0.0605160197782705,0.0007023413482629021,0.0221651215,0.021152264,0.001012857992753028,0.001012857992753028,4.569602709858063
6.73923969,5.44974422,2.50260687,-176.188217,5.64389335e-09,381.022858,0.0638023242,,831.6998763,827.570347,0.0007025880477,121.6584607,0.2991417494,ICE_161_P_35.xlsx,,0.0221651085,9.02109221815551,0.6799983299179644,1.2896914989751616,0.6287917254073626,0.7775737688857771,0.9607495264107487,0.27741728046666797,8.667010076300517,-0.4624085229956884,53.064385144792496,247.56084135314504,0.5843423923619485,0.08547578038940018,5.177212540474731,0.061849588132868116,0.0007023413482629021,0.0221651085,0.021149931,0.001015177024479865,0.001015177024479865,4.58006792267254
6.73864985,5.48358107,2.50395274,-180.177292,5.64389779e-09,381.022858,0.0738398209,,831.6998763,827.570347,0.0007025880477,121.6584607,0.2991417494,ICE_161_P_35.xlsx,,0.0221651215,9.041506648580249,0.6830694600478472,1.290188485671571,0.6311767865540467,0.775639003735183,0.960887280452284,0.27693976649266844,8.687868734745441,-0.4728779080106297,61.412569908544164,247.56084135314504,0.5843423923619485,0.08547578038940018,5.19947606566736,0.0712408424126063,0.0007023413482629021,0.0221651215,0.021156918,0.0010082032425250999,0.0010082032425250999,4.5486023727847105
2.96370435,6.13374424,3.23225403,-37.5225296,5.64387248e-09,381.022858,0.00833991915,,831.6998763,827.570347,0.0007025880477,121.6584607,0.2991417494,ICE_161_P_35.xlsx,,0.0221650247,7.540147743273559,1.120694795343724,1.127773407351635,0.900402935029674,0.4350569555701285,0.9034599506641733,0.4286725061697912,6.812221508138304,-0.09847842146786694,6.936309725407001,247.56084135314504,0.5843423923619485,0.08547578038940018,3.6512432545556903,0.008305334181795422,0.0007023413482629021,0.0221650247,0.021364804,0.0008002203427097329,0.0008002203427097329,3.6102840105277667
2.99285555,6.13374424,3.18446803,-37.4992638,5.64387248e-09,381.022858,0.00757601159,,831.6998763,827.570347,0.0007025880477,121.6584607,0.2991417494,ICE_161_P_35.xlsx,,0.0221650247,7.531323879570647,1.1168489248581603,1.134230614920632,0.8987231076537275,0.4385165627079855,0.9062091237248383,0.42282978144622296,6.824954413393469,-0.09841736003937021,6.300967902250367,247.56084135314504,0.5843423923619485,0.08547578038940018,3.6506391190329874,0.007547457739712035,0.0007023413482629021,0.0221650247,0.021364804,0.0008002203427097329,0.0008002203427097329,3.6102840105277667
2.94123411,6.13374424,3.18511438,-37.6559143,5.6438747e-09,381.022858,0.00828321185,,831.6998763,827.570347,0.0007025880477,121.6584607,0.2991417494,ICE_161_P_35.xlsx,,0.0221650358,7.511233594107127,1.123669050686149,1.1328872437601227,0.9016929210292887,0.4323770069807933,0.9056402888682379,0.4240467747532748,6.802475761923792,-0.09882849154160644,6.889146271011694,247.56084135314504,0.5843423923619485,0.08547578038940018,3.654699785318998,0.008249094323050146,0.0007023413482629021,0.0221650358,0.021364804,0.0008002314427097319,0.0008002314427097319,3.610332281410656
2.45910072,6.13374424,2.04294109,-37.4902611,5.64387426e-09,381.022858,0.00932615995,,831.6998763,827.570347,0.0007025880477,121.6584607,0.2991417494,ICE_161_P_35.xlsx,,0.0221650321,6.916907043617695,1.189502719089538,1.2709695536232402,0.9281840331097327,0.3721214864532153,0.9553876668198152,0.29535471231823884,6.608327682011365,-0.0983937323230515,7.756566076769014,247.56084135314504,0.5843423923619485,0.08547578038940018,3.650405250852797,0.009282939830978791,0.0007023413482629021,0.0221650321,0.021430412,0.0007346197926183691,0.0007346197926183691,3.314318649623007
2.50105286,6.13374424,2.0368073,-37.6419258,5.64386982e-09,381.022858,0.010261517,,831.6998763,827.570347,0.0007025880477,121.6584607,0.2991417494,ICE_161_P_35.xlsx,,0.0221650172,6.9301275448277755,1.1836242141529902,1.2724853733976527,0.9259804902153148,0.3775713597991845,0.9558342735602728,0.29390617803561997,6.624053427490403,-0.09879177852109881,8.534502419550346,247.56084135314504,0.5843423923619485,0.08547578038940018,3.654337847646882,0.010209225059942905,0.0007023413482629021,0.0221650172,0.02143054,0.0007344763701030745,0.0007344763701030745,3.3136738105934684
2.46776032,6.13374424,1.99689651,-37.5634537,5.64387337e-09,381.022858,0.0117388992,,831.6998763,827.570347,0.0007025880477,121.6584607,0.2991417494,ICE_161_P_35.xlsx,,0.0221650302,6.90653712582144,1.1882870134886678,1.2774770031820215,0.9277309571457611,0.3732496097163531,0.9572894303655445,0.28913136549051793,6.6115549909760025,-0.0985858273600324,9.763241012538169,247.56084135314504,0.5843423923619485,0.08547578038940018,3.6523050326401822,0.011670532833241142,0.0007023413482629021,0.0221650302,0.021436883,0.0007281470633699431,0.0007281470633699431,3.285116495519559
2.47397089,6.13374424,2.09794807,-37.5079422,5.64387292e-09,381.022888,0.00870235916,,831.6998763,827.570347,0.0007025880477,121.6584607,0.2991417494,ICE_161_P_35.xlsx,,0.0221650265,6.9386408230083,1.187415854257163,1.2636316834712342,0.9274054453077017,0.37405766936880647,0.9531946907482413,0.30235720849578673,6.613875593500423,-0.09844012887492365,7.237751036890171,247.56084135314504,0.5843423923619485,0.08547578038940018,3.6508645109277857,0.008664711888250345,0.0007023413482629021,0.0221650265,0.021430798,0.0007342286250724799,0.0007342286250724799,3.312554690784396
