X[m],Y[m],Z[m]
-5.5081682205200195,3.4961390495300293,-1.0817208290100098
-5.50714111328125,3.5364553928375244,-1.0815569162368774
-5.5061130523681641,3.5767960548400879,-1.0813928842544556
-5.5050840377807617,3.6171834468841553,-1.0812287330627441
-5.5050592422485352,3.5155031681060791,-1.1091767549514771
-5.5042243003845215,3.5067198276519775,-1.0531337261199951
-5.503849983215332,3.5853621959686279,-1.1059564352035522
-5.5036444664001465,3.4794456958770752,-1.1187692880630493
-5.5020918846130371,3.4764211177825928,-1.043254017829895
-5.5016207695007324,3.5503237247467041,-1.1192283630371094
-5.5008211135864258,3.5403115749359131,-1.0440757274627686
-5.4993453025817871,3.6171982288360596,-1.1208410263061523
-5.4987192153930664,3.6168670654296875,-1.0433022975921631
-5.4932847023010254,3.5148510932922363,-1.1422439813613892
-5.4931435585021973,3.577796459197998,-1.0273416042327881
-5.4928112030029297,3.5824470520019531,-1.1395131349563599
-5.4914050102233887,3.5077505111694336,-1.0209475755691528
-5.4838013648986816,3.4799089431762695,-1.1589910984039307
-5.482022762298584,3.4737958908081055,-1.0057120323181152
-5.4819297790527344,3.5409555435180664,-1.0075675249099731
-5.4818086624145508,3.5467710494995117,-1.159109354019165
-5.4817008972167969,3.6168937683105469,-1.1565126180648804
-5.480494499206543,3.6162588596343994,-1.0079152584075928
-5.4696245193481445,3.5762934684753418,-0.99412035942077637
-5.4696011543273926,3.5141174793243408,-1.1741824150085449
-5.4689359664916992,3.5816664695739746,-1.1728614568710327
-5.4681801795959473,3.5078122615814209,-0.99127197265625
-5.4559159278869629,3.4786179065704346,-1.1866135597229004
-5.4547414779663086,3.4725637435913086,-0.97970294952392578
-5.4540929794311523,3.5424039363861084,-0.98022258281707764
-5.4537601470947266,3.5482690334320068,-1.1866042613983154
-5.4537091255187988,3.6162965297698975,-1.1851027011871338
-5.4520206451416016,3.6154189109802246,-0.9797738790512085
-5.4391798973083496,3.5077035427093506,-0.97067815065383911
-5.4383645057678223,3.5130267143249512,-1.1966465711593628
-5.4376554489135742,3.5811288356781006,-1.1958415508270264
-5.4357633590698242,3.5801844596862793,-0.96958595514297485
-5.4208426475524902,3.478018045425415,-1.2044084072113037
-5.4208354949951172,3.4736232757568359,-0.96280604600906372
-5.4192595481872559,3.5407686233520508,-0.96257692575454712
-5.4185991287231445,3.5466866493225098,-1.2042883634567261
-5.4183769226074219,3.6154711246490479,-1.2035082578659058
-5.4163246154785156,3.6144368648529053,-0.96193885803222656
-5.4020848274230957,3.5083434581756592,-0.95828169584274292
-5.4001379013061523,3.5118072032928467,-1.208990216255188
-5.3985047340393066,3.5808641910552979,-1.2086899280548096
-5.3977937698364258,3.5792052745819092,-0.95759701728820801
-5.3825960159301758,3.4737615585327148,-0.95663297176361084
-5.3820486068725586,3.4762985706329346,-1.2106209993362427
-5.3808836936950684,3.5412991046905518,-0.95635849237442017
-5.3797001838684082,3.545722484588623,-1.2103391885757446
-5.3789582252502441,3.6144933700561523,-1.2100571393966675
-5.3770318031311035,3.6134119033813477,-0.95606696605682373
-5.3622345924377441,3.5077750682830811,-0.95785951614379883
-5.3616266250610352,3.5104928016662598,-1.2090297937393188
-5.3585476875305176,3.5794949531555176,-1.2085407972335815
-5.3580565452575684,3.5781619548797607,-0.95794934034347534
-5.3446660041809082,3.4724819660186768,-0.96216022968292236
-5.3432474136352539,3.4753909111022949,-1.2046738862991333
-5.3423147201538086,3.5414385795593262,-0.96206271648406982
-5.3408327102661133,3.5440289974212646,-1.2041815519332886
-5.3394832611083984,3.6134629249572754,-1.2040344476699829
-5.337827205657959,3.6124393939971924,-0.96263784170150757
-5.3277583122253418,3.5078780651092529,-0.96810346841812134
-5.3242177963256836,3.5096504688262939,-1.1971901655197144
-5.3218812942504883,3.5781641006469727,-1.1966159343719482
-5.3203048706054688,3.57724928855896,-0.97060883045196533
-5.3100652694702148,3.4739706516265869,-0.97874045372009277
-5.308168888092041,3.4745166301727295,-1.1871922016143799
-5.3075990676879883,3.5394773483276367,-0.97902262210845947
-5.3058919906616211,3.5430028438568115,-1.1865342855453491
-5.3039202690124512,3.6124839782714844,-1.1861072778701782
-5.3024687767028809,3.6116135120391846,-0.98109197616577148
-5.2954473495483398,3.5070629119873047,-0.9894745945930481
-5.2924413681030273,3.5090231895446777,-1.1747190952301025
-5.2909374237060547,3.5755727291107178,-0.99178212881088257
-5.2900714874267578,3.5773177146911621,-1.1738274097442627
-5.2831535339355469,3.4742577075958252,-1.0034662485122681
-5.2810792922973633,3.5409636497497559,-1.003657341003418
-5.2800331115722656,3.4741425514221191,-1.1597731113433838
-5.2780561447143555,3.542243480682373,-1.1591730117797852
-5.275606632232666,3.6116480827331543,-1.157967209815979
-5.2744817733764648,3.6110167503356934,-1.0097417831420898
-5.2712373733520508,3.5073018074035645,-1.019290566444397
-5.2688055038452148,3.5070326328277588,-1.1433203220367432
-5.267632007598877,3.5746133327484131,-1.0223571062088013
-5.2660255432128906,3.5764679908752441,-1.1411070823669434
-5.2612652778625488,3.539898157119751,-1.0382462739944458
-5.2611680030822754,3.4730753898620605,-1.0435736179351807
-5.2601356506347656,3.5416393280029297,-1.1254795789718628
-5.2600836753845215,3.4721212387084961,-1.1201683282852173
-5.2574625015258789,3.611041784286499,-1.1225320100784302
-5.256889820098877,3.6107137203216553,-1.0454134941101074
-5.2568345069885254,3.5101578235626221,-1.0556179285049438
-5.2568154335021973,3.5078277587890625,-1.1109796762466431
-5.2546300888061523,3.5702955722808838,-1.1078985929489136
-5.2545051574707031,3.5711486339569092,-1.0590754747390747
-5.254274845123291,3.4897534847259521,-1.0853849649429321
-5.2532477378845215,3.5300741195678711,-1.0852210521697998
-5.2522196769714355,3.5704174041748047,-1.0850570201873779
-5.251192569732666,3.6107289791107178,-1.0848932266235352
