X,Y,Z,Predicted_Corrosion_Rate
17.1036854,6.05171585,-0.406213075,0.0124875065
17.1094704,6.1222887,-0.447044015,0.0124875065
17.111721,6.19207048,-0.406720847,0.010770411
17.1119118,6.05141068,-0.488099694,0.012478694
17.1140709,6.12237263,-0.366455257,0.011235687
17.1197376,6.19206619,-0.486110717,0.010567188
17.121151,6.0516367,-0.326008558,0.012477724
17.1286869,6.19207478,-0.328869879,0.011704247
17.1300888,6.12223339,-0.525100648,0.012478694
17.1434822,6.1221776,-0.291145205,0.012477724
17.1451588,6.05182123,-0.563334107,0.01247981
17.1519394,6.19206238,-0.559019089,0.008086769
17.1656017,6.04449701,-0.250602901,0.012479429
17.1691742,6.19207859,-0.259817898,0.009439202
17.1738834,6.12215805,-0.592906833,0.012479074
17.2002964,6.05151844,-0.624799669,0.0124838175
17.2051983,6.19205952,-0.618396521,0.01074892
17.2206821,6.02443504,-0.199837506,0.012477421
17.2242279,6.10880041,-0.205268189,0.012513422
17.2263832,6.19208097,-0.208571985,0.0077939457
17.2365036,6.12246895,-0.643748522,0.011245686
17.2710247,6.05156183,-0.66572088,0.0124786915
17.274086,6.19205713,-0.65826714,0.010977853
17.2910347,6.04486465,-0.169303671,0.012471021
17.2987766,6.19208288,-0.176080704,0.009425722
17.3118343,6.12219095,-0.672729731,0.012512566
17.3304615,6.11923647,-0.166265413,0.012527886
17.3519058,6.0518465,-0.682901561,0.0124786915
17.3522034,6.19205618,-0.674874783,0.0107352985
17.3782463,6.19208336,-0.167542771,0.010528089
17.3787632,6.05203009,-0.159525126,0.012471489
17.4000454,6.11905146,-0.676176488,0.0125069395
17.4185276,6.12262726,-0.169659436,0.011579908
17.4314671,6.19205666,-0.666444778,0.00816815
17.4396648,6.04479408,-0.673084915,0.012472765
17.4562149,6.19208241,-0.184038788,0.009295821
17.4590034,6.05279684,-0.176571846,0.0124690095
17.4938679,6.12254381,-0.198534697,0.012275968
17.5042305,6.19205856,-0.633853912,0.007878812
17.5063972,6.10843277,-0.637166679,0.012472859
17.5099716,6.02360773,-0.642632306,0.012472859
17.5252514,6.1920805,-0.223897502,0.010676577
17.528965,6.05137062,-0.216505483,0.012605398
17.5578308,6.12208033,-0.250738859,0.012470754
17.5615883,6.19206142,-0.582425892,0.00987616
17.5648556,6.04508257,-0.591910541,0.01246826
17.5789738,6.19207716,-0.283872306,0.011924157
17.5864639,6.05190182,-0.280663937,0.012468586
17.5870743,6.12262154,-0.551317215,0.012402518
17.6006393,6.12307501,-0.317698032,0.012436718
17.6017914,6.19206524,-0.513897538,0.011898814
17.6092186,6.05250072,-0.516828358,0.012470322
17.6109333,6.19207335,-0.356533557,0.009394893
17.6164551,6.12252331,-0.476313293,0.012105437
17.6183376,6.05211735,-0.353173852,0.0124744065
17.6188736,6.19206905,-0.436049581,0.00905107
17.621067,6.12206078,-0.394521356,0.012475895
17.6268787,6.05112076,-0.437814206,0.012475895
