X[m],Y[m],Z[m],TotalPressure[Pa],TotalSurfaceCorrosionRate[kgs^-1m^-2],TotalTemperature[K],WallShear[Pa],corrosionrate(mm/year),DENSITY,Cp,Viscosity,MolecularWeight,ThermalConductivity,case,corrosionratemm/year,CorrosionRateMmYear,radius_xyz,theta,phi,sin_theta,cos_theta,sin_phi,cos_phi,radial_distance,pressure_temp_ratio,shear_density,thermal_response,flow_resistance,mw_viscosity,log_TotalPressure[Pa],log_WallShear[Pa],log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
2.46808243,6.13374424,2.24233699,-10.5708113,6.3978276e-09,380.5,0.274064094,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260158,6.981570343391962,1.1882418159542258,1.2438216567572913,0.9277140862360839,0.373291540486987,0.947018349735465,0.3211794595927899,6.61167522516101,-0.02778137003869169,232.33526178815478,212.85015492325414,0.6222416065656,0.1156011570696,2.4484856597498155,0.2422118651466695,0.0007337307537431127,0.0251260158,0.025314707,-0.0001886915090076463,0.0001886915090076463,0.7509806190607288
2.46240187,6.13374424,2.28294778,-10.1102562,6.3978276e-09,380.5,0.26393792,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260158,6.992717064011643,1.1890391365962494,1.2382244396508226,0.9280114243719922,0.37255173632002586,0.9452058135025367,0.32647506814611077,6.609556821082082,-0.026570975557777373,223.75089288063054,212.85015492325414,0.6222416065656,0.1156011570696,2.4078686636916844,0.23423218059448678,0.0007337307537431127,0.0251260158,0.025313973,-0.0001879576268188493,0.0001879576268188493,0.7480598130140822
2.49696875,6.13374424,2.27846098,-11.003437,6.3978276e-09,380.5,0.230898932,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.025126012,7.003503107559267,1.1841952672700369,1.2394339266591787,0.9261959525236325,0.3770425142193398,0.9455999894084913,0.3253316154797457,6.622512464330267,-0.0289183626799233,195.74240109259023,212.85015492325414,0.6222416065656,0.1156011570696,2.485193025445244,0.20774474147592528,0.0007337307537431127,0.025126012,0.025314707,-0.000188695309007645,0.000188695309007645,0.7509958564062417
1.63736522,6.28895378,2.72952151,-12.0692883,6.39783471e-09,380.5,0.524363577,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260456,7.04855958222633,1.3160950817204822,1.1731544443614506,0.9677386120615862,0.25195630320576373,0.9219767265063108,0.3872452914893963,6.498607890205559,-0.03171954875080895,444.5242977887803,212.85015492325414,0.6222416065656,0.1156011570696,2.570265073207838,0.42157699639703516,0.0007337307537431127,0.0251260456,0.025421994,-0.00029594820695819785,0.00029594820695819785,1.1778542937390009
1.65101385,6.30174446,2.71541262,42.7656517,6.39783471e-09,380.5,1.10372031,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260456,7.05771178703748,1.314562236332659,1.1758658150368095,0.9673512652491765,0.25343940029288553,0.9230233017792119,0.3847440504707019,6.514432436677237,0.1123933027565731,935.6685271028366,212.85015492325414,0.6222416065656,0.1156011570696,3.7788493019680836,0.7437073535296486,0.0007337307537431127,0.0251260456,0.025575832,-0.0004497859324783318,0.0004497859324783318,1.7901182685922956
1.64021778,6.30174446,2.7267952,57.6643791,6.39783559e-09,380.5,0.79063642,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260456,7.059582825331243,1.3161660554543113,1.174228907148168,0.9677564919037908,0.25188761854856667,0.9223922748839752,0.38625443846558594,6.511704661988965,0.15154895952295533,670.254599713998,212.85015492325414,0.6222416065656,0.1156011570696,4.071832712996174,0.5825710985620612,0.0007337307537431127,0.0251260456,0.025575832,-0.0004497859324783318,0.0004497859324783318,1.7901182685922956
2.42392874,6.13374424,2.26585627,-11.04918,6.39782849e-09,380.5,0.232625768,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260158,6.973690097403919,1.194452623328181,1.2398745140995748,0.9300146203595443,0.367522524367545,0.9457432346489446,0.32491496443800677,6.595320230157985,-0.029038580813954308,197.20631009383726,212.85015492325414,0.6222416065656,0.1156011570696,2.4889966078286405,0.20914666473070356,0.0007337307537431127,0.0251260158,0.025314022,-0.00018800605559272932,0.00018800605559272932,0.7482525565603076
2.18969727,6.13374424,2.20630026,-12.14814,6.39782938e-09,380.5,0.2407424,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260232,6.876434641095246,1.2279062357719817,1.2441701103293021,0.941786921582931,0.33621034239794906,0.9471302083697196,0.3208494481739552,6.51287897446119,-0.03192678055106631,204.08710864367617,212.85015492325414,0.6222416065656,0.1156011570696,2.576280303752585,0.2157099101392303,0.0007337307537431127,0.0251260232,0.02533677,-0.00021074714080028534,0.00021074714080028534,0.8387604322195233
2.19016409,6.13374424,2.17022657,-12.3787432,6.39782982e-09,380.5,0.243237942,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260232,6.865094355359777,1.2278387334619707,1.2491543076928677,0.9417642244625316,0.3362739144246641,0.9487176143364939,0.3161247985332241,6.513035939011753,-0.032532833639092436,206.20268093704394,212.85015492325414,0.6222416065656,0.1156011570696,2.5936671190476095,0.21771921979230124,0.0007337307537431127,0.0251260232,0.025336796,-0.00021077321783237457,0.00021077321783237457,0.8388642171753863
2.14952779,6.13374424,2.1983161,-12.4292383,6.39782938e-09,380.5,0.23008886,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260232,6.861186617286741,1.233726898825814,1.2446458540988696,0.9437279237697267,0.33072285360597775,0.9472827433069008,0.3203988205860819,6.499483681163871,-0.03266554086642141,195.05567016246243,212.85015492325414,0.6222416065656,0.1156011570696,2.5974342926199396,0.20708641067730013,0.0007337307537431127,0.0251260232,0.02533677,-0.00021074714080028534,0.00021074714080028534,0.8387604322195233
2.15321684,6.13374424,2.24604392,-13.6126318,6.39782849e-09,380.5,0.131989613,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260158,6.877781215796395,1.2331913477060232,1.2381290932688656,0.9435506694459443,0.3312282207000336,0.9451746809896359,0.32656518861651507,6.5007046665567545,-0.03577564204899407,111.89295482710055,212.85015492325414,0.6222416065656,0.1156011570696,2.681886346432446,0.12397680394384032,0.0007337307537431127,0.0251260158,0.025402019,-0.0002760030003778474,0.0002760030003778474,1.0984749932651985
2.20045018,6.13374424,2.26526642,-13.2473946,6.3978276e-09,380.5,0.148973927,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260158,6.899002199591969,1.2263521882240274,1.2362433507523722,0.9412632976975239,0.3376735174803946,0.9445571829622091,0.328346963004831,6.516502082896561,-0.03481575453259354,126.2912475107172,212.85015492325414,0.6222416065656,0.1156011570696,2.656574054910568,0.13886930670314823,0.0007337307537431127,0.0251260158,0.025337765,-0.00021174919330997632,0.00021174919330997632,0.8427487867039742
2.14128923,6.13374424,2.07877326,-10.7745466,6.39783115e-09,380.5,0.310584694,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260269,6.821234216381828,1.23492364252688,1.2611200661203825,0.9441230383657476,0.32959321659741264,0.9524322794555005,0.3047503126351135,6.496763653408301,-0.028316811037363554,263.29525745128785,212.85015492325414,0.6222416065656,0.1156011570696,2.4659401338532776,0.2704733689345846,0.0007337307537431127,0.0251260269,0.025336796,-0.00021076951783237374,0.00021076951783237374,0.8388493678799064
2.13749528,6.13374424,2.03421021,-9.59569263,6.39783071e-09,380.5,0.30977878,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260288,6.806593542457469,1.2354750932178054,1.2672997766613083,0.9443046492106565,0.32907252920767927,0.9542973501125351,0.2988587752905935,6.495514180860162,-0.025218640288430523,262.61205142660975,212.85015492325414,0.6222416065656,0.1156011570696,2.3604475628728094,0.26985825272386993,0.0007337307537431127,0.0251260288,0.025336063,-0.00021003373564357913,0.00021003373564357913,0.8359209380322765
2.09721088,6.13374424,2.06612611,-10.8138704,6.39783027e-09,380.5,0.312327623,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260269,6.8036746673652235,1.241343466759909,1.2622457629496822,0.9462194988061321,0.3235253623428496,0.9527747323858464,0.30367796977568,6.482369310439166,-0.028420158737755056,264.77280914214583,212.85015492325414,0.6222416065656,0.1156011570696,2.4692742987893213,0.27180237200132135,0.0007337307537431127,0.0251260269,0.025446951,-0.0003209244893127433,0.0003209244893127433,1.277259196518534
2.09897804,6.13374424,2.10543513,-11.7322159,6.39783027e-09,380.5,0.306815952,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260251,6.816258819966679,1.2410855404261198,1.2567766128984168,0.9461360216223644,0.32376940650500746,0.9510996308077881,0.3088842700386167,6.482941247160538,-0.03083368173374944,260.1003418153052,212.85015492325414,0.6222416065656,0.1156011570696,2.5441354665490863,0.2675936075879357,0.0007337307537431127,0.0251260251,0.025446951,-0.00032092628931274306,0.00032092628931274306,1.2772664519067538
2.14584017,6.13374424,2.11703968,-11.2126226,6.39783027e-09,380.5,0.310262561,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260251,6.834420637011839,1.2342624433311586,1.2558542512092314,0.943904905233984,0.3302173978990565,0.9508143232566164,0.3097613963844794,6.498265032831364,-0.029468127725900968,263.0221722258821,212.85015492325414,0.6222416065656,0.1156011570696,2.502470056213087,0.27022754537427784,0.0007337307537431127,0.0251260251,0.025336796,-0.0002107713178323735,0.0002107713178323735,0.8388565918609423
3.22058129,5.61774445,2.17818117,-12.651351,6.39782982e-09,380.5,0.218186468,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260214,6.831959437844054,1.050250173637338,1.246309619363394,0.8675476776069606,0.4973540258998304,0.9478145003960395,0.3188223217389366,6.475430221306061,-0.03324927989400133,184.96552912696714,212.85015492325414,0.6222416065656,0.1156011570696,2.6138384910923045,0.19736325116613573,0.0007337307537431127,0.0251260214,0.025447326,-0.0003213043809877393,0.0003213043809877393,1.278771421308077
3.20430207,5.61774445,2.14216423,-12.5560503,6.39782982e-09,380.5,0.208264858,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260232,6.812890139258344,1.0524339139144046,1.250942168890624,0.8686317002162162,0.4954583427287158,0.9492812850336451,0.3144281187884945,6.467349106188106,-0.03299881813316692,176.5545774292596,212.85015492325414,0.6222416065656,0.1156011570696,2.6068329642720016,0.18918532879138697,0.0007337307537431127,0.0251260232,0.025447352,-0.0003213286580198288,0.0003213286580198288,1.2788679507668372
3.25273418,5.61774445,2.14216137,-13.0612259,6.39782938e-09,380.5,0.206472695,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260232,6.8358019051437084,1.0459531189825502,1.2520525911547766,0.8654025172696315,0.5010773224796601,0.9496298476957705,0.3133738220804471,6.491481522059974,-0.03432648068240929,175.03528807728765,212.85015492325414,0.6222416065656,0.1156011570696,2.6434210731933026,0.18770097424790397,0.0007337307537431127,0.0251260232,0.025337197,-0.00021117368653945923,0.00021117368653945923,0.8404580575689935
3.18251991,5.61774445,2.19964194,-11.7885876,6.39782982e-09,380.5,0.251967579,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260232,6.820990422750875,1.0553643644085826,1.2424466503092644,0.8700798845813371,0.492910736794125,0.9465758308101709,0.3224813119019996,6.456584676363519,-0.030981833376321107,213.60314871853507,212.85015492325414,0.6222416065656,0.1156011570696,2.5485531794694514,0.22471637697520383,0.0007337307537431127,0.0251260232,0.025447326,-0.00032130258098773956,0.00032130258098773956,1.2787641658109745
3.16038609,5.61774445,2.14573908,-11.8227692,6.39782982e-09,380.5,0.232242852,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260232,6.793474011344308,1.0583521252259267,1.2494407948502357,0.8715486983015588,0.490308950039522,0.9488081410972131,0.3158529901515117,6.445703448295716,-0.031071666753454096,196.88169665103118,212.85015492325414,0.6222416065656,0.1156011570696,2.5512224344067844,0.20883596581557812,0.0007337307537431127,0.0251260232,0.025602242,-0.00047621877804927826,0.00047621877804927826,1.8953209357473053
3.40714192,5.61774445,2.04374814,-14.4184523,6.39782627e-09,380.5,0.142253235,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260102,6.880739439063257,1.0256137316388627,1.2692213288471423,0.8550326158935347,0.5185742239624518,0.9548698606865695,0.29702449251267354,6.5702107095988245,-0.03789343574144827,120.59384398576819,212.85015492325414,0.6222416065656,0.1156011570696,2.7355649934480075,0.13300283358680218,0.0007337307537431127,0.0251260102,0.02533868,-0.00021266935207824716,0.00021266935207824716,0.8464111507436348
3.40966964,5.61774445,2.0875268,-14.4174738,6.3978276e-09,380.5,0.135168731,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.025126012,6.895119136038316,1.0252848454046275,1.2632150912771891,0.854862017730124,0.5188554043684821,0.9530686483859938,0.3027542757149681,6.5715218754443425,-0.03789086412515398,114.58802225459594,212.85015492325414,0.6222416065656,0.1156011570696,2.7355015285144653,0.12678130155832315,0.0007337307537431127,0.025126012,0.025402933,-0.0002769213591461185,0.0002769213591461185,1.1021301714537797
3.37532377,5.61774445,2.09841084,-14.1267405,6.39782805e-09,380.5,0.159642428,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260176,6.881510830570734,1.0297648761224567,1.2609265554752627,0.8571779192895251,0.5150204022002238,0.9523732891937045,0.3049346127128972,6.553767104332653,-0.0371267818649901,135.3353690391732,212.85015492325414,0.6222416065656,0.1156011570696,2.716464071676522,0.14811170587480713,0.0007337307537431127,0.0251260176,0.02533868,-0.0002126619520782455,0.0002126619520782455,0.8463814499189943
2.88579941,5.61774445,2.22508812,-10.3931322,6.39783027e-09,380.5,0.263528109,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260251,6.6961114149950705,1.0962539411089283,1.232059923947096,0.8895019131218745,0.4569314462285619,0.9431753061185273,0.3322955641115637,6.315606933641623,-0.027314407883644826,223.40347945416153,212.85015492325414,0.6222416065656,0.1156011570696,2.433010735264913,0.2339078945317748,0.0007337307537431127,0.0251260251,0.025675077,-0.0005490518913196553,0.0005490518913196553,2.185192003560497
2.85916448,5.61774445,2.26884389,-9.81740952,6.39783071e-09,380.5,0.2810027,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260251,6.699367643769806,1.1000124796880235,1.2252982318792436,0.8912130207301198,0.4535849994004377,0.9409068818283278,0.3386653801735471,6.303481119920918,-0.025801339079479596,238.2173998600427,212.85015492325414,0.6222416065656,0.1156011570696,2.3811568288572866,0.2476431306407132,0.0007337307537431127,0.0251260251,0.025673268,-0.000547243262879752,0.000547243262879752,2.1779937760946204
2.83351135,5.61774445,2.22971344,-10.2661657,6.39783027e-09,380.5,0.286996931,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260251,6.6752873571555895,1.1036461200539627,1.2302256065572266,0.8928552983776296,0.45034366450411417,0.942564184168422,0.3340250869664088,6.291886781887022,-0.026980724572221268,243.29895289487285,212.85015492325414,0.6222416065656,0.1156011570696,2.4218040483352468,0.2523115439957618,0.0007337307537431127,0.0251260251,0.025673533,-0.0005475077584909428,0.0005475077584909428,2.1790464519959123
2.64849496,5.61774445,2.27799392,-8.46969795,6.39783204e-09,380.5,0.309185654,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260307,6.615348407922909,1.1302470940682714,1.2192501824321513,0.9045175868758031,0.4264363200202042,0.9388414207323025,0.34434980284203986,6.210763097933394,-0.022259390143961645,262.1092344305119,212.85015492325414,0.6222416065656,0.1156011570696,2.2480970112299707,0.2694053057480039,0.0007337307537431127,0.0251260307,0.02566852,-0.0005424897803943639,0.0005424897803943639,2.159074733490528
2.61884856,5.61774445,2.25274277,-6.46351004,6.39783204e-09,380.5,0.38667661,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260307,6.5948669792124806,1.1345734897226407,1.2221878389936243,0.9063540481312045,0.4225190403238395,0.9398489497189296,0.3415903273106907,6.1981788039487755,-0.01698688578141953,327.8014646154495,212.85015492325414,0.6222416065656,0.1156011570696,2.010025818303624,0.32690995625242997,0.0007337307537431127,0.0251260307,0.026132828,-0.0010067969246786122,0.0010067969246786122,4.006987560667681
2.66464567,5.61774445,2.24112821,-7.59845066,6.39783071e-09,380.5,0.358010143,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260269,6.609239359095217,1.1278975611196036,1.2248467086300487,0.9035131650078648,0.42856033490918277,0.9407538706278101,0.33909018696918,6.21766750897437,-0.019969646937714334,303.49973644019104,212.85015492325414,0.6222416065656,0.1156011570696,2.1515820312155007,0.306020498180776,0.0007337307537431127,0.0251260269,0.025616601,-0.0004905742095046989,0.0004905742095046989,1.9524543670896664
2.61849833,5.61774445,2.21395707,-5.45925331,6.3978316e-09,380.5,0.370092422,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260269,6.581579758501873,1.134624704759635,1.2277187815604433,0.9063756862708017,0.42247262081362535,0.9417238809918913,0.33638687841467624,6.198030833233939,-0.014347577686876542,313.7423749905095,212.85015492325414,0.6222416065656,0.1156011570696,1.865513724426548,0.31487819887849006,0.0007337307537431127,0.0251260269,0.026107227,-0.0009812005297475807,0.0009812005297475807,3.9051161316257668
3.23804903,5.61774445,2.52340221,-12.3728418,6.39783027e-09,380.5,0.242858812,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260269,6.957842549211834,1.0479130678076747,1.1996647408023597,0.8663829403725362,0.4993802164998515,0.9319175498194734,0.36267020878267525,6.48413558049103,-0.03251732404645158,205.88127704018123,212.85015492325414,0.6222416065656,0.1156011570696,2.5932259190143605,0.21741421959282867,0.0007337307537431127,0.0251260269,0.025423469,-0.00029744212191638864,0.00029744212191638864,1.1838008575265462
3.25551081,5.61774445,2.56543922,-12.0794373,6.39783115e-09,380.5,0.222068965,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260269,6.981323780705695,1.0455830358860017,1.1945072252158235,0.8652170177633389,0.5013975590015513,0.9300346863967589,0.3674717432659038,6.4928732730227114,-0.031746221549757,188.25687949585833,212.85015492325414,0.6222416065656,0.1156011570696,2.571041325225995,0.2005452953271556,0.0007337307537431127,0.0251260269,0.025313314,-0.00018728715043601907,0.00018728715043601907,0.7453910288879184
3.20887399,5.61774445,2.56205869,-11.9061613,6.39783115e-09,380.5,0.214730084,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260269,6.958453112596854,1.051820072971403,1.1937308231926438,0.8683274039684844,0.4959914510526895,0.929749100308002,0.368193713249508,6.469615520972195,-0.03129083127381627,182.0354120519431,212.85015492325414,0.6222416065656,0.1156011570696,2.5577048174984642,0.19452189902643996,0.0007337307537431127,0.0251260269,0.025423469,-0.00029744212191638864,0.00029744212191638864,1.1838008575265462
3.19715476,5.61774445,2.51931548,-12.0917387,6.39783071e-09,380.5,0.210651293,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260288,6.9374203961316985,1.0533943969938575,1.1991511978604164,0.8691071788294208,0.49462380826964364,0.9317311802160806,0.3631487406189778,6.463810893342755,-0.0317785511161162,178.57765528806667,212.85015492325414,0.6222416065656,0.1156011570696,2.571981397686318,0.1911584734770945,0.0007337307537431127,0.0251260288,0.025423469,-0.000297440221916391,0.000297440221916391,1.183793206129546
2.57398081,5.61774445,2.23962879,-4.34385586,6.39783204e-09,380.5,0.431219071,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260307,6.572698611130052,1.1411544936426319,1.2230847580669968,0.9091150006702626,0.4165452143000905,0.9401549505204809,0.3407472215761003,6.179355137532885,-0.011416178343983806,365.5619176032228,212.85015492325414,0.6222416065656,0.1156011570696,1.675947463565196,0.3585265783052587,0.0007337307537431127,0.0251260307,0.026145618,-0.0010195877089183812,0.0010195877089183812,4.057894066323028
2.86222839,5.61774445,2.17170691,-10.8099766,6.39783027e-09,380.5,0.254895627,,847.7406084,815.4373541,0.000734,157.4947644,0.2610257598,ICE_161_P_15.xlsx,,0.0251260232,6.6684117273133,1.0995793865486523,1.239075218251747,0.8910164926026353,0.4539709350939749,0.9454832293893294,0.3256707892082504,6.304871454837743,-0.028409925360619977,216.08537391147948,212.85015492325414,0.6222416065656,0.1156011570696,2.4689446488355893,0.22705240338823376,0.0007337307537431127,0.0251260232,0.025675103,-0.0005490798683517456,0.0005490798683517456,2.1853035156390868
