X[m],Y[m],Z[m],TotalPressure[Pa],TotalSurfaceCorrosionRate[kgs^-1m^-2],TotalTemperature[K],WallShear[Pa],corrosionrate(mm/year),DENSITY,Cp,Viscosity,MolecularWeight,ThermalConductivity,case,corrosionratemm/year,CorrosionRateMmYear,radius_xyz,theta,phi,sin_theta,cos_theta,sin_phi,cos_phi,radial_distance,pressure_temp_ratio,shear_density,thermal_response,flow_resistance,mw_viscosity,log_TotalPressure[Pa],log_WallShear[Pa],log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
3.20430207,5.61774445,2.14216423,-4.23429108,4.30830482e-09,375.98703,0.114992663,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198886,6.812890139258344,1.0524339139144046,1.250942168890624,0.8686317002162162,0.4954583427287158,0.9492812850336451,0.3144281187884945,6.467349106188106,-0.011261800918737495,95.88959467902173,217.61483951425748,0.5478563767509,0.0920072931597,1.6552314158592611,0.10884782462137371,0.0006567842699845753,0.0169198886,0.017389184,-0.0004692952639974608,0.0004692952639974608,2.773630932592101
3.25273418,5.61774445,2.14216137,-4.50276709,4.30830482e-09,375.98703,0.0932243094,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198867,6.8358019051437084,1.0459531189825502,1.2520525911547766,0.8654025172696315,0.5010773224796601,0.9496298476957705,0.3133738220804471,6.491481522059974,-0.011975857491361448,77.73749219633008,217.61483951425748,0.5478563767509,0.0920072931597,1.705251072995121,0.08913141174367575,0.0006567842699845753,0.0169198867,0.017393585,-0.0004736985944850912,0.0004736985944850912,2.799655830184103
3.18251991,5.61774445,2.19964194,-3.85653496,4.30830571e-09,375.98703,0.145581037,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198904,6.820990422750875,1.0553643644085826,1.2424466503092644,0.8700798845813371,0.492910736794125,0.9465758308101709,0.3224813119019996,6.456584676363519,-0.010257095729864482,121.39649840861296,217.61483951425748,0.5478563767509,0.0920072931597,1.580325212434153,0.1359119641891987,0.0006567842699845753,0.0169198904,0.017407078,-0.0004871878959461229,0.0004871878959461229,2.879379738283229
3.16038609,5.61774445,2.14573908,-3.95374703,4.30830527e-09,375.98703,0.136432111,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198904,6.793474011344308,1.0583521252259267,1.2494407948502357,0.8715486983015588,0.490308950039522,0.9488081410972131,0.3158529901515117,6.445703448295716,-0.010515647387876234,113.76743075332817,217.61483951425748,0.5478563767509,0.0920072931597,1.6001442659765295,0.12789362737446383,0.0006567842699845753,0.0169198904,0.01740714,-0.0004872493632360475,0.0004872493632360475,2.879743022491742
3.40714192,5.61774445,2.04374814,-4.86166525,4.30826974e-09,375.98703,0.00942082144,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169197507,6.880739439063257,1.0256137316388627,1.2692213288471423,0.8550326158935347,0.5185742239624518,0.9548698606865695,0.29702449251267354,6.5702107095988245,-0.012930406801188583,7.855794672961333,217.61483951425748,0.5478563767509,0.0920072931597,1.768433735574554,0.009376722252393686,0.0006567842699845753,0.0169197507,0.017465549,-0.0005457978898256305,0.0005457978898256305,3.225803378966881
3.40966964,5.61774445,2.0875268,-4.84217882,4.30827507e-09,375.98703,0.00924270321,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169197712,6.895119136038316,1.0252848454046275,1.2632150912771891,0.854862017730124,0.5188554043684821,0.9530686483859938,0.3027542757149681,6.5715218754443425,-0.01287857940171823,7.707266197891191,217.61483951425748,0.5478563767509,0.0920072931597,1.765103812877441,0.009200250811475238,0.0006567842699845753,0.0169197712,0.017465549,-0.0005457773898256309,0.0005457773898256309,3.2256783105517064
3.37532377,5.61774445,2.09841084,-4.84723902,4.30827241e-09,375.98703,0.0128274681,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.01691976,6.881510830570734,1.0297648761224567,1.2609265554752627,0.8571779192895251,0.5150204022002238,0.9523732891937045,0.3049346127128972,6.553767104332653,-0.01289203784468597,10.696514758224888,217.61483951425748,0.5478563767509,0.0920072931597,1.765969587441297,0.01274589299182507,0.0006567842699845753,0.01691976,0.017465549,-0.0005457885898256312,0.0005457885898256312,3.225746640575125
2.88579941,5.61774445,2.22508812,-3.60108161,4.30830616e-09,375.98703,0.150068834,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198941,6.6961114149950705,1.0962539411089283,1.232059923947096,0.8895019131218745,0.4569314462285619,0.9431753061185273,0.3322955641115637,6.315606933641623,-0.009577675086037471,125.13876355931853,217.61483951425748,0.5478563767509,0.0920072931597,1.5262914084644055,0.13982179623605454,0.0006567842699845753,0.0169198941,0.01739989,-0.0004799962483152398,0.0004799962483152398,2.836875014997116
2.85916448,5.61774445,2.26884389,-3.63031316,4.3083066e-09,375.987,0.146265671,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198923,6.699367643769806,1.1000124796880235,1.2252982318792436,0.8912130207301198,0.4535849994004377,0.9409068818283278,0.3386653801735471,6.303481119920918,-0.009655422022313127,121.96739810821795,217.61483951425748,0.5478563767509,0.0920072931597,1.532624502959882,0.1365094160327056,0.0006567842699845753,0.0169198923,0.017399864,-0.0004799719712831503,0.0004799719712831503,2.8367318346038353
2.83351135,5.61774445,2.22971344,-3.60616231,4.30830616e-09,375.98703,0.158564359,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198904,6.6752873571555895,1.1036461200539627,1.2302256065572266,0.8928552983776296,0.45034366450411417,0.942564184168422,0.3340250869664088,6.291886781887022,-0.009591188052162566,132.22297595672595,217.61483951425748,0.5478563767509,0.0920072931597,1.5273950395965528,0.14718161708051813,0.0006567842699845753,0.0169198904,0.017398592,-0.00047870168464622664,0.00047870168464622664,2.82922450028361
2.64849496,5.61774445,2.27799392,-1.76644635,4.30830793e-09,375.987,0.200072855,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198997,6.615348407922909,1.1302470940682714,1.2192501824321513,0.9045175868758031,0.4264363200202042,0.9388414207323025,0.34434980284203986,6.210763097933394,-0.004698158047892662,166.83590475876434,217.61483951425748,0.5478563767509,0.0920072931597,1.0175635904334837,0.1823822674510254,0.0006567842699845753,0.0169198997,0.016527161,0.0003927386978408824,0.0003927386978408824,2.3211644559433813
2.61884856,5.61774445,2.25274277,-1.22880208,4.30830793e-09,375.98703,0.230819225,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198979,6.5948669792124806,1.1345734897226407,1.2221878389936243,0.9063540481312045,0.4225190403238395,0.9398489497189296,0.3415903273106907,6.1981788039487755,-0.0032682033738432887,192.47455752351712,217.61483951425748,0.5478563767509,0.0920072931597,0.8014642572805853,0.20767998426576195,0.0006567842699845753,0.0169198979,0.016511416,0.00040848183728733195,0.00040848183728733195,2.4142098237081555
2.66464567,5.61774445,2.24112821,-1.69404602,4.30830749e-09,375.98703,0.223213241,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198979,6.609239359095217,1.1278975611196036,1.2248467086300487,0.9035131650078648,0.42856033490918277,0.9407538706278101,0.33909018696918,6.21766750897437,-0.004505596961562594,186.13211180682717,217.61483951425748,0.5478563767509,0.0920072931597,0.9910441602476149,0.20148120045967294,0.0006567842699845753,0.0169198979,0.016516399,0.00040349926151313914,0.00040349926151313914,2.3847617986470917
2.61849833,5.61774445,2.21395707,-1.40957737,4.30830704e-09,375.98703,0.19526875,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.016919896,6.581579758501873,1.134624704759635,1.2277187815604433,0.9063756862708017,0.42247262081362535,0.9417238809918913,0.33638687841467624,6.198030833233939,-0.0037490053046843395,162.82987803299437,217.61483951425748,0.5478563767509,0.0920072931597,0.8794513669790704,0.17837105549578455,0.0006567842699845753,0.016919896,0.016519189,0.0004007071190795901,0.0004007071190795901,2.3682599411716687
3.23804903,5.61774445,2.52340221,-4.23524332,4.30830438e-09,375.98703,0.116379589,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198867,6.957842549211834,1.0479130678076747,1.1996647408023597,0.8663829403725362,0.4993802164998515,0.9319175498194734,0.36267020878267525,6.48413558049103,-0.011264333559291545,97.04611865646713,217.61483951425748,0.5478563767509,0.0920072931597,1.6554133227075019,0.11009093963937426,0.0006567842699845753,0.0169198867,0.017390206,-0.00047031975618438623,0.00047031975618438623,2.7796862029613316
3.25551081,5.61774445,2.56543922,-4.03114605,4.30830527e-09,375.98703,0.115870692,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198886,6.981323780705695,1.0455830358860017,1.1945072252158235,0.8652170177633389,0.5013975590015513,0.9300346863967589,0.3674717432659038,6.4928732730227114,-0.010721502946239357,96.62176178194748,217.61483951425748,0.5478563767509,0.0920072931597,1.6156478011017326,0.10963498986246281,0.0006567842699845753,0.0169198886,0.017390171,-0.00047028246592655323,0.00047028246592655323,2.7794654977737774
3.20887399,5.61774445,2.56205869,-3.98203564,4.30830527e-09,375.98703,0.115129054,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198904,6.958453112596854,1.051820072971403,1.1937308231926438,0.8683274039684844,0.4959914510526895,0.929749100308002,0.368193713249508,6.469615520972195,-0.010590885648087625,96.00332782830853,217.61483951425748,0.5478563767509,0.0920072931597,1.6058385705679132,0.1089701417120781,0.0006567842699845753,0.0169198904,0.017390236,-0.00047034585850677657,0.00047034585850677657,2.7798398651505343
3.19715476,5.61774445,2.51931548,-3.90629649,4.30830438e-09,375.987,0.113761738,,833.8757637,817.8091212,0.000657,140.0415421,0.2660949039,ICE_161_P_21.xlsx,,0.0169198848,6.9374203961316985,1.0533943969938575,1.1991511978604164,0.8691071788294208,0.49462380826964364,0.9317311802160806,0.3631487406189778,6.463810893342755,-0.010389445618854123,94.8631561545893,217.61483951425748,0.5478563767509,0.0920072931597,1.5905193781724773,0.10774323891681786,0.0006567842699845753,0.0169198848,0.017391607,-0.000471722365336609,0.000471722365336609,2.7879762237431387
