X,Y,Z,Predicted_Corrosion_Rate
-4.06502008,6.08477545,0.00470166514,0.0095976405
-4.05919838,6.15539074,-0.0364040248,0.009334795
-4.05698061,6.22521877,0.00414675847,0.005725177
-4.0565443,6.08508205,-0.0779064149,0.009242529
-4.05460119,6.15556288,0.04457983,0.009585703
-4.04882717,6.22521877,-0.0756688118,0.003957429
-4.04749584,6.08524704,0.0849457383,0.009566423
-4.03991032,6.22521877,0.0823247284,0.008487029
-4.03836679,6.15572691,-0.114660963,0.009461856
-4.02509642,6.15520477,0.120006122,0.009356989
-4.02318525,6.0851016,-0.152928203,0.009371063
-4.01644468,6.22521877,-0.148561448,0.0054930225
-4.00321722,6.07801247,0.160136521,0.009112295
-3.9993875,6.22521877,0.151285455,0.0051900465
-3.99439263,6.15570545,-0.182405218,0.009043749
-3.96824694,6.08481026,-0.213976517,0.009377762
-3.96301675,6.22521877,-0.207846537,0.008843312
-3.94797921,6.05828094,0.211039349,0.0088868085
-3.94445467,6.14238024,0.205644578,0.008072626
-3.94231415,6.22521877,0.20236814,0.003698131
-3.93154263,6.15545273,-0.233198464,0.008577814
-3.89660192,6.08505869,-0.255168408,0.008892196
-3.89379597,6.22521877,-0.247639194,0.005204741
-3.87761688,6.07844019,0.241603181,0.0094338935
-3.8694346,6.22521877,0.234990597,0.0027607465
-3.85619068,6.1556263,-0.261919141,0.008077629
-3.83807302,6.15248823,0.244686052,0.009079734
-3.81647038,6.08485556,-0.27199772,0.008223395
-3.81601715,6.22521877,-0.263958752,0.0042065065
-3.79025984,6.22521877,0.24338758,0.0077823265
-3.78993702,6.08525181,0.25140065,0.00927471
-3.76832199,6.15232086,-0.265188754,0.008288608
-3.7499547,6.15548992,0.241247401,0.0091399
-3.73698521,6.22521877,-0.255438775,0.004536053
-3.72876692,6.07797146,-0.262072802,0.0085916165
-3.71226048,6.22521877,0.226816565,0.0052161487
-3.70928597,6.08491516,0.234293818,0.008751513
-3.67460585,6.15559387,0.212278977,0.007992538
-3.66446638,6.22521877,-0.222913757,0.0039893407
-3.66231704,6.14211893,-0.22620371,0.008361206
-3.65877485,6.05775404,-0.231625319,0.008384625
-3.64323878,6.22521877,0.186875656,0.00477467
-3.63844562,6.08522177,0.19331643,0.008457863
-3.61189032,6.15517473,0.161351338,0.008446545
-3.60761809,6.22521877,-0.172103852,0.0036808364
-3.60410404,6.0776,-0.181367457,0.008478782
-3.58994007,6.22521877,0.127404332,0.005400326
-3.5831399,6.08387375,0.131865054,0.008469049
-3.58187079,6.15510321,-0.140880391,0.008516552
-3.56803536,6.15506935,0.0933528021,0.008557696
-3.56701374,6.22521877,-0.103236072,0.0065755625
-3.5594604,6.08408451,-0.106202208,0.008717384
-3.55770993,6.22521877,0.0542030632,0.0074041905
-3.55224371,6.15509939,-0.0655420944,0.008501992
-3.54983139,6.08459854,0.0559842549,0.00872511
-3.54982519,6.22521877,-0.0251299366,0.007175253
-3.54751515,6.15545607,0.0151579631,0.008780155
-3.54176879,6.08480787,-0.0253503546,0.008803155
