X [ m ],Y [ m ],Z [ m ],Corrosion Rate Mm Year,Total Pressure [ Pa ],Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Total Temperature [ K ],Wall Shear [ Pa ],DENSITY,API,Sulphur,VR%,Cp,Viscosity,Molecular Weight,Thermal Conductivity,case,api_sulphur_ratio,flow_resistance,log_Viscosity,actual_CR,predicted_CR,error,absolute_error,pct_error
-7.886446,-0.377604544,-0.0229451563,0.00177017285,8.32894421,4.36993419e-09,375.985077,0.201757267,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177017285,0.0016821116,8.806120581392055e-05,8.806120581392055e-05,4.974723556751721
-7.8604722,-0.385364741,0.025851896,0.00177017902,7.90767002,4.36994885e-09,375.984772,0.176608592,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177017902,0.0016821116,8.80673758139204e-05,8.80673758139204e-05,4.975054769554881
-7.81720352,-0.38973251,0.108166903,0.00177020964,6.98951149,4.37002479e-09,375.984131,0.188257739,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177020964,0.0016821116,8.809799581392056e-05,8.809799581392056e-05,4.976698452741087
-7.7699275,-0.382937521,0.0797923431,0.00177019776,7.79553413,4.36999548e-09,375.984589,0.182725102,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177019776,0.0016821116,8.808611581392054e-05,8.808611581392054e-05,4.976060740476812
-7.76919365,-0.382732987,0.135525674,0.0017702193,7.72043753,4.37004877e-09,375.984528,0.189880311,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.0017702193,0.0016821116,8.810765581392056e-05,8.810765581392056e-05,4.9772169902423045
-7.72881699,-0.364353776,-0.115548387,0.00177013676,9.8539114,4.36984493e-09,375.98584,0.20301576,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177013676,0.0016821116,8.802511581392056e-05,8.802511581392056e-05,4.972786157166336
-7.77068472,-0.383148611,0.0240845438,0.0017701824,8.02551651,4.36995773e-09,375.984772,0.20862785,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.0017701824,0.0016821116,8.807075581392055e-05,8.807075581392055e-05,4.975236210922004
-7.81688356,-0.389945626,0.0525958389,0.00177018938,7.35530043,4.3699746e-09,375.984375,0.185669795,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177018938,0.0016821116,8.807773581392042e-05,8.807773581392042e-05,4.97561090125647
-7.93979502,-0.0813005343,0.0527757704,0.00177031627,2.24803948,4.37028858e-09,375.982666,0.145670995,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177031627,0.0016821116,8.820462581392058e-05,8.820462581392058e-05,4.9824219128990075
-7.95584011,-0.0975790098,0.0117950551,0.00177028996,2.39456201,4.37022329e-09,375.982849,0.152824163,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177028996,0.0016821116,8.817831581392054e-05,8.817831581392054e-05,4.981009764304964
-7.97285461,-0.122256227,0.0505603515,0.00177028636,3.15555787,4.37021441e-09,375.983154,0.162091419,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177028636,0.0016821116,8.81747158139204e-05,8.81747158139204e-05,4.980816536603278
-7.76847744,-0.382533491,0.191292629,0.00177023874,7.98903465,4.37009673e-09,375.984528,0.182354391,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177023874,0.0016821116,8.812709581392051e-05,8.812709581392051e-05,4.978260489550573
-7.81739902,-0.389511138,0.163940966,0.00177023513,6.78034592,4.37008785e-09,375.983978,0.188210741,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177023513,0.0016821116,8.81234858139204e-05,8.81234858139204e-05,4.9780667138912635
-7.76774216,-0.38232854,0.247092828,0.00177025469,7.23366404,4.37013625e-09,375.984222,0.181648389,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177025469,0.0016821116,8.814304581392053e-05,8.814304581392053e-05,4.979116635704513
-7.76686668,-0.382083416,0.30289343,0.00177027856,7.01770449,4.37019487e-09,375.983917,0.194704488,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177027856,0.0016821116,8.816691581392056e-05,8.816691581392056e-05,4.980397873886953
-7.81517267,-0.389055192,0.275585711,0.00177026878,6.49135208,4.37017089e-09,375.983673,0.187475696,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177026878,0.0016821116,8.81571358139206e-05,8.81571358139206e-05,4.979872930037317
-7.97884083,-0.132246435,0.00649776636,0.00177026505,2.58602166,4.37016112e-09,375.983063,0.153216973,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177026505,0.0016821116,8.815340581392055e-05,8.815340581392055e-05,4.979672719863267
-7.81469679,-0.38926965,0.219829276,0.00177024922,6.80446482,4.37012337e-09,375.984009,0.173463821,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177024922,0.0016821116,8.813757581392048e-05,8.813757581392048e-05,4.9788230249372605
-7.98670578,-0.266734034,0.176124781,0.0017702739,5.65659094,4.37018377e-09,375.983795,0.200640291,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.0017702739,0.0016821116,8.816225581392053e-05,8.816225581392053e-05,4.9801477479908085
-7.96784878,-0.305385232,0.228504241,0.00177028263,5.51177359,4.37020509e-09,375.983643,0.17790097,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177028263,0.0016821116,8.817098581392056e-05,8.817098581392056e-05,4.980616330405637
-3.26052189,4.13686419,11.5000439,0.00233406108,-169.798264,5.76197579e-09,372.506927,0.265553385,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00233406108,0.0017566751,0.0005773860042603777,0.0005773860042603777,24.737399074963527
-3.31278634,4.1672411,11.4780254,0.00233406108,-170.30722,5.76197579e-09,372.505859,0.240164042,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00233406108,0.0017566751,0.0005773860042603777,0.0005773860042603777,24.737399074963527
-3.28730249,4.11869621,11.4449167,0.00233406108,-168.390579,5.76197579e-09,372.505829,0.243506312,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00233406108,0.0017566751,0.0005773860042603777,0.0005773860042603777,24.737399074963527
-7.8548317,-0.0375130102,0.587993681,0.00177065353,-0.590308607,4.3711208e-09,375.979645,0.13461782,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177065353,0.0016821116,8.85418858139204e-05,8.85418858139204e-05,5.000520105359923
-7.905159,-0.0586093552,0.555985272,0.00177054841,0.750168622,4.37086056e-09,375.980957,0.141979292,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177054841,0.0016821116,8.843676581392042e-05,8.843676581392042e-05,4.994879849908855
-7.90434694,-0.058382418,0.611851931,0.00177058391,0.285441965,4.37094894e-09,375.980499,0.139239192,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177058391,0.0016821116,8.84722658139206e-05,8.84722658139206e-05,4.9967846914384735
-3.3328495,4.15386152,11.4187689,0.00233406108,-169.205017,5.76197579e-09,372.505035,0.223366231,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00233406108,0.0017566751,0.0005773860042603777,0.0005773860042603777,24.737399074963527
-3.35064554,4.20863485,11.4471054,0.00233406085,-171.759476,5.76197534e-09,372.504395,0.207644001,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00233406085,0.0017566751,0.0005773857742603777,0.0005773857742603777,24.737391658533834
-7.76518488,-0.381605268,0.358561486,0.00177030067,6.61624765,4.3702495e-09,375.983643,0.181350991,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177030067,0.0016821116,8.818902581392046e-05,8.818902581392046e-05,4.981584612070707
-7.76859426,-0.382554352,0.410605192,0.00177032559,6.3962512,4.37031122e-09,375.983398,0.184543595,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177032559,0.0016821116,8.821394581392042e-05,8.821394581392042e-05,4.982922139429234
-7.80474281,-0.38833487,0.386605203,0.00177031441,6.55265522,4.37028325e-09,375.98349,0.181378722,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177031441,0.0016821116,8.820276581392042e-05,8.820276581392042e-05,4.9823220816519935
-3.31447887,4.39717197,11.302742,0.00233405991,-176.128372,5.76197268e-09,372.501617,0.118255295,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00233405991,0.0018132213,0.0005208386528200246,0.0005208386528200246,22.314707962953594
-3.33660984,4.34491634,11.272893,0.00233406015,-174.850113,5.76197356e-09,372.502106,0.127999246,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00233406015,0.0017566751,0.0005773850742603779,0.0005773850742603779,24.737369086782284
-3.35141921,4.35673666,11.3343582,0.00233406015,-174.708206,5.76197356e-09,372.502197,0.133642599,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00233406015,0.0017566751,0.0005773850742603779,0.0005773850742603779,24.737369086782284
-7.81813908,-0.388778508,0.338746548,0.00177029218,6.39603901,4.37022818e-09,375.98349,0.177444071,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177029218,0.0016821116,8.818053581392056e-05,8.818053581392056e-05,4.981128920995927
-7.9116559,-0.0604248755,0.109049924,0.00177035131,2.21375299,4.37037517e-09,375.982635,0.162384793,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177035131,0.0016821116,8.823966581392043e-05,8.823966581392043e-05,4.984302565578207
-7.91246748,-0.0606517158,0.0532069169,0.00177035783,2.42323613,4.37039072e-09,375.982513,0.145078972,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177035783,0.0016821116,8.82461858139204e-05,8.82461858139204e-05,4.98465249616084
-7.86447573,-0.0406366214,1.10002923,0.00177098683,-1.73787665,4.3719437e-09,375.977142,0.133954421,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177098683,0.0016821116,8.887518581392044e-05,8.887518581392044e-05,5.018399022410373
-7.85197449,-0.0366479792,1.06047368,0.00177097775,-2.03150916,4.37192016e-09,375.977142,0.128475308,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177097775,0.0016821116,8.88661058139205e-05,8.88661058139205e-05,5.017912041172814
-7.89783764,-0.0565634109,1.0596453,0.00177091768,-1.295591,4.37177272e-09,375.977783,0.137471244,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177091768,0.0016821116,8.880603581392049e-05,8.880603581392049e-05,5.014690223419848
-7.90719938,-0.363822699,0.290062934,0.00177028356,6.75183916,4.37020775e-09,375.983856,0.178331241,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177028356,0.0016821116,8.817191581392053e-05,8.817191581392053e-05,4.980666247847541
-7.86675406,-0.381913811,0.252296805,0.00177025376,6.61691618,4.37013403e-09,375.983917,0.175269902,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177025376,0.0016821116,8.814211581392056e-05,8.814211581392056e-05,4.97906671663445
-7.86149168,-0.382929027,0.308839381,0.00177027786,6.40449476,4.37019265e-09,375.983612,0.171831504,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177027786,0.0016821116,8.816621581392054e-05,8.816621581392054e-05,4.980360301411493
-7.91327953,-0.0608785525,-0.00263387454,0.0017703413,1.56495166,4.37034986e-09,375.982239,0.151308239,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.0017703413,0.0016821116,8.822965581392053e-05,8.822965581392053e-05,4.983765320510958
-7.8923378,-0.371297866,0.333210707,0.0017702945,6.69393063,4.37023395e-09,375.983704,0.177143276,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.0017702945,0.0016821116,8.81828558139204e-05,8.81828558139204e-05,4.981253444786043
-7.8637867,-0.384129643,0.0800561458,0.00177019823,7.4269433,4.36999636e-09,375.984375,0.177752763,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177019823,0.0016821116,8.80865858139204e-05,8.80865858139204e-05,4.976085969996679
-7.92206192,-0.354844391,0.225868836,0.00177026691,6.10008001,4.37016601e-09,375.983673,0.179233357,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177026691,0.0016821116,8.815526581392049e-05,8.815526581392049e-05,4.979772556677499
-3.25733781,4.42974663,11.2787075,0.00233405945,-176.601318,5.76197179e-09,372.501465,0.105767429,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00233405945,0.0018132213,0.0005208381928200243,0.0005208381928200243,22.31469265261763
-3.29226494,4.38063145,11.2449188,0.00233405968,-175.442154,5.76197268e-09,372.501862,0.118763655,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00233405968,0.0018132213,0.0005208384228200247,0.0005208384228200247,22.314700307786374
-7.6714673,-0.32086435,0.691873252,0.00177047879,4.08631897,4.37068914e-09,375.98175,0.169482738,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177047879,0.0016821116,8.83671458139204e-05,8.83671458139204e-05,4.991143992411735
-7.7165947,-0.360938191,0.725283802,0.00177049183,4.46074915,4.37072156e-09,375.981659,0.156258017,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177049183,0.0016821116,8.838018581392056e-05,8.838018581392056e-05,4.991843750219515
-7.71741962,-0.361168712,0.668532968,0.00177045714,4.76739597,4.37063585e-09,375.981964,0.158541843,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177045714,0.0016821116,8.834549581392039e-05,8.834549581392039e-05,4.989982178502247
-7.67833328,-0.333654284,1.11512756,0.00177078461,1.95497704,4.3714441e-09,375.978882,0.140675351,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177078461,0.0016821116,8.867296581392052e-05,8.867296581392052e-05,5.007552316814239
-7.66039658,-0.3134332,1.16019106,0.00177083362,1.52738428,4.37156489e-09,375.978485,0.145186558,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177083362,0.0016821116,8.872197581392049e-05,8.872197581392049e-05,5.010181349720404
-7.71011353,-0.359127074,1.17113328,0.00177083421,2.04289675,4.37156666e-09,375.978455,0.143109277,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177083421,0.0016821116,8.872256581392052e-05,8.872256581392052e-05,5.010212998077239
-7.86505985,-0.383349538,0.135603338,0.00177021883,7.11933899,4.37004744e-09,375.984131,0.180209413,833.8757637,36.57,1.23845,12.850000000000001,817.8091212,0.000657,140.0415421,0.2660949039,I126to113P_21.2.xlsx,29.318156365713946,0.5478563767509,0.0006567842699845753,0.00177021883,0.0016821116,8.810718581392049e-05,8.810718581392049e-05,4.9771917613230094
