x-coordinate,y-coordinate,z-coordinate,corrosion-rate-2,total-pressure,density,total-temperature,turb-kinetic-energy,wall-shear,crude-p-h+,crude-p-h2s,Crude temperature(K),MW(g/gmol),k (W/m-k),Density(kg/m3),Cp (J/kg-K),Viscosity (Pa-s),Sulfur,H+,Temperature Overhead drum (K),Flow rate crude inlet(kg/s),Flow rate ww inlet(kg/s),Flow rate outlet 1(kg/s),Flow rate outlet 2(kg/s),Crude inlet mf,r,theta,phi,case,r_norm,sin_theta,cos_theta,sin_phi,cos_phi,true,pred,error,abs_pct_error,simulation
8.426547721,-0.008861978505,-2.599984897,0.003375428962,1832.170115,0.4309554836,327.1827019,16.32593307,0.8265279528,0.03630108018,0.04311758744,322.306919478862,131.075161937948,0.295122157143474,826.192527353848,807.334548365193,0.0006691167543644,0.0431247273958782,0.0363014692434201,332.239680072915,113.51081446063978,7.453357986610214,48.45392707899548,72.51024536825452,0.9205738033607016,8.818543331728966,359.9397435585617,107.1474373151308,ICV_113_CASE_6_with_r_theta_phi.csv,0.49924550528918654,-0.0010516731047720835,0.9999994469916874,0.9555492402736089,-0.29483156108620545,0.003375428962,0.0034204694,-4.504038911284274e-05,1.334360450377007,ICV_113_CASE_6_with_r_theta_phi.csv
1.815542133e-14,-0.01448182976,-2.599959668,0.00337541895,6017.151788,0.4347142156,332.5970587,392.5905805,27.99929279,0.03630144103,0.04312281466,322.306919478862,131.075161937948,0.295122157143474,826.192527353848,807.334548365193,0.0006691167543644,0.0431247273958782,0.0363014692434201,332.239680072915,113.51081446063978,7.453357986610214,48.45392707899548,72.51024536825452,0.9205738033607016,2.5999999997345897,270.00000000007185,179.68086460946552,ICV_113_CASE_6_with_r_theta_phi.csv,0.14719418670304207,-1.0,1.2539242315967048e-12,0.0055699345236294665,-0.999984487794387,0.00337541895,0.0035645277,-0.00018910877393822677,5.602527469433135,ICV_113_CASE_6_with_r_theta_phi.csv
15.08,-0.02133248435,-2.599912484,0.00337541406,2449.650292,0.4387994017,326.9845626,17.04633423,2.254687924,0.03630113101,0.04311770619,322.306919478862,131.075161937948,0.295122157143474,826.192527353848,807.334548365193,0.0006691167543644,0.0431247273958782,0.0363014692434201,332.239680072915,113.51081446063978,7.453357986610214,48.45392707899548,72.51024536825452,0.9205738033607016,15.302496528323331,359.9189482424089,99.78207451889456,ICV_113_CASE_6_with_r_theta_phi.csv,0.8663225120163879,-0.0014146195626827346,0.9999989994252458,0.9854611017732204,-0.16990119744107313,0.00337541406,0.003911402,-0.0005359880164827729,15.879178281433749,ICV_113_CASE_6_with_r_theta_phi.csv
7.634160651,0.0710115126,-2.599030082,0.003375427099,1826.605492,0.4303767763,326.9044165,32.78513036,1.354156503,0.03630120246,0.04311883721,322.306919478862,131.075161937948,0.295122157143474,826.192527353848,807.334548365193,0.0006691167543644,0.0431247273958782,0.0363014692434201,332.239680072915,113.51081446063978,7.453357986610214,48.45392707899548,72.51024536825452,0.9205738033607016,8.064763409260028,0.5329390899373152,108.80025137541134,ICV_113_CASE_6_with_r_theta_phi.csv,0.45657165042294673,0.009301407706380972,0.9999567409716681,0.9466478462210884,-0.32226984848876966,0.003375427099,0.0034075652,-3.213807934961425e-05,0.9521188992532013,ICV_113_CASE_6_with_r_theta_phi.csv
12.14901352,0.08072069505,-2.598746654,0.003375417786,2233.675956,0.4327313288,326.9872944,21.4704578,2.304981221,0.03630105655,0.04311708952,322.306919478862,131.075161937948,0.295122157143474,826.192527353848,807.334548365193,0.0006691167543644,0.0431247273958782,0.0363014692434201,332.239680072915,113.51081446063978,7.453357986610214,48.45392707899548,72.51024536825452,0.9205738033607016,12.424110813713323,0.3806800513247026,102.07369485214524,ICV_113_CASE_6_with_r_theta_phi.csv,0.7033680334306477,0.0066440714090068975,0.9999779279139676,0.9778793719853575,-0.20916962935742575,0.003375417786,0.003680014,-0.00030459626549698277,9.023957468912359,ICV_113_CASE_6_with_r_theta_phi.csv
6.165872394,-0.08274443014,-2.598683005,0.003375423839,2208.147994,0.4333143921,326.2472608,187.9173882,7.059355912,0.03630137279,0.04312081258,322.306919478862,131.075161937948,0.295122157143474,826.192527353848,807.334548365193,0.0006691167543644,0.0431247273958782,0.0363014692434201,332.239680072915,113.51081446063978,7.453357986610214,48.45392707899548,72.51024536825452,0.9205738033607016,6.691635254576143,359.2311514482995,112.85174461061143,ICV_113_CASE_6_with_r_theta_phi.csv,0.3788345419658792,-0.013418535959937148,0.9999099673934108,0.9215128050099288,-0.388347975664523,0.003375423839,0.0038837544,-0.0005083305298714505,15.05975409213945,ICV_113_CASE_6_with_r_theta_phi.csv
6.82481358,0.08295402501,-2.598676323,0.003375416622,2024.208972,0.4327153969,326.1678621,111.3552869,4.259929586,0.0363013447,0.04312040865,322.306919478862,131.075161937948,0.295122157143474,826.192527353848,807.334548365193,0.0006691167543644,0.0431247273958782,0.0363014692434201,332.239680072915,113.51081446063978,7.453357986610214,48.45392707899548,72.51024536825452,0.9205738033607016,7.303292435863333,0.6963826087037432,110.84386654003754,ICV_113_CASE_6_with_r_theta_phi.csv,0.41346238094658444,0.012153870134302965,0.999926138992655,0.9345535270263755,-0.35582257534136524,0.003375416622,0.0038812908,-0.0005058741658309487,14.987014118018363,ICV_113_CASE_6_with_r_theta_phi.csv
12.63494059,0.08955841381,-2.598457098,0.003375416622,2252.582586,0.4312955708,327.1308669,20.80178097,2.302029085,0.03630107384,0.04311722252,322.306919478862,131.075161937948,0.295122157143474,826.192527353848,807.334548365193,0.0006691167543644,0.0431247273958782,0.0363014692434201,332.239680072915,113.51081446063978,7.453357986610214,48.45392707899548,72.51024536825452,0.9205738033607016,12.899679209672628,0.4061145488919919,101.62093280557656,ICV_113_CASE_6_with_r_theta_phi.csv,0.73029145776605,0.00708797666777681,0.9999748799778708,0.9795017211347322,-0.20143579198865627,0.003375416622,0.0036260493,-0.0002506326414028195,7.425235738160891,ICV_113_CASE_6_with_r_theta_phi.csv
3.076911692,0.1071301661,-2.597791972,0.003375421977,4093.228444,0.4343571843,328.8395651,433.1078764,21.00118544,0.03630141051,0.04312197366,322.306919478862,131.075161937948,0.295122157143474,826.192527353848,807.334548365193,0.0006691167543644,0.0431247273958782,0.0363014692434201,332.239680072915,113.51081446063978,7.453357986610214,48.45392707899548,72.51024536825452,0.9205738033607016,4.028322921842608,1.9940864343336104,130.1568107511671,ICV_113_CASE_6_with_r_theta_phi.csv,0.22805604473783586,0.034796348198857525,0.9993944237146932,0.7642823541071249,-0.6448817590849282,0.003375421977,0.0038812908,-0.0005058688108309489,14.98683169476444,ICV_113_CASE_6_with_r_theta_phi.csv
13.20690759,0.1231173115,-2.597083389,0.003375415457,2281.471466,0.4300574872,327.2085451,21.21050271,2.434836928,0.03630108972,0.04311735145,322.306919478862,131.075161937948,0.295122157143474,826.192527353848,807.334548365193,0.0006691167543644,0.0431247273958782,0.0363014692434201,332.239680072915,113.51081446063978,7.453357986610214,48.45392707899548,72.51024536825452,0.9205738033607016,13.460401483336607,0.5341067131031423,101.124554629959,ICV_113_CASE_6_with_r_theta_phi.csv,0.7620357112455405,0.009321785691544317,0.9999565512118619,0.9812100668329377,-0.19294249077303327,0.003375415457,0.0036260493,-0.0002506338064028196,7.425272815196654,ICV_113_CASE_6_with_r_theta_phi.csv
