X[m],Y[m],Z[m], Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Corrosion_Rate
-20.1725159,12.3274698,-7.64364767,0.00000000352,0.01415626133
-20.1725159,12.3274698,-7.70755959,0.00000000353,0.01417269767
-19.1807346,12.5761013,-7.26028681,0.00000000349,0.01402019887
-19.1807346,12.5761013,-7.19637537,0.00000000348,0.01399132863
-19.1137352,12.5761013,-7.19637537,0.00000000349,0.01402222464
-19.1137352,12.5761013,-7.26028681,0.0000000035,0.01404881398
-18.6037312,12.2416391,-4.83207893,0.00000000272,0.01094014015
-18.539835,12.2416391,-4.83207893,0.00000000274,0.01098904872
-18.539835,12.2416391,-4.76819468,0.00000000268,0.01076340695
-18.6037312,12.2416391,-4.76819468,0.00000000266,0.01069927071
-18.028635,12.5822058,-6.87687111,0.00000000313,0.01255463709
-18.028635,12.5822058,-6.81298685,0.00000000296,0.01190647503
-17.9747353,12.5761013,-6.81298685,0.00000000328,0.01318129709
-17.9747353,12.5761013,-6.87687111,0.00000000335,0.01345406067
-18.7954197,12.6049995,-5.5988555,0.00000000313,0.0125815984
-18.7954197,12.6049995,-5.53497124,0.0000000031,0.01243355523
-18.7315235,12.6049995,-5.53497124,0.00000000296,0.01188652053
-18.7315235,12.6049995,-5.5988555,0.00000000301,0.01209454131
-19.881712,12.2416391,-4.49365044,0.00000000269,0.01079037271
-19.9456196,12.2416391,-4.49365044,0.0000000027,0.01083583987
-19.9456196,12.2416391,-4.57648659,0.00000000273,0.01098240315
-19.881712,12.2416391,-4.57648659,0.0000000027,0.01084264686
-18.4102535,12.5883722,-6.23786354,0.00000000314,0.0126303687
-18.4102535,12.5883722,-6.1739521,0.00000000311,0.01248173857
-18.350235,12.5761013,-6.1739521,0.000000003,0.01204292194
-18.350235,12.5761013,-6.23786354,0.00000000307,0.01231974866
-20.1725159,12.2416391,-9.43284798,0.00000000357,0.01435955977
-20.1725159,12.2416391,-9.49675941,0.00000000357,0.01436044197
-20.1373196,12.2539244,-9.49675941,0.00000000357,0.01436070602
-20.1373196,12.2539244,-9.43284798,0.00000000357,0.01435956246
-19.3817348,12.5761013,-6.62127876,0.00000000314,0.01262554822
-19.3817348,12.5761013,-6.55736732,0.00000000298,0.01196905287
-19.3064842,12.5821724,-6.55736732,0.00000000333,0.0133597697
-19.3064842,12.5821724,-6.62127876,0.00000000335,0.01347720679
-18.9894543,12.5881329,-4.95990229,0.0000000013,0.00521573025
