x-coordinate,y-coordinate,z-coordinate
3.450689191,-0.8634672865,-2.452432312
-0.67590025,0.5480256106,-2.450066689
10.21632849,-0.8956007707,-2.440880837
11.7333558,-0.8969456405,-2.440386961
12.67314144,-0.9375648744,-2.425071567
-0.9524696299,0.04292032865,-2.418875658
0.0,0.9568,-2.417547054
0.4343017733,0.9568,-2.417547054
0.8637821701,0.9568,-2.417547054
1.305859934,0.9568,-2.417547054
1.78462104,0.9568,-2.417547054
2.319302845,0.9568,-2.417547054
2.963339648,0.9568,-2.417547054
3.724858139,0.9568,-2.417547054
4.576375658,0.9568,-2.417547054
5.480006273,0.9568,-2.417547054
6.361926577,0.9568,-2.417547054
7.22317568,0.9568,-2.417547054
8.074603523,0.9568,-2.417547054
8.941254231,0.9568,-2.417547054
9.825746321,0.9568,-2.417547054
10.70826489,0.9568,-2.417547054
11.50279416,0.9568,-2.417547054
12.19991139,0.9568,-2.417547054
12.8012041,0.9568,-2.417547054
13.310385,0.9568,-2.417547054
13.77089727,0.9568,-2.417547054
14.20123174,0.9568,-2.417547054
14.62880953,0.9568,-2.417547054
15.08,0.9568,-2.417547054
14.59638346,-0.9711728862,-2.411809119
16.05892671,-0.01309670644,-2.408636747
15.93708765,0.5115130533,-2.400782195
10.81334299,-1.009129334,-2.3961757
-0.4405481691,0.9568,-2.377067746
13.99979054,-1.065954994,-2.371442588
15.55591108,0.9568,-2.370241001
15.55916369,-0.9585008001,-2.368898136
-0.5628528086,-0.922148202,-2.364918478
14.58866814,0.9568,-2.363502597
14.1656879,0.9568,-2.362873576
15.03110036,0.9568,-2.36117938
0.9014681731,0.9568,-2.360705436
0.4767410966,0.9568,-2.360373971
13.73808081,0.9568,-2.360321649
0.04836471128,0.9568,-2.359473879
1.340700678,0.9568,-2.358531515
13.27954293,0.9568,-2.356530828
1.817539768,0.9568,-2.354598518
12.77212028,0.9568,-2.351857523
2.350504999,0.9568,-2.349107893
12.17293728,0.9568,-2.346496637
2.992487989,0.9568,-2.342140518
11.47877057,0.9568,-2.340881993
12.1971663,-1.133512368,-2.339903782
10.68819267,0.9568,-2.335387214
3.750766562,0.9568,-2.334482667
13.47957908,-1.149003335,-2.332336026
9.81071064,0.9568,-2.329136993
4.597592692,0.9568,-2.32737313
8.93179067,0.9568,-2.323743533
7.753909893,-1.1670991,-2.323333745
5.495229392,0.9568,-2.321866539
-0.3867354791,0.9568,-2.320674986
8.07096381,0.9568,-2.320108349
8.517902913,-1.175049904,-2.319322686
6.370494765,0.9568,-2.318440323
7.225038574,0.9568,-2.317644186
11.32488316,-1.183581338,-2.314980608
15.08,-1.184773785,-2.314370558
15.49663541,0.9568,-2.312616561
4.621211925,-1.188408465,-2.312506285
1.613738667e-14,-1.191401655,-2.31096562
14.54138047,0.9568,-2.298892912
14.1236396,0.9568,-2.297231838
-1.102016988,-0.5213238809,-2.296471199
16.10413144,-0.6650763576,-2.295392827
14.97488046,0.9568,-2.294217728
0.946573473,0.9568,-2.293354511
0.5271010521,0.9568,-2.292925765
13.6998251,0.9568,-2.2914361
0.1056214401,0.9568,-2.291071303
1.382653182,0.9568,-2.288410903
13.2447958,0.9568,-2.282972486
9.250578582,-1.248733243,-2.28049672
1.857114138,0.9568,-2.279620671
6.968967583,-1.25918433,-2.274742804
12.98613745,-1.262718987,-2.272782603
12.74104789,0.9568,-2.27264931
0.4319211198,-1.271577841,-2.267838132
2.387549219,0.9568,-2.26743836
12.14637807,0.9568,-2.260921345
-0.3228157799,0.9568,-2.25405609
3.025967798,0.9568,-2.25208282
11.4574329,0.9568,-2.248762952
1.084897725,-1.310002455,-2.245861431
-1.207616241,0.5160137078,-2.243968107
15.42953734,0.9568,-2.243933283
-0.9066399182,0.9568,-2.241101921
9.911833274,-1.319164543,-2.240492113
10.67269871,0.9568,-2.236952898
3.779080954,0.9568,-2.235349781
9.800939055,0.9568,-2.22359704
14.48498501,0.9568,-2.222936585
4.619312088,0.9568,-2.219980859
14.07318597,0.9568,-2.21974045
1.721009003,-1.356766562,-2.217923465
3.196575351,-1.356842686,-2.217876896
11.76089769,-1.357675048,-2.217367463
14.90839568,0.9568,-2.216096669
1.0001817,0.9568,-2.213668538
0.5869096175,0.9568,-2.213567969
8.926674113,0.9568,-2.21211812
2.442280491,-1.367682948,-2.211208573
0.1734883695,0.9568,-2.210810134
13.65360516,0.9568,-2.209957044
12.54765648,-1.369887069,-2.209843754
5.509847368,0.9568,-2.208188981
6.222921545,-1.376123101,-2.205965823
1.432407753,0.9568,-2.205206114
3.965457363,-1.378307426,-2.204601696
8.068648729,0.9568,-2.204464607
6.378397526,0.9568,-2.200916045
10.48737776,-1.384304836,-2.200840776
7.227025646,0.9568,-2.199240149
13.20270041,0.9568,-2.195905105
16.10093515,0.9568,-2.191397998
1.90383995,0.9568,-2.190527202
-0.8493823763,0.9568,-2.189378955
16.42462572,0.4484524589,-2.179649526
12.70333928,0.9568,-2.178895621
-0.2468330087,0.9568,-2.175698061
14.24135935,-1.431506003,-2.17043557
2.430934769,0.9568,-2.170417429
14.71771141,-1.438958168,-2.165502111
15.35031865,0.9568,-2.164057023
12.11407288,0.9568,-2.159647329
5.36205904,-1.450481248,-2.157800767
11.00182222,-1.458630093,-2.152300688
13.70211496,-1.460781947,-2.15084079
3.064688388,0.9568,-2.145249643
11.43140412,0.9568,-2.139742396
16.03329796,0.9568,-2.138396323
14.41449855,0.9568,-2.136337006
14.00943893,0.9568,-2.130792821
-1.491221455,-0.01683598704,-2.129782881
-0.7812523469,0.9568,-2.128233141
14.82577261,0.9568,-2.127918928
13.24240195,-1.502579962,-2.121851422
10.65372567,0.9568,-2.120421915
0.6565052235,0.9568,-2.119953248
1.061712422,0.9568,-2.119061186
3.811151034,0.9568,-2.118010134
0.2532130709,0.9568,-2.116529936
13.59431977,0.9568,-2.116029056
1.488149035,0.9568,-2.106412819
12.1632903,-1.525689415,-2.105296134
9.788941858,0.9568,-2.098679229
13.14676863,0.9568,-2.095225208
16.60134034,-0.2527109796,-2.093241678
4.643335313,0.9568,-2.093145291
1.955935545,0.9568,-2.085143179
-0.1570078197,0.9568,-2.083545885
8.92043431,0.9568,-2.080105582
15.2521432,0.9568,-2.074805608
5.525761371,0.9568,-2.074124169
15.95680893,0.9568,-2.073970803
12.65101306,0.9568,-2.070237531
8.065796519,0.9568,-2.06787341
11.43660294,-1.577034744,-2.067114273
6.386835832,0.9568,-2.062371745
7.229071109,0.9568,-2.059565798
2.480497878,0.9568,-2.05636666
-0.7001123484,0.9568,-2.056274074
12.82288235,-1.594962253,-2.053313276
9.05348511,-1.60209691,-2.047751325
8.311877659,-1.6075679,-2.043459187
12.06662385,0.9568,-2.041988069
15.57251901,-1.534622534,-2.040185949
14.33320583,0.9568,-2.035996733
13.93523259,0.9568,-2.026882208
14.73117401,0.9568,-2.026719057
16.07992939,-1.287161147,-2.025674552
3.111325751,0.9568,-2.020535193
-0.5990568118,-1.524454197,-2.01920042
9.72211623,-1.638857061,-2.018451767
11.39038172,0.9568,-2.012695877
0.7373979348,0.9568,-2.012674828
1.134273072,0.9568,-2.010240238
0.3455193126,0.9568,-2.008676937
13.5245557,0.9568,-2.005660745
-1.194650442,-1.146891334,-2.0043579
15.86640456,0.9568,-1.998822397
-1.36137577,0.9568,-1.997796229
1.555692798,0.9568,-1.992411425
10.28739187,-1.679766448,-1.984536389
10.62079413,0.9568,-1.984085714
3.853309364,0.9568,-1.981789426
-0.05239025304,0.9568,-1.977506836
13.08086802,0.9568,-1.97650448
15.13892306,0.9568,-1.972417682
11.80152612,-1.694219289,-1.97221221
-0.6036024935,0.9568,-1.971691226
12.44332104,-1.703706877,-1.964022118
2.020172437,0.9568,-1.963085203
7.543776384,-1.706241382,-1.961820671
9.764991078,0.9568,-1.952173077
-1.298557757,0.9568,-1.951026704
4.678855932,0.9568,-1.946304085
15.08,-1.729025761,-1.94176979
12.58872229,0.9568,-1.941749726
10.76915853,-1.734744437,-1.936662526
8.906462236,0.9568,-1.925280516
2.542029301,0.9568,-1.92374234
-1.683612556,0.4854816363,-1.920873849
5.552656636,0.9568,-1.918860106
15.75332553,0.9568,-1.916165452
13.45256877,-1.763066224,-1.910915354
8.062222477,0.9568,-1.907945358
12.00919397,0.9568,-1.90242247
6.404177832,0.9568,-1.901380121
14.44795875,-1.776490957,-1.898441435
13.91422816,-1.776610015,-1.898330018
7.236228015,0.9568,-1.896600881
-1.224157308,0.9568,-1.896027257
1.322568635e-14,-1.781232267,-1.893993562
11.1958159,-1.782294654,-1.892993863
-1.671290245,-0.623682149,-1.891509845
16.60547153,-0.9295734158,-1.889134692
12.16330917,-1.798243286,-1.877850123
13.04120955,-1.80049523,-1.875691053
3.169107575,0.9568,-1.874887018
-0.4902497402,0.9568,-1.87367609
4.55229561,-1.803527842,-1.872775299
11.33953417,0.9568,-1.861556936
0.6374634061,-1.819642982,-1.857121272
16.63409247,0.9568,-1.851845118
1.348131597,-1.828440725,-1.848460039
-1.136271433,0.9568,-1.83161619
3.675927608,-1.85424935,-1.822569436
3.904874228,0.9568,-1.822236607
10.57863688,0.9568,-1.821710395
15.62226148,0.9568,-1.820104069
11.54922316,-1.85994399,-1.816757649
12.69111676,-1.86421457,-1.812375248
2.101601415,-1.865617982,-1.810930575
2.880567776,-1.869146739,-1.807288153
16.55854399,0.9568,-1.806618271
6.768110452,-1.871353635,-1.805002929
9.733722384,0.9568,-1.778164154
4.720984386,0.9568,-1.774292505
-1.032294487,0.9568,-1.756606672
14.14843361,0.9568,-1.754171199
14.48820214,0.9568,-1.752654718
5.303852083,-1.921450188,-1.751579052
16.47225009,0.9568,-1.750755607
16.97873142,0.3004987992,-1.750576891
9.558790711,-1.924493237,-1.748235047
11.86733699,-1.925702878,-1.746902523
10.12678787,-1.927688117,-1.744711588
8.887828774,0.9568,-1.742056372
13.27435727,0.9568,-1.738884953
5.582987239,0.9568,-1.737043409
13.81328885,0.9568,-1.734121718
12.41212485,-1.938724093,-1.732440156
-0.08630247034,0.9568,-1.721920147
14.80320743,0.9568,-1.720280469
8.056123961,0.9568,-1.719075643
10.57674806,-1.950915296,-1.718699947
8.880980015,-1.952910547,-1.716432461
0.9923958216,0.9568,-1.713479361
6.422053162,0.9568,-1.712516062
7.241819683,0.9568,-1.704675721
-1.968860073,-0.04814178078,-1.697431112
1.308163392,0.9568,-1.693885753
0.500766946,0.9568,-1.693779324
6.009777434,-1.976665483,-1.689021483
10.98368122,-1.977925574,-1.68754568
16.3708158,0.9568,-1.685715257
-0.9107425889,0.9568,-1.66987229
-1.161067097,-1.623150145,-1.666525369
13.21348851,-1.996356521,-1.665701246
11.35605157,-2.009539435,-1.649773093
12.13423655,-2.010562786,-1.648525791
13.52875773,0.9568,-1.647064663
15.48642444,-1.974985771,-1.641417187
12.88969462,-2.022203392,-1.634225639
0.7458223395,0.9568,-1.633931617
-1.789852289,0.9568,-1.625103856
16.24623082,0.9568,-1.616182731
15.02394662,0.9568,-1.61487281
14.09455726,-2.038352192,-1.614038519
8.147426947,-2.045883387,-1.604481588
0.1993536862,0.9568,-1.599930631
16.05526942,-1.803877818,-1.598397438
16.53344042,-1.448771736,-1.596424564
1.670769244,0.9568,-1.595439285
11.63232757,-2.05666867,-1.590633201
13.62079051,-2.059133291,-1.587441366
-1.720145537,0.9568,-1.585053243
12.61655405,-2.060975305,-1.585049145
12.93694534,0.9568,-1.572593613
14.57986557,-2.078670335,-1.561771315
2.08126666,0.9568,-1.55515854
-1.678870524,-1.237138416,-1.552701614
15.28935867,0.9568,-1.549395254
-1.637870927,0.9568,-1.538145609
16.10196131,0.9568,-1.534364242
-0.6576038844,-2.003106383,-1.52155248
11.87778499,-2.108840351,-1.520786761
12.37061497,-2.110889365,-1.517941398
17.15333336,-0.4301793552,-1.508719496
14.59936571,0.9568,-1.49952098
14.00674669,0.9568,-1.495830923
13.30034672,0.9568,-1.4914895
13.29945146,-2.132890501,-1.486868559
-1.541088603,0.9568,-1.483494868
13.03483681,-2.137526294,-1.480196387
14.31296795,0.9568,-1.479075541
12.4398552,0.9568,-1.474665891
13.73496112,0.9568,-1.474264761
0.9038133395,0.9568,-1.471857061
12.16071268,-2.144830726,-1.469592173
0.5931236165,0.9568,-1.468855849
-2.102092599,0.4448811399,-1.463997088
-0.4255751517,0.9568,-1.459938494
1.124214885,0.9568,-1.456366884
14.83679511,0.9568,-1.455604276
10.43482605,-2.156085167,-1.453030197
10.82333518,-2.159140468,-1.448486258
12.77824428,-2.161172799,-1.445452224
-0.8202434423,0.9568,-1.442757899
0.7463040313,0.9568,-1.439807736
11.47291076,-2.165006752,-1.439703359
9.96781078,-2.166621759,-1.437271775
13.52404881,0.9568,-1.436512966
0.3822250644,0.9568,-1.435333795
15.08,-2.168908199,-1.433819104
11.18097809,-2.172312648,-1.428655927
-1.427524942,0.9568,-1.42027805
-2.074196339,-0.6750810222,-1.414911715
11.68542155,-2.183413561,-1.411632113
-0.09630016696,0.9568,-1.408730926
2.375648716,0.9568,-1.407023263
12.56048191,-2.186708938,-1.406521959
7.38776355,-2.193673275,-1.395635183
1.371387699,0.9568,-1.394290938
15.05070181,0.9568,-1.377025349
2.766865289,0.9568,-1.371980061
9.402810514,-2.211726578,-1.366845105
0.9598299956,-2.211932212,-1.366512309
11.99247286,-2.211937055,-1.36650447
12.27574783,-2.212992778,-1.36479411
11.83002577,-2.217099339,-1.358112853
12.41286365,-2.217509907,-1.35744238
-1.295369523,0.9568,-1.347610421
12.13318717,-2.224039284,-1.34671796
17.08772843,0.9568,-1.346684937
14.47850947,0.9568,-1.330275534
0.1484387911,0.9568,-1.327099359
13.80230172,-2.241424382,-1.31757988
1.736919222,-2.242356888,-1.315992244
0.6645070265,0.9568,-1.31433024
11.3831692,-2.243454883,-1.314119549
13.14363645,-2.244788513,-1.311840131
17.00531402,0.9568,-1.3114194
13.45524679,-2.246804973,-1.308383512
0.82351067,0.9568,-1.308030592
17.00850584,-1.155700097,-1.305841688
12.0434375,0.9568,-1.303742267
12.88953061,-2.252897609,-1.297864539
1.561998461,0.9568,-1.294420402
0.5180943161,0.9568,-1.292992016
11.56510104,-2.255965598,-1.292524359
13.41215985,0.9568,-1.290233332
11.58578305,0.9568,-1.288701216
15.63422923,0.9568,-1.283643827
14.20580021,-2.262012959,-1.281911608
14.13727845,0.9568,-1.280191136
13.64335827,0.9568,-1.278527412
0.9898105425,0.9568,-1.277336822
2.530201823,-2.265652104,-1.275468754
3.334338686,-2.265901317,-1.275025969
1.796851094,0.9568,-1.274389725
8.864123211e-15,-2.26906185,-1.269392895
16.90930674,0.9568,-1.26790204
12.67849853,-2.271018079,-1.26588976
5.448333965,0.9568,-1.265710194
4.070062638,-2.271888038,-1.264327784
14.86704778,0.9568,-1.262954697
13.12534683,0.9568,-1.262046025
4.886723192,-2.273590082,-1.261264499
14.67569102,0.9568,-1.259206715
11.73437916,-2.27697242,-1.255148038
12.50611598,-2.277687913,-1.253849182
13.89255097,0.9568,-1.252535798
14.33131153,0.9568,-1.240569663
12.19833355,-2.287698674,-1.235489692
12.04384206,-2.287789574,-1.23532136
11.89051353,-2.287952082,-1.235020351
12.3517095,-2.288051731,-1.234835728
11.01087104,-2.290622452,-1.23006048
15.26545685,0.9568,-1.228990313
0.3324215934,0.9568,-1.226141499
11.26332638,-2.297173732,-1.217781936
12.11960013,-2.35,-1.217544803
16.79684729,0.9568,-1.2175319
12.09438849,-2.65,-1.216833
12.18382014,-2.502662159,-1.213597734
8.731057095,-2.300690423,-1.211124922
12.02564727,-2.50320684,-1.208351124
0.7378261886,0.9568,-1.20210602
10.69061251,-2.305629456,-1.201695806
12.25104181,-2.65,-1.200367227
3.303284299,0.9568,-1.193248191
12.28250441,-2.35,-1.190779403
-0.06763929797,0.9568,-1.190009257
11.95685646,-2.35,-1.189801029
1.179253082,0.9568,-1.185901243
11.48127377,-2.314049414,-1.185400906
11.94033781,-2.65,-1.183728095
10.92729438,0.9568,-1.177448732
-2.315793185,-0.13473125,-1.174286769
0.8729680826,0.9568,-1.173500637
12.33852719,-2.502191851,-1.167797808
2.082057518,0.9568,-1.167404305
14.50390413,0.9568,-1.167045836
16.66282386,0.9568,-1.164871599
-0.715323546,0.9568,-1.158928584
10.3064955,-2.327746882,-1.158272184
11.8848199,-2.503400281,-1.158195852
10.21415814,0.9568,-1.152133419
6.61835357,-2.331162179,-1.151383036
15.02088912,0.9568,-1.150835971
-0.348716815,0.9568,-1.149225378
-1.087188257,0.9568,-1.143611614
11.64309467,-2.335901822,-1.141736694
1.383881337,0.9568,-1.138968065
-1.98646872,-1.2342206,-1.136064055
12.394833,-2.65,-1.135961504
12.78310096,-2.339017378,-1.135340348
12.99181591,-2.340375066,-1.132538984
12.60001614,-2.343650276,-1.125745701
12.74951923,0.9568,-1.121128179
13.52143295,0.9568,-1.120236346
0.6150671204,0.9568,-1.117547054
14.21871844,0.9568,-1.117547054
0.6150671204,1.01,-1.117547054
14.21871844,1.01,-1.117547054
15.7295143,-2.258260723,-1.112829581
11.81439626,-2.65,-1.112429773
11.81439626,-2.35,-1.112429773
11.96663081,-2.35,-1.112429773
12.12105331,-2.35,-1.112429773
12.27561379,-2.35,-1.112429773
12.42780522,-2.35,-1.112429773
-2.149999298,0.9568,-1.105457724
17.40308741,0.3806075006,-1.10381286
16.50817944,0.9568,-1.102182055
13.30465139,0.9568,-1.100555426
0.1393453861,0.9568,-1.099647638
14.82638865,0.9568,-1.098145728
0.472456978,0.9568,-1.09677805
14.07597923,0.9568,-1.096739624
0.7578090569,1.01,-1.096738811
14.36151016,1.01,-1.096723978
13.25521555,-2.357877893,-1.095633077
0.7700708703,0.9568,-1.09291411
14.37372684,0.9568,-1.092912593
0.4599793244,1.01,-1.092886697
14.06361424,1.01,-1.092881345
-1.48621404,-1.832446372,-1.092386434
4.633584372,0.9568,-1.084546163
13.72731357,0.9568,-1.083217294
8.38119388,0.9568,-1.083202852
1.030981304,0.9568,-1.081117293
12.46581085,-2.505471708,-1.079727869
-2.072703361,0.9568,-1.075753271
16.03216187,0.9568,-1.075446741
11.39377456,-2.367632826,-1.074390433
1.58725742,0.9568,-1.0687676
11.76359278,-2.513647406,-1.067101135
14.65063293,0.9568,-1.057940991
13.56239621,-2.375264448,-1.057411368
11.18236782,-2.378668412,-1.049731674
11.5668387,-2.38102166,-1.044383002
9.841995797,-2.381562149,-1.043149908
-0.1974709025,0.9568,-1.042830311
-1.98171054,0.9568,-1.041096632
16.65604152,-1.786800507,-1.040882829
-0.04975592843,0.9568,-1.032251401
12.51140438,-2.65,-1.030057961
15.18672671,0.9568,-1.0292429
0.3308327203,0.9568,-1.028899465
0.8994024704,1.01,-1.028829693
13.93436247,0.9568,-1.028815442
14.50311074,1.01,-1.028790315
0.9098664158,0.9568,-1.021395263
14.513553,0.9568,-1.021369517
13.92381305,1.01,-1.021317798
0.3201265184,1.01,-1.021292074
2.405268841,0.9568,-1.016659019
14.52781705,-2.394442825,-1.013234207
10.93417992,-2.395267385,-1.011283418
11.7155087,-2.395833021,-1.009942641
5.814057629,-2.397181129,-1.006738614
12.31293247,0.9568,-1.004903147
12.5321772,-2.399090332,-1.002180412
-1.875019994,0.9568,-1.000919414
11.70678035,-2.65,-0.9974374124
13.04861839,0.9568,-0.9952058821
12.69010081,-2.405237587,-0.9873358862
15.41032657,0.9568,-0.9845718621
13.4041497,0.9568,-0.9813680628
17.35708045,-0.7840585735,-0.979875897
12.5487141,-2.528391024,-0.9766740846
11.68924909,-2.532651136,-0.9695473485
13.54971695,0.9568,-0.9670260474
1.79790862,0.9568,-0.9651546579
12.86794572,-2.414391722,-0.9647344767
11.50332011,-2.416392036,-0.959713254
1.201548727,0.9568,-0.9578252354
10.62498539,-2.417435419,-0.9570820204
-1.750641292,0.9568,-0.9545324035
8.009769263999999,-2.422981172,-0.9429539962
14.97209158,0.9568,-0.9328868966
14.00709494,-2.428842328,-0.9277526309
14.77197945,0.9568,-0.9250490963
11.34590611,-2.430547946,-0.9232749756
0.2171702365,0.9568,-0.9203309208
1.012982293,1.01,-0.9203068858
13.82079769,0.9568,-0.9202995581
14.61665219,1.01,-0.9202824639
13.68439051,0.9568,-0.9202255655
0.04372315908,0.9568,-0.9185187791
13.07732959,-2.433724468,-0.9148689595
14.62426982,0.9568,-0.9099988918
1.020648332,0.9568,-0.9099575201
13.81310148,1.01,-0.9099079402
0.2093544684,1.01,-0.9097751228
-1.606408536,0.9568,-0.9015090633
1.403009349,0.9568,-0.89802607
12.5892506,-2.65,-0.893148041
-0.3285642757,0.9568,-0.8915988605
-0.1338134365,0.9568,-0.8889743088
-0.6138210984,0.9568,-0.8885731816
13.23498181,0.9568,-0.8869524356
-2.414463889,0.3914661997,-0.8815431595
17.51245049,-0.2741010959,-0.8763864466
11.13981999,-2.447973524,-0.8760283246
11.64660452,-2.448271046,-0.8751964836
12.59848786,-2.451463872,-0.8662129569
-1.001719263,0.9568,-0.8646410094
7.358706184,0.9568,-0.8637038851
-2.337582291,-0.7453822093,-0.8602990152
11.64027241,-2.65,-0.8546751466
11.87226863,0.9568,-0.8468040492
-0.6383522207,-2.376957922,-0.8381989511
13.32664368,-2.462491435,-0.8343476093
9.291309998,-2.463330981,-0.831865662
15.22313944,0.9568,-0.8306814042
12.74607065,-2.464305285,-0.8289749479
15.08,-2.465602117,-0.8251098108
10.26311804,-2.465633148,-0.825017079
11.49390166,-2.466712034,-0.821785703
13.41831218,0.9568,-0.8149440967
2.804798193,0.9568,-0.8138979295
12.820642,0.9568,-0.8000678833
0.6021517344,-2.474371409,-0.7984272864
1.569851766,0.9568,-0.7967886027
15.71765321,0.9568,-0.7939891929
3.911327616,0.9568,-0.793476954
13.57549144,0.9568,-0.7910679746
10.88902041,-2.47719781,-0.7896144707
2.035024285,0.9568,-0.7861986781
1.087270382,1.01,-0.7819370772
0.1428504873,0.9568,-0.7818986634
13.74650164,0.9568,-0.7818981823
14.69093778,1.01,-0.7818908644
12.92312482,-2.481427301,-0.776220684
14.69497677,0.9568,-0.769790282
1.091366764,0.9568,-0.7696609905
13.74241833,1.01,-0.7696595409
0.1386886428,1.01,-0.7694139238
11.31932342,-2.48375384,-0.7687436923
1.254568778,0.9568,-0.765051227
14.84349123,0.9568,-0.7432977655
-0.03906942294,0.9568,-0.7431982146
15.43449654,0.9568,-0.7417726499
12.62064821,-2.65,-0.7388149487
12.56332499,0.9568,-0.7370217368
1.409199967,0.9568,-0.7337085785
11.62115324,-2.496933287,-0.7247924962
1.295606689,-2.498220151,-0.7203444167
12.62109556,-2.499679273,-0.7152646588
13.0488077,0.9568,-0.7072329838
17.39218766,0.9568,-0.705919247
11.62147106,-2.65,-0.6983069315
13.61730561,-2.505052687,-0.6962119179
12.7924484,-2.505404052,-0.6949464264
-0.2429847303,0.9568,-0.6881703706
11.4562855,-2.50809627,-0.6851664757
9.311995737,0.9568,-0.6841116524
17.30523543,0.9568,-0.6822917999
13.11546108,-2.510005596,-0.6781385622
13.61424575,0.9568,-0.6777814893
6.099009012,0.9568,-0.676145417
11.12016555,-2.511272887,-0.673430386
16.19868659,0.9568,-0.6643056193
7.247006242,-2.513908222,-0.6635250206
10.6124404,-2.5141284,-0.6626902664
1.745013988,0.9568,-0.661600058
15.05674639,0.9568,-0.656874617
17.2013724,0.9568,-0.656167916
13.48244188,0.9568,-0.6541464051
2.104776793,-2.518105514,-0.647413795
2.870752158,-2.518220836,-0.6469650833
11.32745307,0.9568,-0.6397902692
-0.8057112317,0.9568,-0.6363743614
15.28432681,0.9568,-0.6321207459
0.115164714,0.9568,-0.6274255201
-0.4870570712,0.9568,-0.6273985356
1.114970751,1.01,-0.6273633563
13.71881302,0.9568,-0.6272721994
14.7186246,1.01,-0.6272334906
17.08006273,0.9568,-0.6261936761
4.50898274,-2.524746481,-0.6210114399
3.690214881,-2.525306112,-0.6187317993
1.30723066,0.9568,-0.6166888867
14.71870861,0.9568,-0.6144124012
13.71872832,1.01,-0.6144036187
1.115057201,0.9568,-0.6143976012
13.28853457,0.9568,-0.6142758957
0.1150785746,1.01,-0.6141626725
14.47365839,-2.527215367,-0.6108866404
1.503280338,0.9568,-0.6101131701
5.246323868,0.9568,-0.6085493673
11.31148381,-2.529811877,-0.6000432205
17.27341821,-1.261188633,-0.5985981798
9.832738496,-2.531370566,-0.5934332779
16.93997939,0.9568,-0.593175547
-2.125871981,-1.374873064,-0.5919395046
5.267371411,-2.532559192,-0.5883399876
