X[m],Y[m],Z[m], Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Corrosion_Rate
-18.350235,12.5761013,-9.17725563,0.00000000347,0.013927116
-18.2203312,12.2416391,-8.3465395,0.00000000347,0.013927108
-18.2203312,12.2416391,-8.41042423,0.00000000347,0.013927109
-18.156435,12.2416391,-8.41042423,0.00000000347,0.013927111
-18.156435,12.2416391,-8.3465395,0.00000000347,0.013927109
-18.028635,12.5822058,-9.8162632,0.00000000347,0.013927116
-18.028635,12.5822058,-9.75235176,0.00000000347,0.013927115
-17.9747353,12.5761013,-9.75235176,0.00000000347,0.013927119
-17.9747353,12.5761013,-9.8162632,0.00000000347,0.013927119
-19.5622196,12.2416391,-8.09094715,0.00000000347,0.013927107
-19.5622196,12.2416391,-8.15483189,0.00000000347,0.013927109
-19.4983234,12.2416391,-8.15483189,0.00000000347,0.013927109
-19.4983234,12.2416391,-8.09094715,0.00000000347,0.013927107
